timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
63740428,0,0,0,1,0,0,0,0,0,0,0,1
64747870,0,0,0,1,0,0,0,0,0,0,0,1
65755512,0,0,0,1,0,0,0,0,0,0,0,1
66762997,0,0,0,1,0,0,0,0,0,0,0,1
67770450,0,0,0,1,0,0,0,0,0,0,0,1
68777977,0,0,0,1,0,0,0,0,0,0,0,1
69785522,0,0,0,1,0,0,0,0,0,0,0,1
70793068,0,0,0,1,0,0,0,0,0,0,0,1
71162257,0,0,0,1,0,0,0,0,0,0,0,0
72169797,0,0,0,1,0,0,0,0,0,0,0,1
73177315,0,0,0,1,0,0,0,0,0,0,0,1
74184865,0,0,0,1,0,0,0,0,0,0,0,1
74274619,0,0,0,1,0,0,0,0,0,0,0,0
75282172,0,0,0,1,0,0,0,0,0,0,0,1
76289735,0,0,0,1,0,0,0,0,0,0,0,1
77297325,0,0,0,1,0,0,0,0,0,0,0,1
78304901,0,0,0,1,0,0,0,0,0,0,0,1
79312467,0,0,0,1,0,0,0,0,0,0,0,1
79482023,0,0,0,1,0,0,0,0,0,0,0,0
80489594,0,0,0,1,0,0,0,0,0,0,0,1
80778860,0,0,0,1,0,0,0,0,0,0,0,0
81786456,0,0,0,1,0,0,0,0,0,0,0,0
82265280,0,0,0,1,0,0,0,0,0,0,0,1
83272824,0,0,0,1,0,0,0,0,0,0,0,1
84280453,0,0,0,1,0,0,0,0,0,0,0,1
84400112,0,0,0,1,0,0,0,0,0,0,0,0
85407621,0,0,0,1,0,0,0,0,0,0,0,0
85686991,0,0,0,1,0,0,0,0,0,0,0,1
86694592,0,0,0,1,0,0,0,0,0,0,0,1
87702146,0,0,0,1,0,0,0,0,0,0,0,1
88709722,0,0,0,1,0,0,0,0,0,0,0,1
89717218,0,0,0,1,0,0,0,0,0,0,0,1
90724774,0,0,0,1,0,0,0,0,0,0,0,1
91732401,0,0,0,1,0,0,0,0,0,0,0,1
92540398,0,0,0,1,0,0,0,0,0,0,0,0
