timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
65068727,3000.0,0.97096443,2348.2588,0.0,3421,11,54.726368,185,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66123771,3000.0,0.97096443,2514.4854,0.0,3481,11,49.950047,187,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67094787,3000.0,0.97096443,2310.8984,0.0,3533,11,41.998154,189,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68070746,3000.0,0.97096443,2178.7754,0.0,3589,11,41.95716,191,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69175739,3000.0,0.97096443,2220.0022,0.0,3647,11,20.896479,193,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70106896,3000.0,0.97096443,2220.0022,0.0,3702,11,20.896479,195,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71242953,3000.0,0.97096443,2306.693,0.0,3761,11,20.97902,197,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72152743,3000.0,0.97096443,2304.4775,0.0,3815,11,88.55721,200,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73058727,3000.0,0.97096443,2304.4775,0.0,3870,11,88.55721,202,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74053727,3000.0,0.97096443,2494.5054,0.0,3926,11,41.95804,204,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75174787,3000.0,0.97096443,2275.4604,0.0,3990,11,20.97659,206,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76080615,3000.0,0.97096443,2275.4604,0.0,4045,11,20.97659,208,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77085767,3000.0,0.97096443,2321.9055,0.0,4104,11,62.943222,210,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78175744,3000.0,0.97096443,2260.6965,0.0,4162,11,29.850746,212,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79075889,3000.0,0.97096443,2260.6965,0.0,4217,11,29.850746,214,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80046728,3000.0,0.97096443,2406.965,0.0,4271,11,53.731342,215,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81226743,3000.0,0.97096443,2517.887,0.0,4343,11,20.999056,218,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82092827,3000.0,0.97096443,2517.887,0.0,4393,11,20.999056,221,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83093770,3000.0,0.97096443,2246.7085,0.0,4455,11,88.90932,223,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84153727,3000.0,0.97096443,2507.5425,0.0,4513,11,41.95888,225,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85173726,3000.0,0.97096443,2281.6443,0.0,4574,11,41.792,227,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86098728,3000.0,0.97096443,2414.9783,0.0,4627,11,41.79196,229,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87214802,3000.0,0.97096443,2494.3933,0.0,4694,11,20.978079,231,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88179779,3000.0,0.97096443,2494.3933,0.0,4749,11,20.978079,233,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89105957,3000.0,0.97096443,2283.8264,0.0,4798,11,62.99521,235,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90181728,3000.0,0.97096443,2420.8718,0.0,4865,11,41.96311,237,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91191780,3000.0,0.97096443,2271.7283,0.0,4920,11,41.95804,239,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92032762,3000.0,0.97096443,2240.7961,0.0,4956,11,67.66169,242,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93289758,3000.0,0.97096443,1957.0468,0.0,5037,11,20.957666,243,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
