timestamp,param5,param6,param1,param2,param3,param4,param7,command,source_component,target_system,target_component,source_system,confirmation,from_external
2352653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
9362854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
16911473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
28550587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
47865693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
