timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
65275689,65272732,4728849,-18.41229,10.674157,0
66262477,66259519,4728849,-18.41229,10.674157,0
67275647,67272689,4728849,-16.30805,10.674157,0
68262478,68259521,4728849,-16.30805,10.674157,0
69275711,69272729,4728849,-14.203808,10.674157,0
70262492,70259488,4728849,-14.203808,10.674157,0
71249291,71246323,4728849,-16.30805,10.771861,0
72262474,72259491,4728849,-16.30805,10.771861,0
73275682,73272702,4728849,-16.30805,10.674157,0
74262450,74259490,4728849,-18.41229,10.771861,0
75249281,75246324,4728849,-16.30805,10.771861,0
76262478,76259520,4728849,-18.41229,10.771861,0
77276046,77272669,4728849,-16.30805,10.771861,0
78249299,78246342,4728849,-16.30805,10.771861,0
79262469,79259494,4728849,-16.30805,10.771861,0
80275637,80272652,4728849,-12.099566,10.771861,0
81275672,81272656,4728849,-12.099566,10.771861,0
82262468,82259482,4728849,-18.41229,10.771861,0
83275638,83272655,4728849,-12.099566,10.869565,0
84275639,84272677,4728849,-12.099566,10.869565,0
85262500,85259489,4728849,-16.30805,10.869565,0
86275640,86272656,4728849,-14.203808,10.771861,0
87275661,87272649,4728849,-18.41229,10.869565,0
88262469,88259495,4728849,-18.41229,10.869565,0
89262457,89259500,4728849,-14.203808,10.869565,0
90276035,90272662,4728849,-16.30805,10.869565,0
91276041,91272672,4728849,-14.203808,10.869565,0
92249324,92246366,4728849,-16.30805,10.869565,0
93262483,93259525,4728849,-16.30805,10.869565,0
