timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
64538917,16.654982,0.0,15.0,0.037783854,0.96611446,1.0048643,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.654982,16.76652,0.98605007,16.752802,-0.0005569458,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
64548804,16.374203,0.0,15.0,0.037783854,0.9646935,1.0050694,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.374203,16.76652,0.98605007,16.752802,-0.0005569458,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
64738002,16.679756,0.0,15.0,0.037783854,0.96242136,1.0053973,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.679756,16.76652,0.98605007,16.752802,-0.0005569458,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
64937868,16.737564,0.0,15.0,0.037783854,0.9608516,1.005624,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.737564,16.76652,0.98605007,16.752802,-0.0005569458,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
65137868,16.669662,0.0,15.0,0.037783854,0.95732397,1.006134,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.669662,16.76652,0.98605007,16.752802,-0.0005569458,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
65337870,16.729305,0.18861875,15.0,0.038404495,0.95862573,1.0059458,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.732895,16.765892,0.98578876,16.732801,-0.00349617,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
65537965,16.717377,0.0,15.0,0.038404495,0.9584088,1.0059772,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.717377,16.765892,0.98578876,16.732801,-0.00349617,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
65737914,16.758667,0.0,15.0,0.038511313,0.96006626,1.0057375,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.758667,16.76601,0.9858379,16.773523,-0.0038433075,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
65937868,16.741234,0.0,15.0,0.038511313,0.96192306,1.0054693,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.741234,16.76601,0.9858379,16.773523,-0.0038433075,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
66137867,16.668745,0.0,15.0,0.038511313,0.95034355,1.0071445,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.668745,16.76601,0.9858379,16.773523,-0.0038433075,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
66337867,16.605433,0.0,15.0,0.038511313,0.94093555,1.0085095,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.605433,16.76601,0.9858379,16.773523,-0.0038433075,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
66537887,16.754997,0.0,15.0,0.038511313,0.9430594,1.0082011,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.754997,16.76601,0.9858379,16.773523,-0.0038433075,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
66737867,16.732977,0.0,15.0,0.039296012,0.94633096,1.0077262,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.732977,16.76611,0.98587936,16.764593,0.006002426,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
66937898,16.730223,0.0,15.0,0.039301075,0.94617456,1.007749,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.730223,16.76539,0.98557943,16.775927,-0.082407,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
67137914,16.738482,0.0,15.0,0.039301075,0.9489998,1.0073392,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.738482,16.76539,0.98557943,16.775927,-0.082407,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
67337867,16.70453,0.0,15.0,0.039321423,0.9444236,1.008003,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.70453,16.76488,0.98536676,16.693415,0.020292282,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
67537867,16.532026,0.0,15.0,0.039321423,0.93621343,1.0091962,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.532026,16.76488,0.98536676,16.693415,0.020292282,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
67737868,16.738482,0.0,15.0,0.039321423,0.92982763,1.0101261,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.738482,16.76488,0.98536676,16.693415,0.020292282,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
67937868,16.69352,0.0,15.0,0.039321423,0.92696613,1.0105435,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.69352,16.76488,0.98536676,16.693415,0.020292282,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
68137867,16.71646,0.0,15.0,0.039321423,0.93588585,1.0092438,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.71646,16.76488,0.98536676,16.693415,0.020292282,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
68337867,16.74674,0.0,15.0,0.03991123,0.9390282,1.0087868,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.74674,16.763727,0.9848866,16.75093,-0.08952713,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
68537914,16.645805,0.0,15.0,0.03991123,0.9367928,1.0091119,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.645805,16.763727,0.9848866,16.75093,-0.08952713,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
68738213,16.609102,0.0,15.0,0.03991123,0.9336471,1.0095696,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.609102,16.763727,0.9848866,16.75093,-0.08952713,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
68937867,16.747656,0.0,15.0,0.039982673,0.9382433,1.0089009,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.747656,16.76351,0.984796,16.661299,0.079935074,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
69137867,16.747656,0.0,15.0,0.040359955,0.939722,1.008686,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756844,16.747656,16.76219,0.9842462,16.720919,-0.052173615,0.5518556,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
