timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
64414042,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
64917717,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
65423790,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
65929700,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
66435798,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
66941651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
67447651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
67953829,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
68459834,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
68965660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
69471665,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
69977651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
70484362,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
70989723,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
71495660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
72001650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
72507679,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
73013856,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
73519651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
74025706,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
74531652,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
75037652,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
75544122,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
75951808,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
76457646,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
76963647,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
77469647,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
77975794,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
78481813,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
78702053,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
79207651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
79713667,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
80220314,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
80725661,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
81231792,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
81737671,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
82243756,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
82749671,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
83255695,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
83761889,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
84267652,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
84773901,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
85279651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
85785659,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
86291788,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
86797651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
87304652,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
87812084,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
88317711,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
88823652,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
89330651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
89837066,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
90343085,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
90848652,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
91354657,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
91860651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
92366651,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
92465775,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
92971672,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
