timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
63780395,8321363,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
64784966,8321363,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
65789966,8321363,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
66794747,8321363,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
67799679,8321363,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68804603,8321363,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
69809579,8321363,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
70814589,8321363,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
71819562,8321363,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
72361528,72173708,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
73367107,72173708,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
74371350,72173708,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
75376324,72173708,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
75474902,75287140,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
76479863,75287140,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
77484819,75287140,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78489739,75287140,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
79494761,75287140,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
80499964,75287140,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
80677048,80489347,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
81682006,80489347,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
82450538,82262832,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
83455572,82262832,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
84460475,82262832,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
85465512,82262832,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
85869448,85681724,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
86874456,85681724,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
87879428,85681724,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
88884361,85681724,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
89889428,85681724,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
90894938,85681724,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
91899431,85681724,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
92904620,85681724,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
