timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
65490606,65456222,-2.5695834,-2.5577893,1.0
66533064,66512820,-3.344162,-3.3288438,1.0
67505724,67481778,-2.9821286,-2.9684582,1.0
68533210,68512834,-2.3361497,-2.325453,1.0
69515827,69486180,-2.9821286,-2.9684443,1.0
70533353,70512836,-3.168321,-3.1537786,1.0
71505976,71481769,-2.9821286,-2.9684703,1.0
72533495,72512820,-3.168321,-3.1543148,1.0
73491152,73456219,-3.4907653,-3.474782,1.0
74533688,74512822,-3.5112085,-3.4957025,1.0
75506309,75481789,-3.168321,-3.1543329,1.0
76503836,76469529,-2.5695834,-2.558219,1.0
77491441,77464051,-3.168321,-3.1543186,1.0
78533976,78496231,-2.3966405,-2.3860567,1.0
79506569,79486071,-2.884529,-2.871755,1.0
80494168,80456199,-2.5695834,-2.5582438,1.0
81531687,81496213,-3.168321,-3.1548717,1.0
82504304,82486175,-3.168321,-3.1548731,1.0
83491899,83456221,-3.3010802,-3.2870555,1.0
84529421,84496217,-3.0297496,-3.0163622,1.0
85507026,85477257,-2.78351,-2.771677,1.0
86479678,86459497,-3.344162,-3.3299334,1.0
87507325,87481774,-3.344162,-3.3299692,1.0
88504919,88469498,-3.168321,-3.1548717,1.0
89532287,89506200,-3.168321,-3.15487,1.0
90505028,90479511,-3.428703,-3.414136,1.0
91492600,91464045,-3.168321,-3.1548772,1.0
92520075,92492841,-2.3966405,-2.3864596,1.0
