timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
72923332,4259850,4259850,2490378,0,0,0.16630264,0.16630258,0.0,0.0,4325386,4325386,2490378,0,0,0.016584182,0.0165842,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
72928329,4259850,4259850,2490378,0,0,0.16606835,0.16606829,0.0,0.0,4325386,4325386,2490378,0,0,0.016122913,0.01612293,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
73127870,4259850,4259850,2490378,0,0,0.17768319,0.17768319,0.0,0.0,4325386,4325386,2490378,0,0,0.0077210856,0.0077210716,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
73327378,4259850,4259850,2490378,0,0,0.16570668,0.16570677,0.0,0.0,4325386,4325386,2490378,0,0,0.009530175,0.009530175,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
73526921,4259850,4259850,2490378,0,0,0.18096209,0.18096204,0.0,0.0,4325386,4325386,2490378,0,0,0.01785206,0.017852066,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
73726432,4259850,4259850,2490378,0,0,0.17624581,0.1762457,0.0,0.0,4325386,4325386,2490378,0,0,0.015393541,0.015393544,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
73920964,4259850,4259850,2490378,0,0,0.18655284,0.18655282,0.0,0.0,4325386,4325386,2490378,0,0,0.0064845,0.006484505,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
74120504,4259850,4259850,2490378,0,0,0.17210737,0.17210738,0.0,0.0,4325386,4325386,2490378,0,0,0.003671699,0.0036716966,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
74320016,4259850,4259850,2490378,0,0,0.16920766,0.16920766,0.0,0.0,4325386,4325386,2490378,0,0,0.012244963,0.0122449575,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
74524544,4259850,4259850,2490378,0,0,0.17408405,0.17408404,0.0,0.0,4325386,4325386,2490378,0,0,0.015097999,0.015097997,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
