timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
72923247,0.0,0.0,0.0,0.0
72925739,0.0,0.0,0.0,0.0
73127760,0.0,0.0,0.0,0.0
73327292,0.0,0.0,0.0,0.0
73526828,0.0,0.0,0.0,0.0
73726346,0.0,0.0,0.0,0.0
73925873,0.0,0.0,0.0,0.0
74122906,0.0,0.0,0.0,0.0
74322426,0.0,0.0,0.0,0.0
74526944,0.0,0.0,0.0,0.0
74726469,0.0,0.0,0.0,0.0
74925994,0.0,0.0,0.0,0.0
75125549,0.0,0.0,0.0,0.0
75325065,0.0,0.0,0.0,0.0
75524579,0.0,0.0,0.0,0.0
75724105,0.0,0.0,0.0,0.0
75926127,0.0,0.0,0.0,0.0
76125659,0.0,0.0,0.0,0.0
76325182,0.0,0.0,0.0,0.0
76524713,0.0,0.0,0.0,0.0
76724237,0.0,0.0,0.0,0.0
76923779,0.0,0.0,0.0,0.0
77123293,0.0,0.0,0.0,0.0
77327813,0.0,0.0,0.0,0.0
77527336,0.0,0.0,0.0,0.0
77726868,0.0,0.0,0.0,0.0
77926390,0.0,0.0,0.0,0.0
78123422,0.0,0.0,0.0,0.0
78322972,0.0,0.0,0.0,0.0
78522486,0.0,0.0,0.0,0.0
78727001,0.0,0.0,0.0,0.0
78926537,0.0,0.0,0.0,0.0
79126057,0.0,0.0,0.0,0.0
79325575,0.0,0.0,0.0,0.0
79525102,0.0,0.0,0.0,0.0
79724635,0.0,0.0,0.0,0.0
79924161,0.0,0.0,0.0,0.0
80126182,0.0,0.0,0.0,0.0
80325730,0.0,0.0,0.0,0.0
80525249,0.0,0.0,0.0,0.0
80724763,0.0,0.0,0.0,0.0
80924291,0.0,0.0,0.0,0.0
81123819,0.0,0.0,0.0,0.0
81323346,0.0,0.0,0.0,0.0
81527873,0.0,0.0,0.0,0.0
81727389,0.0,0.0,0.0,0.0
81924423,0.0,0.0,0.0,0.0
82123951,0.0,0.0,0.0,0.0
82323477,0.0,0.0,0.0,0.0
82523007,0.0,0.0,0.0,0.0
82722532,0.0,0.0,0.0,0.0
82927048,0.0,0.0,0.0,0.0
83126575,0.0,0.0,0.0,0.0
83326112,0.0,0.0,0.0,0.0
83525635,0.0,0.0,0.0,0.0
83725157,0.0,0.0,0.0,0.0
83924691,0.0,0.0,0.0,0.0
84124215,0.0,0.0,0.0,0.0
84326236,0.0,0.0,0.0,0.0
84525767,0.0,0.0,0.0,0.0
84725295,0.0,0.0,0.0,0.0
84924823,0.0,0.0,0.0,0.0
85124344,0.0,0.0,0.0,0.0
85323876,0.0,0.0,0.0,0.0
85523400,0.0,0.0,0.0,0.0
85725421,0.0,0.0,0.0,0.0
85924964,0.0,0.0,0.0,0.0
86124499,0.0,0.0,0.0,0.0
86324006,0.0,0.0,0.0,0.0
86523533,0.0,0.0,0.0,0.0
86723061,0.0,0.0,0.0,0.0
86922589,0.0,0.0,0.0,0.0
87127101,0.0,0.0,0.0,0.0
87326631,0.0,0.0,0.0,0.0
87526162,0.0,0.0,0.0,0.0
87725684,0.0,0.0,0.0,0.0
87925215,0.0,0.0,0.0,0.0
88124740,0.0,0.0,0.0,0.0
88324279,0.0,0.0,0.0,0.0
88526297,0.0,0.0,0.0,0.0
88725825,0.0,0.0,0.0,0.0
88925353,0.0,0.0,0.0,0.0
89125023,0.0,0.0,0.0,0.0
89324533,0.0,0.0,0.0,0.0
89524053,0.0,0.0,0.0,0.0
89723541,0.0,0.0,0.0,0.0
89925510,0.0,0.0,0.0,0.0
90125014,0.0,0.0,0.0,0.0
90324527,0.0,0.0,0.0,0.0
90524058,0.0,0.0,0.0,0.0
90723583,0.0,0.0,0.0,0.0
90923111,0.0,0.0,0.0,0.0
91122641,0.0,0.0,0.0,0.0
91327154,0.0,0.0,0.0,0.0
91526717,0.0,0.0,0.0,0.0
91726212,0.0,0.0,0.0,0.0
91925741,0.0,0.0,0.0,0.0
92125267,0.0,0.0,0.0,0.0
92324791,0.0,0.0,0.0,0.0
92524322,0.0,0.0,0.0,0.0
92726342,0.0,0.0,0.0,0.0
92925868,0.0,0.0,0.0,0.0
93125396,0.0,0.0,0.0,0.0
93324926,0.0,0.0,0.0,0.0
93524452,0.0,0.0,0.0,0.0
93723981,0.0,0.0,0.0,0.0
93923522,0.0,0.0,0.0,0.0
94125525,0.0,0.0,0.0,0.0
94325054,0.0,0.0,0.0,0.0
94524582,0.0,0.0,0.0,0.0
94724110,0.0,0.0,0.0,0.0
94923641,0.0,0.0,0.0,0.0
95123163,0.0,0.0,0.0,0.0
95322692,0.0,0.0,0.0,0.0
95527207,0.0,0.0,0.0,0.0
95726746,0.0,0.0,0.0,0.0
95926261,0.0,0.0,0.0,0.0
96125788,0.0,0.0,0.0,0.0
