timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
73291377,73290418,527633,0.12667255,0.31638107,0.3383027,3
73798737,73797767,527633,0.17731522,0.23001494,0.46805117,3
74378760,74367766,527633,0.1056821,0.15230966,0.49634778,3
74853852,74731867,527633,0.09480456,0.018233988,0.50497746,3
75303300,75302341,527633,0.011419388,-0.19055235,0.47108406,3
75783309,75665674,527633,-0.04173875,-0.2892048,0.4134938,3
76366795,76365835,527633,0.18633063,-0.24239711,0.42792124,3
76786818,76785854,527633,0.23549615,-0.06093739,0.46222252,3
77372847,77371884,527633,0.24550615,-0.039515875,0.45467556,3
77792847,77791884,527633,0.24306066,-0.022417841,0.45846105,3
78352880,78351883,527633,0.24531645,0.0029210693,0.4514617,3
78772851,78771883,527633,0.2397707,0.06173669,0.45500612,3
79307023,79306061,527633,0.20950164,0.07455496,0.46074665,3
79867023,79866061,527633,0.2314435,0.21450287,0.42629507,3
80385735,80384777,527633,0.211059,0.22461374,0.4263815,3
80831495,80830511,527633,0.23451187,-0.21009852,0.7119183,3
81161327,81160363,527633,0.09307129,0.15742911,0.45690203,3
81778840,81777876,527633,0.09611849,-0.00043304983,0.507582,3
82215001,82214041,527633,0.064398356,-0.08840323,0.5029564,3
82887663,82886700,527633,0.051069852,-0.6923681,0.7241026,3
83307664,83306700,527633,-0.1498103,-0.2485992,0.40039337,3
83732194,83731230,527633,-0.25896448,-0.17441612,0.374096,3
84353369,84352410,527633,-0.2972011,-0.16148418,0.3675197,3
84886812,84885853,527633,-0.23840804,-0.21831447,0.38038877,3
85326795,85305837,527633,-0.25902292,-0.19765294,0.37209743,3
85886812,85865837,527633,-0.2830599,-0.16714454,0.3672951,3
86366803,86355829,527633,-0.2894441,-0.17734313,0.36393392,3
86786816,86775840,527633,-0.30365035,-0.17122373,0.3599106,3
87326787,87275833,527633,-0.29089344,-0.1119435,0.3766709,3
87884851,87883892,527633,-0.29734206,-0.0074244635,0.38811138,3
88348011,88347053,527633,-0.32395598,0.052482493,0.3563912,3
88779763,88778799,527633,-0.31765074,0.15276028,0.34450793,3
89280675,89279712,527633,-0.1670493,-0.04090342,0.58050007,3
89867978,89827042,527633,0.05279169,0.4433906,0.2844479,3
90291272,90290312,527633,0.13469379,0.36379975,0.33372024,3
90852855,90851887,527633,0.17620488,-0.09774302,0.6325552,3
91375741,91374777,527633,0.2160637,0.28228167,0.35883233,3
91823849,91822889,527633,0.24449156,0.23523311,0.38260293,3
92383853,92382888,527633,0.16297263,0.2736867,0.3813059,3
92823853,92812888,527633,0.16815892,0.29383078,0.36869085,3
93274832,93273869,527633,0.15913934,-0.15088317,0.66436106,3
93748984,93747997,527633,0.1887209,0.2696957,0.37938714,3
94195739,94194775,527633,0.20241754,0.19860347,0.4240554,3
94802166,94801208,527633,0.20252128,0.17140515,0.43619454,3
95277209,95276250,527633,0.20854224,0.22285916,0.4049839,3
95807664,95806701,527633,0.20913503,0.21105349,0.41588044,3
96367662,96366702,527633,0.16951242,0.21723402,0.41752142,3
96787681,96786722,527633,0.18529204,0.27307996,0.36505452,3
97342155,97341190,527633,0.24043444,0.24627827,0.3835735,3
97882149,97831190,527633,0.23528199,0.20249675,0.40929455,3
98322150,98321190,527633,0.27978712,0.18181135,0.43452033,3
98882149,98881190,527633,0.20374586,0.16953537,0.46081546,3
99302186,99301191,527633,0.20000921,0.16902679,0.4393811,3
99802154,99801191,527633,0.2364291,0.15884672,0.4578247,3
100362149,100361190,527633,0.09456699,0.12454742,0.4824937,3
100782154,100781191,527633,0.10505283,0.109759025,0.4871504,3
101342167,101341191,527633,0.19878218,0.1547733,0.5361528,3
101882172,101831190,527633,0.0895686,0.1797769,0.48083788,3
102322149,102321190,527633,0.16801047,0.21879993,0.43484244,3
102842148,102831190,527633,0.22019786,0.22761992,0.41773927,3
103362154,103321193,527633,0.2609167,0.2104566,0.41136214,3
103822150,103811190,527633,0.17468679,0.153976,0.46068484,3
104382156,104371228,527633,0.16002278,0.12177499,0.48801994,3
104802189,104791190,527633,0.20476672,0.11870387,0.47365266,3
105382148,105329199,527633,0.21871977,0.010955816,0.47629914,3
105822151,105821192,527633,0.24882062,0.025378961,0.4924068,3
106382150,106381191,527633,0.15993804,-0.0034057521,0.50069624,3
106802149,106801190,527633,0.122313805,-0.014644788,0.5008457,3
107362156,107361197,527633,0.057552766,-0.111459695,0.4914112,3
107802150,107801191,527633,-0.0054231593,-0.13259113,0.49087408,3
108282161,108281190,527633,-0.05579124,-0.12047006,0.5016405,3
108842150,108841190,527633,-0.09516634,-0.1522187,0.4790154,3
109382152,109331191,527633,-0.09324396,-0.110502146,0.4838621,3
109822156,109821191,527633,0.16128941,-0.22364989,0.39006814,3
110382149,110381191,527633,0.1048644,-0.24119192,0.4144545,3
110862149,110861190,527633,0.12617593,-0.27275857,0.40247175,3
111282150,111281190,527633,0.128085,-0.27155715,0.41091964,3
111842149,111841190,527633,0.12521245,-0.27085823,0.41190743,3
112382160,112331190,527633,0.12096104,-0.28808346,0.40965337,3
112822153,112821191,527633,0.091609515,-0.2973677,0.4148022,5
113382172,113381212,527633,0.09164691,-0.29830942,0.41228506,5
