timestamp,nav_state,failure
72380007,15,0
72927067,15,0
73467528,15,0
73976209,15,0
74524908,15,0
75033754,15,0
75542513,15,0
76091265,15,0
76600086,15,0
77108819,15,0
77617915,15,0
78166453,15,0
78675042,15,0
79183886,15,0
79692667,15,0
80241422,15,0
80750121,15,0
81258961,15,0
81767787,15,0
82316416,15,0
82825230,15,0
83334087,15,0
83882742,15,0
84391512,15,0
84900327,15,0
85449017,15,0
85963197,15,0
86466682,15,0
86975449,15,0
87524281,15,0
88032957,15,0
88542320,15,0
89090565,15,0
89599280,15,0
90108020,15,0
90616754,15,0
91165500,15,0
91674411,15,0
92183359,15,0
92692128,15,0
93240711,15,0
93749457,15,0
94258454,15,0
94807027,15,0
95315929,15,0
95824809,15,0
96333320,15,0
96881940,15,0
97390761,15,0
97899569,15,0
98408674,15,0
98957085,15,0
99465844,15,0
99974739,15,0
100523380,15,0
101032082,15,0
101578496,15,0
102081153,15,0
102583694,15,0
103095709,15,0
103598260,15,0
104100660,15,0
104613675,15,0
105115586,15,0
105617892,15,0
106130284,15,0
106632564,15,0
107135276,15,0
107647316,15,0
108149937,15,0
108662101,15,0
109164876,15,0
109666989,15,0
110179383,15,0
110681814,15,0
111223615,15,0
111735878,15,0
112277793,15,0
112794383,15,0
113302823,15,0
