timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
73317895,73117749,73127655,31.185617915786917,117.19759735308821,0,0.25,0.25,-0.0007620688,0.06848914,-0.0056762965,0.040077087,0.26665506,0.2666886,8.711611e-08,0.0007035566,-5.521135e-05,0.00042168205,0,0,1
73816741,73619643,73626473,31.18561669895537,117.19759601739942,0,0.25,0.25,-0.03772712,0.086804986,-0.0165949,0.07051458,0.26580125,0.2658298,0.00021419548,0.001133824,-9.263842e-05,0.00091876916,0,0,1
74315505,74123659,74125292,31.18561534243976,117.19759520358343,0,0.25,0.25,-0.16300862,0.05658975,-0.080347285,0.06613785,0.26659754,0.26666713,0.0039868047,0.0004803591,-0.00154544,0.0007448772,0,0,1
74814317,74617639,74624110,31.185615588284772,117.19759476876179,0,0.25,0.25,-0.19112296,-0.007256879,-0.13904066,0.036405135,0.26580486,0.2658691,0.005496963,7.92304e-06,-0.0035030278,0.00035117575,0,0,1
75313194,75122647,75122929,31.185617886170107,117.19759491226961,0,0.25,0.25,-0.30952147,-0.09962872,-0.20918466,-0.020594114,0.26666567,0.26675877,0.014370584,0.0014883681,-0.0074815894,-0.00027897296,0,0,1
75811943,75617639,75621747,31.185619102950273,117.19759485127273,0,0.25,0.25,-0.24976964,-0.1157801,-0.2530026,-0.075582236,0.26585144,0.2659291,0.009386426,0.0020163315,-0.010228003,-0.0012571315,0,0,1
76310818,76112645,76120566,31.185617874300338,117.19759611178344,0,0.25,0.25,-0.17276566,-0.19759344,-0.22754331,-0.12840603,0.2667644,0.26685375,0.0044755554,0.005852369,-0.00818038,-0.0029983101,0,0,1
76809619,76611639,76619385,31.18561594817082,117.19759802153801,0,0.25,0.25,-0.115179144,-0.19202918,-0.16978155,-0.16913007,0.2659886,0.26604068,0.0019950082,0.005544296,-0.0048466367,-0.0046769865,0,0,1
77308428,77111641,77118203,31.185615964352348,117.19759816660815,0,0.25,0.25,-0.18107158,-0.17073129,-0.16021216,-0.17663358,0.2668849,0.2669182,0.004914016,0.0043682554,-0.004126732,-0.004854748,0,0,1
77807298,77614639,77617022,31.18561585817822,117.1975980935981,0,0.25,0.25,-0.14998104,-0.134284,-0.16271755,-0.159218,0.2659875,0.2660153,0.0033827622,0.0027114523,-0.004094666,-0.003913866,0,0,1
78306069,78114641,78115841,31.1856154808254,117.19759840371957,0,0.25,0.25,-0.17356887,-0.07885209,-0.16504301,-0.12243754,0.26676083,0.26680306,0.004517328,0.00093217095,-0.0041452707,-0.0024676856,0,0,1
78804933,78613648,78614660,31.18561528965184,117.19759859213005,0,0.25,0.25,-0.14379749,-0.05548738,-0.16124694,-0.08447544,0.26584655,0.26588807,0.003111226,0.00046317978,-0.00393813,-0.0013104565,0,0,1
79313659,79115654,79123454,31.185615544100187,117.19759851476064,0,0.25,0.25,-0.17432499,-0.003010962,-0.16251817,-0.045225915,0.26676378,0.26682192,0.004556721,1.3590925e-06,-0.0039901645,-0.0005868296,0,0,1
79812543,79614706,79622273,31.185615282223964,117.19759879869176,0,0.25,0.25,-0.1349507,-0.0023633312,-0.15284638,-0.018920533,0.26586404,0.26591495,0.0027400006,8.401685e-07,-0.003536937,-0.00023657673,0,0,1
80311285,80114639,80121091,31.185615152995737,117.19759885393744,0,0.25,0.25,-0.14083458,0.027942182,-0.1427858,0.0018480653,0.26663846,0.26670128,0.002975472,0.00011709963,-0.0030877641,-6.554749e-05,0,0,1
80810208,80616642,80619910,31.185615197719738,117.19759858075028,0,0.25,0.25,-0.123819895,0.036023576,-0.13204038,0.018362759,0.26579282,0.26584303,0.0023072658,0.00019525779,-0.002642632,5.4235057e-05,0,0,1
81308978,81114082,81118729,31.185614793893492,117.19759773593165,0,0.25,0.25,-0.12606035,0.057350516,-0.12327574,0.03318173,0.266604,0.26664764,0.0023842421,0.0004933974,-0.0023077987,0.00020143163,0,0,1
81807945,81612871,81617551,31.185614919093744,117.19759667197754,0,0.25,0.25,-0.11527379,0.06168527,-0.11830538,0.05105805,0.26578677,0.26581725,0.0019998057,0.00057258474,-0.0021176033,0.0004394026,0,0,1
82306580,82113907,82116367,31.185614290169234,117.19759728202966,0,0.25,0.25,-0.08174134,0.012523215,-0.10406355,0.040084664,0.26524124,0.26526314,0.0010076332,2.3649109e-05,-0.0016669007,0.00030155247,0,0,1
82805545,82614636,82615186,31.18561476476539,117.19759700157387,0,0.25,0.25,-0.113686435,0.025320612,-0.09645934,0.028053738,0.26491556,0.26493797,0.0019515055,9.679751e-05,-0.0014446998,0.00015863193,0,0,1
83304260,83113652,83114005,31.18561623867227,117.19759670272666,0,0.25,0.25,-0.11730091,-0.006653826,-0.10487881,0.011235673,0.26466846,0.26469854,0.0020795078,6.6903885e-06,-0.001689069,6.6404726e-05,0,0,1
83813036,83614637,83622800,31.185618332589105,117.19759729749757,0,0.25,0.25,-0.11317335,-0.053083327,-0.12094756,-0.018904066,0.26465568,0.26468983,0.0019358295,0.0004258327,-0.0022610659,-0.00012661603,0,0,1
84311828,84114639,84121619,31.185616805042432,117.197598115209,0,0.25,0.25,-0.052279215,-0.077603534,-0.09590759,-0.050689396,0.26454526,0.26456195,0.00041325498,0.0009105328,-0.0015172969,-0.0005241452,0,0,1
