timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,source_type,source_id
71109662,0,0,0,0,0
71615728,0,0,0,0,0
72121648,0,0,0,0,0
72627674,0,0,0,0,0
73135709,0,0,0,0,0
73641769,0,0,0,0,0
74147646,0,0,0,0,0
74653647,0,0,0,0,0
75159644,0,0,0,0,0
75665647,0,0,0,0,0
76171647,0,0,0,0,0
76677648,0,0,0,0,0
77184935,0,0,0,0,0
77690647,0,0,0,0,0
78196662,0,0,0,0,0
78702647,0,0,0,0,0
79208656,0,0,0,0,0
79714851,0,0,0,0,0
80221696,0,0,0,0,0
80727672,0,0,0,0,0
81234018,0,0,0,0,0
81740650,0,0,0,0,0
82246646,0,0,0,0,0
82752649,0,0,0,0,0
83258651,0,0,0,0,0
83764647,0,0,0,0,0
84270647,0,0,0,0,0
84776647,0,0,0,0,0
85283195,0,0,0,0,0
85788656,0,0,0,0,0
86294645,0,0,0,0,0
86800647,0,0,0,0,0
87306746,0,0,0,0,0
87812647,0,0,0,0,0
88318656,0,0,0,0,0
88824645,0,0,0,0,0
89330667,0,0,0,0,0
89836667,0,0,0,0,0
90342647,0,0,0,0,0
90848672,0,0,0,0,0
91355066,0,0,0,0,0
91860649,0,0,0,0,0
92367647,0,0,0,0,0
92873735,0,0,0,0,0
93379659,0,0,0,0,0
93885647,0,0,0,0,0
94391646,0,0,0,0,0
94897647,0,0,0,0,0
95403647,0,0,0,0,0
95909645,0,0,0,0,0
96415963,0,0,0,0,0
96921887,0,0,0,0,0
97427659,0,0,0,0,0
97933648,0,0,0,0,0
98439648,0,0,0,0,0
98945647,0,0,0,0,0
99451647,0,0,0,0,0
99957646,0,0,0,0,0
100463647,0,0,0,0,0
100969689,0,0,0,0,0
101475689,0,0,0,0,0
101981647,0,0,0,0,0
102487647,0,0,0,0,0
102993648,0,0,0,0,0
103499723,0,0,0,0,0
104005647,0,0,0,0,0
104511647,0,0,0,0,0
105017646,0,0,0,0,0
105523682,0,0,0,0,0
106029644,0,0,0,0,0
106535648,0,0,0,0,0
107041646,0,0,0,0,0
107547647,0,0,0,0,0
108053647,0,0,0,0,0
108559658,0,0,0,0,0
109066098,0,0,0,0,0
109571710,0,0,0,0,0
110077671,0,0,0,0,0
110583646,0,0,0,0,0
111089648,0,0,0,0,0
111595647,0,0,0,0,0
112102647,0,0,0,0,0
112608656,0,0,0,0,0
113118649,0,0,0,0,0
113625649,0,0,0,0,0
