timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_sensor_measurement_valid,selected_airspeed_index
72885827,1.3801228,1.3850029,1.3725815,nan,nan,0.0,0.0,0.0,1,1
72985800,0.43242547,0.4339545,0.43006203,nan,nan,0.0,0.0,0.0,1,1
73085854,-1.1779683,-1.1821336,-1.1717362,nan,nan,0.0,0.0,0.0,1,1
73285801,0.43241826,0.4339473,0.43013707,nan,nan,0.0,0.0,0.0,1,1
73485822,-2.0616803,-2.0689704,-2.050791,nan,nan,0.0,0.0,0.0,1,1
73685801,-2.6671023,-2.6765332,-2.6530287,nan,nan,0.0,0.0,0.0,1,1
73885800,1.6187884,1.6245124,1.6099613,nan,nan,0.0,0.0,0.0,1,1
74085801,-2.0616803,-2.0689704,-2.0508091,nan,nan,0.0,0.0,0.0,1,1
74285800,-1.5914705,-1.5970979,-1.5827961,nan,nan,0.0,0.0,0.0,1,1
74485833,0.7851267,0.7879029,0.7809887,nan,nan,0.0,0.0,0.0,1,1
74685800,-1.5914705,-1.5970979,-1.5830827,nan,nan,0.0,0.0,0.0,1,1
74885800,-0.49238864,-0.49412972,-0.48979107,nan,nan,0.0,0.0,0.0,1,1
75085800,-2.500913,-2.509756,-2.48771,nan,nan,0.0,0.0,0.0,1,1
75285800,-2.0616803,-2.0689704,-2.0504408,nan,nan,0.0,0.0,0.0,1,1
75485800,0.43242547,0.4339545,0.4300707,nan,nan,0.0,0.0,0.0,1,1
75685800,-2.3228633,-2.3310769,-2.310217,nan,nan,0.0,0.0,0.0,1,1
75885833,-2.1299791,-2.1375108,-2.1183991,nan,nan,0.0,0.0,0.0,1,1
76085800,-1.9177959,-1.9245772,-1.9073741,nan,nan,0.0,0.0,0.0,1,1
76285800,-1.9177959,-1.9245772,-1.9073694,nan,nan,0.0,0.0,0.0,1,1
76485800,0.43241826,0.4339473,0.4300668,nan,nan,0.0,0.0,0.0,1,1
76685800,-0.96413004,-0.9675392,-0.9588883,nan,nan,0.0,0.0,0.0,1,1
76885800,-2.0616803,-2.0689704,-2.050129,nan,nan,0.0,0.0,0.0,1,1
77085804,-1.5914705,-1.5970979,-1.582832,nan,nan,0.0,0.0,0.0,1,1
77285833,-1.4000692,-1.4050199,-1.3922107,nan,nan,0.0,0.0,0.0,1,1
77485800,-1.9177959,-1.9245772,-1.9070362,nan,nan,0.0,0.0,0.0,1,1
77685800,-1.6790088,-1.6849458,-1.6695889,nan,nan,0.0,0.0,0.0,1,1
77885800,0.57457626,0.57660794,0.5713548,nan,nan,0.0,0.0,0.0,1,1
78085800,-0.49238864,-0.49412972,-0.48962918,nan,nan,0.0,0.0,0.0,1,1
78285801,-1.4000692,-1.4050199,-1.3922038,nan,nan,0.0,0.0,0.0,1,1
78485800,-1.1779683,-1.1821336,-1.1713667,nan,nan,0.0,0.0,0.0,1,1
78685833,-0.49238864,-0.49412972,-0.48962304,nan,nan,0.0,0.0,0.0,1,1
78885800,-1.237237,-1.2416118,-1.2302831,nan,nan,0.0,0.0,0.0,1,1
79085801,0.57457626,0.57660794,0.5713469,nan,nan,0.0,0.0,0.0,1,1
79285800,-2.0616803,-2.0689704,-2.0497267,nan,nan,0.0,0.0,0.0,1,1
79485800,-2.026667,-2.0338335,-2.0149243,nan,nan,0.0,0.0,0.0,1,1
79685800,-1.5914705,-1.5970979,-1.5822769,nan,nan,0.0,0.0,0.0,1,1
79885800,-0.9027907,-0.905983,-0.89755636,nan,nan,0.0,0.0,0.0,1,1
80085832,0.66682345,0.66918135,0.6629614,nan,nan,0.0,0.0,0.0,1,1
80285841,0.7851267,0.7879029,0.7805814,nan,nan,0.0,0.0,0.0,1,1
80485800,1.2146221,1.218917,1.2075645,nan,nan,0.0,0.0,0.0,1,1
80685800,0.57457626,0.57660794,0.5712477,nan,nan,0.0,0.0,0.0,1,1
80885800,1.2146221,1.218917,1.2075874,nan,nan,0.0,0.0,0.0,1,1
81085801,-1.9177959,-1.9245772,-1.9066862,nan,nan,0.0,0.0,0.0,1,1
81285801,-1.9177959,-1.9245772,-1.9066743,nan,nan,0.0,0.0,0.0,1,1
81485832,-1.8023621,-1.8087353,-1.7919098,nan,nan,0.0,0.0,0.0,1,1
81685800,-2.2285085,-2.2363884,-2.2152338,nan,nan,0.0,0.0,0.0,1,1
81885800,-3.5023816,-3.514766,-3.4815276,nan,nan,0.0,0.0,0.0,1,1
82085800,-2.9717305,-2.9822385,-2.9540212,nan,nan,0.0,0.0,0.0,1,1
82285800,-3.0851715,-3.0960805,-3.0667937,nan,nan,0.0,0.0,0.0,1,1
82485801,-2.9717305,-2.9822385,-2.9540138,nan,nan,0.0,0.0,0.0,1,1
82685800,-3.5023816,-3.514766,-3.4815142,nan,nan,0.0,0.0,0.0,1,1
82885832,-2.196158,-2.2039235,-2.1830375,nan,nan,0.0,0.0,0.0,1,1
83085802,-2.196158,-2.2039235,-2.183062,nan,nan,0.0,0.0,0.0,1,1
83285800,-1.8023621,-1.8087353,-1.791299,nan,nan,0.0,0.0,0.0,1,1
83485800,-1.2372396,-1.2416145,-1.2296344,nan,nan,0.0,0.0,0.0,1,1
83685800,-2.4430037,-2.451642,-2.4280019,nan,nan,0.0,0.0,0.0,1,1
83885801,-0.9027907,-0.905983,-0.8972459,nan,nan,0.0,0.0,0.0,1,1
84085800,-1.237237,-1.2416118,-1.2296535,nan,nan,0.0,0.0,0.0,1,1
84285832,1.0226772,1.0262934,1.0164114,nan,nan,0.0,0.0,0.0,1,1
84485800,-0.49238864,-0.49412972,-0.4893694,nan,nan,0.0,0.0,0.0,1,1
84685800,-0.49238864,-0.49412972,-0.48936567,nan,nan,0.0,0.0,0.0,1,1
84885800,0.57457626,0.57660794,0.5710487,nan,nan,0.0,0.0,0.0,1,1
85085800,-1.1779683,-1.1821336,-1.1707407,nan,nan,0.0,0.0,0.0,1,1
85285801,-1.2714719,-1.2759677,-1.2636626,nan,nan,0.0,0.0,0.0,1,1
85485801,0.7851267,0.7879029,0.7803075,nan,nan,0.0,0.0,0.0,1,1
85685844,-1.1779683,-1.1821336,-1.1707363,nan,nan,0.0,0.0,0.0,1,1
85885800,-0.49239495,-0.49413607,-0.48937133,nan,nan,0.0,0.0,0.0,1,1
86085801,-1.5914705,-1.5970979,-1.5816998,nan,nan,0.0,0.0,0.0,1,1
86285801,-2.0616803,-2.0689704,-2.0490124,nan,nan,0.0,0.0,0.0,1,1
86485800,-1.4000692,-1.4050199,-1.3914666,nan,nan,0.0,0.0,0.0,1,1
86685806,-2.0616803,-2.0689704,-2.0490203,nan,nan,0.0,0.0,0.0,1,1
86885885,-2.026667,-2.0338335,-2.0142474,nan,nan,0.0,0.0,0.0,1,1
87085844,-2.196158,-2.2039235,-2.1826365,nan,nan,0.0,0.0,0.0,1,1
87285800,-1.9177959,-1.9245772,-1.9060338,nan,nan,0.0,0.0,0.0,1,1
87485800,-1.1779683,-1.1821336,-1.1707304,nan,nan,0.0,0.0,0.0,1,1
87685814,-2.9717305,-2.9822385,-2.9535043,nan,nan,0.0,0.0,0.0,1,1
87885800,-3.2479117,-3.2593963,-3.2279756,nan,nan,0.0,0.0,0.0,1,1
88085800,-3.7395754,-3.7527986,-3.716612,nan,nan,0.0,0.0,0.0,1,1
88285801,-3.8527005,-3.8663235,-3.8289847,nan,nan,0.0,0.0,0.0,1,1
