timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
73391310,73390649,45,nan,0,12068,0,1574,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1514,998,998,18,0,0,4,-1
73898002,73897430,45,nan,0,12153,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1514,998,998,18,0,0,4,-1
74398745,74398150,45,nan,0,12237,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
74900480,74899892,45,nan,0,12321,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
75409049,75408482,45,nan,0,12406,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
75895307,75894749,45,nan,0,12488,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
76401820,76401256,45,nan,0,12572,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1514,998,998,18,0,0,4,-1
76907774,76907215,45,nan,0,12657,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1514,998,998,18,0,0,4,-1
77396631,77396051,45,nan,0,12739,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1514,998,998,18,0,0,4,-1
77906060,77905501,45,nan,0,12824,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
78401926,78401322,45,nan,0,12907,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1514,998,998,18,0,0,4,-1
78886055,78885496,45,nan,0,12988,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
79404869,79404310,45,nan,0,13075,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
79888442,79887880,45,nan,0,13156,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1514,998,998,18,0,0,4,-1
80392527,80391968,45,nan,0,13241,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1514,998,998,18,0,0,4,-1
80896086,80895528,45,nan,0,13325,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
81407127,81406569,45,nan,0,13411,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1514,998,998,18,0,0,4,-1
81893949,81893189,45,nan,0,13492,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
82399777,82399218,45,nan,0,13577,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1514,998,998,18,0,0,4,-1
82903590,82903030,45,nan,0,13661,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
