timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
73102903,73102714,4259850,4325386,-0.0015674556,0.0034420306,7.387546e-05,0.00805311,-0.015882054,-0.02572993,4988,4902,0,0,2,1
73601716,73601533,4259850,4325386,-0.0009616489,0.0032752086,0.0043770475,0.00991586,-0.03640984,-0.03231594,4989,4902,0,0,2,1
74100590,74100351,4259850,4325386,-0.0019228461,0.0015223159,0.0031506664,0.022128014,-0.031155214,-0.021481369,4988,4903,0,0,2,1
74604316,74604158,4259850,4325386,-0.0037037865,0.00038624735,0.002023025,0.0040487815,-0.03619962,-0.027859198,4989,4902,0,0,2,1
75103131,75102976,4259850,4325386,-0.0034442209,-0.00052911456,0.0053421347,-0.0004766485,-0.014759177,-0.045926087,4988,4902,0,0,2,1
75601957,75601795,4259850,4325386,-0.000507826,0.0008488053,0.00033224653,0.0035782757,0.006190042,-0.06985522,4988,4902,0,0,2,1
76100781,76100614,4259850,4325386,0.00051851815,-0.00330921,-0.0052997074,-0.0028279012,-0.0031055221,-0.053884897,4989,4901,0,0,2,1
76599588,76599432,4259850,4325386,0.0019365875,0.0021368149,-0.0061605433,-0.009201161,-0.016025625,-0.04294617,4988,4901,0,0,2,1
77103396,77103239,4259850,4325386,-0.0005361666,-0.0010562812,0.00062961405,0.00032374522,-0.021760836,-0.04399479,4989,4902,0,0,2,1
77602227,77602057,4259850,4325386,2.7390603e-05,0.00023364514,-0.0018154,0.0043817507,-0.016675726,-0.043535933,4988,4902,0,0,2,1
78101030,78100876,4259850,4325386,0.0001778136,-5.064952e-05,-0.00039543994,0.005416224,-0.020894283,-0.04207748,4988,4901,0,0,2,1
78604838,78604683,4259850,4325386,0.0009961285,-0.0002643208,-0.0004476842,0.0051920684,-0.022130264,-0.039938208,4988,4901,0,0,2,1
79103660,79103501,4259850,4325386,-0.00071592693,0.0012825237,0.000101293044,0.006807598,-0.023577372,-0.033776034,4988,4902,0,0,2,1
79602495,79602320,4259850,4325386,0.0023097682,-0.00095982925,-0.000110770416,0.005749559,-0.030491773,-0.030475616,4988,4900,0,0,2,1
80101293,80101138,4259850,4325386,0.0009182577,0.00033622768,0.0002673838,0.0056867157,-0.038673557,-0.027674804,4988,4902,0,0,2,1
80600113,80599957,4259850,4325386,0.00041568416,0.00044807539,0.0014957406,0.004953113,-0.03502064,-0.026371477,4988,4900,0,0,2,1
81103919,81103764,4259850,4325386,-0.0014531933,0.0020778982,-8.486727e-05,0.015593822,-0.032527674,-0.028371189,4988,4901,0,0,2,1
81602748,81602583,4259850,4325386,-0.003537538,0.00071210077,0.002894944,0.006255341,-0.029531235,-0.036687244,4988,4901,0,0,2,1
82101556,82101402,4259850,4325386,-0.0013123822,-0.0013613716,-0.0018527401,0.013720923,-0.027811378,-0.042950355,4988,4900,0,0,2,1
82605436,82605209,4259850,4325386,-0.0036721688,-0.00023374755,0.0056048753,0.005276392,-0.014770649,-0.044655837,4988,4901,0,0,2,1
83099195,83099041,4259850,4325386,-0.0015312027,0.0029931497,0.0044897282,0.0053982385,-0.0038943742,-0.05136013,4989,4900,0,0,2,1
83603007,83602848,4259850,4325386,0.0005906775,0.0023757443,0.0032183027,0.007981795,-0.0021137504,-0.053551055,4988,4901,0,0,2,1
84101831,84101666,4259850,4325386,1.6473177e-05,0.0013511373,0.0003503932,0.008012854,-0.012627899,-0.04855709,4988,4900,0,0,2,1
84600648,84600485,4259850,4325386,0.0007512914,-0.0008990366,-0.0022268733,0.00048181342,-0.0056978394,-0.054195665,4988,4900,0,0,2,1
85104450,85104292,4259850,4325386,-0.00015072385,0.0005911978,0.0004363752,0.006019262,0.0038662758,-0.04810602,4988,4900,0,0,2,1
85603281,85603114,4259850,4325386,-0.0005855377,0.00037775363,0.0008383124,0.010493305,-0.0036493859,-0.045233462,4991,4900,0,0,2,1
86102086,86101930,4259850,4325386,-0.00023244342,-0.00029336676,0.00010640922,0.0077378945,-0.0013401621,-0.047771875,4989,4900,0,0,2,1
86600905,86600748,4259850,4325386,-9.964279e-05,0.00014515407,0.0002976954,0.006699533,0.0017406618,-0.048904788,4988,4900,0,0,2,1
87099723,87099567,4259850,4325386,0.0006564526,-0.001461164,0.00088346115,0.0052323937,0.0005442525,-0.047787104,4988,4899,0,0,2,1
