timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
73610265,73610103,2490378,-0.17053932,-0.7096429,-0.8813047,12.249396,0,0,0,0,20
74610256,74610094,2490378,-0.7580924,-0.07768714,-0.4167873,12.173913,0,0,0,0,20
75607786,75607623,2490378,-0.07255107,-0.18700004,-0.07421646,12.210144,0,0,0,0,20
76610241,76610078,2490378,0.32447135,-0.5393634,1.2175237,12.255434,0,0,0,0,20
77610232,77610069,2490378,-0.0075375577,-0.066119336,0.37803033,12.261474,0,0,0,0,20
78612689,78612525,2490378,0.18227366,0.04916566,0.10661164,12.219203,0,0,0,0,20
79610219,79610054,2490378,0.4196884,0.1261167,0.060540278,12.288647,0,0,0,0,20
80610225,80610047,2490378,0.10389039,-0.077294104,-0.31425586,12.270531,0,0,0,0,20
81610206,81610040,2490378,-0.6956369,-0.13504985,-0.59246933,12.391304,0,0,0,0,20
82607733,82607571,2490378,-0.7227861,0.07850318,-1.1506083,12.352053,0,0,0,0,20
83610190,83610027,2490378,0.12194323,-0.48527148,-0.63906366,12.321859,0,0,0,0,20
84610181,84610018,2490378,0.08649705,0.14066555,0.44306716,12.170894,0,0,0,0,20
85610169,85610008,2490378,-0.0982214,-0.07928591,-0.17967232,12.116545,0,0,0,0,20
86607697,86607535,2490378,-0.0074642804,-0.02942079,-0.06342807,12.152778,0,0,0,0,20
87610149,87609988,2490378,0.33233535,0.1630051,-0.28958476,12.09843,0,0,0,0,20
88610138,88609977,2490378,0.03356428,-0.0046564317,-0.6789864,12.146738,0,0,0,0,20
89607666,89607504,2490378,-0.2098492,-0.29323196,-1.40949,12.213164,0,0,0,0,20
90610119,90609958,2490378,0.019591654,-0.24706735,-0.37785378,12.182971,0,0,0,0,20
91610114,91609949,2490378,-0.31186435,-0.25151727,-0.039243262,12.182971,0,0,0,0,20
92612566,92612404,2490378,-0.19670594,-0.051823623,0.21939188,12.210144,0,0,0,0,20
93610094,93609932,2490378,-0.11125142,0.08423545,-0.3335111,12.161835,0,0,0,0,20
94610085,94609924,2490378,-0.023645215,-0.1341572,0.085577756,12.164854,0,0,0,0,20
95610079,95609916,2490378,-0.31772652,0.030336754,0.18698339,12.222221,0,0,0,0,20
96607607,96607444,2490378,0.047360376,0.36656576,0.38918844,12.149758,0,0,0,0,20
97610064,97609900,2490378,-0.75196046,0.16394438,-0.38784948,12.297705,0,0,0,0,20
98610060,98609890,2490378,-0.46144307,0.75520796,-0.1002232,12.222221,0,0,0,0,20
99612505,99612343,2490378,-0.90567267,0.3892717,0.044102874,12.134662,0,0,0,0,20
100610032,100609869,2490378,-0.28941488,-0.1121807,-1.1010597,12.019927,0,0,0,0,20
101610043,101609858,2490378,0.79906106,0.2223796,1.0678684,12.05314,0,0,0,0,20
102610029,102609844,2490378,0.6600009,0.88934517,-0.28232366,11.887077,0,0,0,0,20
103607591,103607363,2490378,-0.84970224,-1.4706365,-0.3112215,11.841787,0,0,0,0,20
104609992,104609807,2490378,-0.49352515,0.124151535,0.048879214,11.721014,0,0,0,0,20
105609972,105609785,2490378,-0.46323836,-0.0779536,0.016084341,11.621376,0,0,0,0,20
106612410,106612224,2490378,0.025137404,-0.64994866,-0.7013759,11.55797,0,0,0,0,20
107609923,107609735,2490378,0.5184109,0.6727145,-0.54642737,11.482487,0,0,0,0,20
108609898,108609709,2490378,0.26920038,-0.54003954,-0.40970606,11.38285,0,0,0,0,20
109609865,109609677,2490378,-1.238088,0.73652893,0.3197683,11.33454,0,0,0,0,20
110607367,110607183,2490378,-0.039223276,-0.007301072,-0.0021716692,11.370772,0,0,0,0,20
111609803,111609617,2490378,0.011750995,-0.007287749,-0.004409954,11.407004,0,0,0,0,20
112609776,112609589,2490378,-0.009739203,-0.009186294,-0.0036238898,11.373793,0,0,0,0,20
113612219,113612024,2490378,-0.00035639358,-0.0095926495,-0.003074311,11.509662,0,0,0,0,20
