timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
72918801,72728600,17763984869911,0.014062094,0.09246403,0.107720055,0,0.1698418,0.15568453,0.03798277,0.20802885,0.011237955,0.018103963,nan,nan,nan,0.0,4259850,4325386,4028193,527633,45.743443,47.692585,0.52162653,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
72928559,72738577,17763984869911,0.014149488,0.08913001,0.104646765,0,0.17050804,0.15607627,0.03798277,0.20802885,0.011237955,0.018103963,nan,nan,nan,0.0,4259850,4325386,4028193,527633,45.743443,47.692585,0.52162653,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
73128149,72938104,17763984869911,0.014402033,0.06178508,0.08271063,0,0.17689022,0.15935527,0.044902217,0.19186437,0.009572922,0.021859737,nan,nan,nan,0.0,4259850,4325386,4028193,527633,45.807587,47.692585,0.52243084,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
73327804,73137631,17763984869911,0.0055106357,0.04756522,0.07894917,0,0.17503057,0.15848573,0.0841807,0.24306577,0.0205349,0.034198847,nan,nan,nan,0.0,4259850,4325386,4028193,527633,44.77638,47.692585,0.4894331,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
73527157,73337159,17763984869911,0.008319123,0.062035445,0.08908007,0,0.17319818,0.15761821,0.14410889,0.26920056,0.025814032,0.03770251,nan,nan,nan,0.0,4259850,4325386,4028193,527633,43.1533,47.692585,0.48019958,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
73726728,73536686,17763984869911,0.010575001,0.0711146,0.10276172,0,0.17160897,0.15668534,0.11353692,0.2488096,0.029610263,0.035405546,nan,nan,nan,0.0,4259850,4325386,4028193,527633,45.63301,47.692585,0.5209598,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
73926222,73736214,17763984869911,0.004827138,0.09020792,0.11910534,0,0.17033912,0.1560615,0.087491736,0.22102879,0.031069607,0.032584365,nan,nan,nan,0.0,4259850,4325386,4028193,527633,47.312374,47.692585,0.5366287,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
74125766,73935741,17763984869911,0.0061396025,0.06455431,0.08921422,0,0.1766169,0.15943925,0.1017845,0.24529944,0.030804163,0.031858668,nan,nan,nan,0.0,4259850,4325386,4028193,527633,43.419617,47.692585,0.5032179,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
74315466,74125292,17763984869911,0.0048838467,0.1022751,0.13785902,0,0.17410228,0.15825814,0.12668161,0.3105433,0.039312087,0.028617488,nan,nan,nan,0.0,4259850,4325386,4028193,527633,43.17496,47.692585,0.48528728,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
74524777,74334795,17763984869911,0.0075137927,0.13444851,0.18575174,0,0.17308375,0.15781939,0.11837284,0.35697293,0.048862148,0.025925316,nan,nan,nan,0.0,4259850,4325386,4028193,527633,46.24413,47.692585,0.5023658,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
74724294,74534323,17763984869911,0.011438774,0.15620278,0.21641633,0,0.17160408,0.15721926,0.10154505,0.36857983,0.055858895,0.01682441,nan,nan,nan,0.0,4259850,4325386,4028193,527633,50.069756,47.692585,0.5293128,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
74923999,74733850,17763984869911,0.015706548,0.16436593,0.22402976,0,0.17032556,0.15655224,0.12235,0.3850595,0.063407876,0.029010877,nan,nan,nan,0.0,4259850,4325386,4028193,527633,49.76047,47.692585,0.5141232,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
75123351,74933378,17763984869911,0.013896805,0.1084166,0.1577023,0,0.1768636,0.16043451,0.120327115,0.40536466,0.067449614,0.030549202,nan,nan,nan,0.0,4259850,4325386,4028193,527633,48.966526,47.692585,0.5077816,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
75322944,75132905,17763984869911,0.014707759,0.16025054,0.2152204,0,0.17503428,0.1595904,0.12693214,0.45615888,0.08649618,0.036078587,nan,nan,nan,0.0,4259850,4325386,4028193,527633,49.0323,47.692585,0.5097991,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
75522617,75332433,17763984869911,0.016207732,0.18706048,0.2495606,0,0.17327656,0.1589239,0.16143712,0.46993685,0.09770091,0.039667726,nan,nan,nan,0.0,4259850,4325386,4028193,527633,54.179344,47.692585,0.508292,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
75722163,75531960,17763984869911,0.010646381,0.15735814,0.2198214,0,0.17173111,0.15811075,0.1592448,0.41969252,0.10191268,0.04087919,nan,nan,nan,0.0,4259850,4325386,4028193,527633,51.437153,47.692585,0.5047871,0.49907488,0,831,3,2,3,3,1,0,0,0,0,0,0,0,0
