timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,photo_switch,video_switch,payload_power_switch,engage_main_motor_switch
72795565,72771997,3,4,1,0,0,0,0,0,0,0,0,0,0
73809675,73784611,3,4,1,0,0,0,0,0,0,0,0,0,0
74813274,74789885,3,4,1,0,0,0,0,0,0,0,0,0,0
75828501,75805075,3,4,1,0,0,0,0,0,0,0,0,0,0
76841782,76820491,3,4,1,0,0,0,0,0,0,0,0,0,0
77853704,77830134,3,4,1,0,0,0,0,0,0,0,0,0,0
78863541,78840742,3,4,1,0,0,0,0,0,0,0,0,0,0
79866157,79843306,3,4,1,0,0,0,0,0,0,0,0,0,0
80876416,80852958,3,4,1,0,0,0,0,0,0,0,0,0,0
81894347,81870545,3,4,1,0,0,0,0,0,0,0,0,0,0
82903991,82880689,3,4,1,0,0,0,0,0,0,0,0,0,0
83921556,83898301,3,4,1,0,0,0,0,0,0,0,0,0,0
84929576,84905950,3,4,1,0,0,0,0,0,0,0,0,0,0
85941933,85919150,3,4,1,0,0,0,0,0,0,0,0,0,0
86952216,86928794,3,4,1,0,0,0,0,0,0,0,0,0,0
87974870,87951154,3,4,1,0,0,0,0,0,0,0,0,0,0
88989571,88966262,3,4,1,0,0,0,0,0,0,0,0,0,0
90002468,89979146,3,4,1,0,0,0,0,0,0,0,0,0,0
91018335,90993891,3,4,1,0,0,0,0,0,0,0,0,0,0
92032779,92009081,3,4,1,0,0,0,0,0,0,0,0,0,0
93040006,93017101,3,4,1,0,0,0,0,0,0,0,0,0,0
94047821,94024291,3,4,1,0,0,0,0,0,0,0,0,0,0
95060471,95039285,3,4,1,0,0,0,0,0,0,0,0,0,0
96070542,96047055,3,4,1,0,0,0,0,0,0,0,0,0,0
97090459,97067119,3,4,1,0,0,0,0,0,0,0,0,0,0
98091290,98067122,3,4,1,0,0,0,0,0,0,0,0,0,0
99103316,99079691,3,4,1,0,0,0,0,0,0,0,0,0,0
100116168,100092353,3,4,1,0,0,0,0,0,0,0,0,0,0
101130974,101107584,3,4,1,0,0,0,0,0,0,0,0,0,0
102144008,102121226,3,4,1,0,0,0,0,0,0,0,0,0,0
103163659,103140637,3,4,1,0,0,0,0,0,0,0,0,0,0
104178410,104155856,3,4,1,0,0,0,0,0,0,0,0,0,0
105198127,105175324,3,4,1,0,0,0,0,0,0,0,0,0,0
106221327,106197084,3,4,1,0,0,0,0,0,0,0,0,0,0
107222810,107199692,3,4,1,0,0,0,0,0,0,0,0,0,0
108240248,108216738,3,4,1,0,0,0,0,0,0,0,0,0,0
109262002,109239084,3,4,1,0,0,0,0,0,0,0,0,0,0
110280023,110256139,3,4,1,0,0,0,0,0,0,0,0,0,0
111299345,111275800,3,4,1,0,0,0,0,0,0,0,0,0,0
112317112,112293229,3,4,1,0,0,0,0,0,0,0,0,0,0
112670902,112647772,4,4,3,0,0,0,0,0,0,0,0,0,0
