timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
72920785,-0.22148609,-0.44297248,0.0,9.313226e-10,0.0,0.0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
72928259,-0.21985257,-0.43970537,0.0,9.313226e-10,0.0,0.0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
73122794,-0.15647662,-0.31295353,0.0,9.313226e-10,0.0,0.0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
73324817,-0.108694315,-0.21738905,0.0,9.313226e-10,0.0,0.0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
73521852,-0.042352557,0.08470546,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
73723868,-0.16169417,-0.32338876,0.0,9.313226e-10,0.0,0.0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
73925895,-0.07590234,-0.15180507,0.0,9.313226e-10,0.0,0.0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
74117931,-0.05960846,-0.11921726,0.0,9.313226e-10,0.0,0.0,0,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
74319953,-0.09730756,0.19461554,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
74526967,-0.19262755,0.38525534,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
74723999,-0.19180232,0.38360488,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
74921030,-0.13659203,0.27318436,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
75123053,-0.2235145,0.44702923,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
75322642,-0.24999994,0.5000001,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
75522112,-0.092764854,0.18552983,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
75724127,-0.014041185,0.02808237,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
75921161,-0.10089177,0.20178372,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
76123182,-0.14127386,0.2825479,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
76320217,-0.24999994,0.5000001,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
76522240,-0.24999994,0.5000001,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
76721769,-0.2384491,0.47689843,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
76921311,-0.21411264,0.42822552,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
77120820,-0.24999994,0.5000001,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
77327835,-0.24999994,0.5000001,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
77527359,-0.23627388,0.47254807,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
77721911,-0.20329851,0.40659732,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
77918932,-0.19107789,0.382156,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
78118457,-0.20763123,0.41526282,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
78320480,-0.19415176,0.3883037,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
78517526,-0.19586718,0.39173466,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
78724527,-0.20854813,0.41709656,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
78924068,-0.21196085,0.423922,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
79121083,-0.18633121,0.37266278,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
79320610,-0.21056175,0.4211238,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
79520181,-0.24999994,0.5000001,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
79724659,-0.23751879,0.4750378,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
79919192,-0.2134862,0.42697263,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
80126204,-0.19097209,0.38194448,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
80323236,-0.19642246,0.39284527,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
80522782,-0.18681997,0.37364024,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
80722290,-0.19732988,0.39466006,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
80924315,-0.08135748,0.16271535,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
81121344,-0.03156352,0.06312741,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
81318384,-0.095151365,0.19030312,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
81522900,-0.15804946,0.31609917,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
81719927,-0.16821903,0.33643842,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
81919461,-0.057318747,0.11463794,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
82118984,-0.07929289,0.1585862,0.0,9.313226e-10,0.0,0.0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
