timestamp,time_estimate,safe_time_estimate,valid
72927065,0.0,0.0,0
74934027,0.0,0.0,0
76959172,0.0,0.0,0
78984330,0.0,0.0,0
81010073,0.0,0.0,0
83034783,0.0,0.0,0
85050000,0.0,0.0,0
87075203,0.0,0.0,0
89090563,0.0,0.0,0
91115795,0.0,0.0,0
93141100,0.0,0.0,0
95166249,0.0,0.0,0
97191424,0.0,0.0,0
99216552,0.0,0.0,0
101241739,125.070114,237.57713,1
103243544,126.16533,238.78186,1
105263410,126.51567,239.16724,1
107282941,126.37196,239.00916,1
109313306,126.843414,239.52776,1
111332454,128.38708,241.2258,1
113351677,0.0,0.0,0
