timestamp,param5,param6,param1,param2,param3,param4,param7,command,source_component,target_system,target_component,source_system,confirmation,from_external
4299884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
9747867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
23861578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
30174132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
38486940,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
49819661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
69443474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
