timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
72899757,72880246,4028193,158.98572,99429.92,4.518808,1.2472595,2,1
72964563,72939652,4028193,158.88002,99431.17,4.518808,1.2472752,2,1
73072669,73053155,4028193,158.88002,99431.17,4.616512,1.2468364,2,1
73310493,73285542,4028193,159.15483,99427.92,4.616512,1.2467957,2,1
73483391,73458445,4028193,159.02802,99429.42,4.616512,1.2468145,2,1
73710397,73688144,4028193,159.07028,99428.92,4.518808,1.247247,2,1
73883294,73861101,4028193,159.09142,99428.67,4.518808,1.2472438,2,1
74110284,74090716,4028193,159.1971,99427.42,4.616512,1.2467895,2,1
74283166,74263637,4028193,159.13106,99428.17,4.518808,1.2472376,2,1
74520712,74495824,4028193,159.36621,99425.42,4.518808,1.247203,2,1
74693519,74668611,4028193,159.38472,99425.17,4.518808,1.2471999,2,1
74920302,74898089,4028193,159.1971,99427.42,4.616512,1.2467895,2,1
75093183,75070919,4028193,159.21825,99427.17,4.616512,1.2467862,2,1
75319913,75300420,4028193,159.26053,99426.67,4.518808,1.2472187,2,1
75493018,75473511,4028193,159.27902,99426.42,4.518808,1.2472155,2,1
75665934,75646403,4028193,159.23676,99426.92,4.518808,1.247222,2,1
75903738,75878742,4028193,159.27902,99426.42,4.518808,1.2472155,2,1
76076612,76051689,4028193,159.4085,99424.92,4.518808,1.2471968,2,1
76303367,76281165,4028193,159.34245,99425.67,4.518808,1.2472062,2,1
76476127,76453937,4028193,159.34245,99425.67,4.518808,1.2472062,2,1
76702884,76683392,4028193,159.27902,99426.42,4.518808,1.2472155,2,1
76875728,76856223,4028193,159.51418,99423.67,4.421104,1.2476201,2,1
77113377,77088426,4028193,159.49042,99423.92,4.421104,1.2476232,2,1
77286135,77261244,4028193,159.32394,99425.92,4.421104,1.2476482,2,1
77512965,77490742,4028193,159.4085,99424.92,4.421104,1.2476357,2,1
77685727,77663517,4028193,159.38472,99425.17,4.421104,1.2476388,2,1
77912478,77892978,4028193,159.34245,99425.67,4.421104,1.2476451,2,1
78085302,78065779,4028193,159.49042,99423.92,4.421104,1.2476232,2,1
78322958,78298028,4028193,159.17334,99427.67,4.421104,1.2476702,2,1
78495728,78470834,4028193,159.23676,99426.92,4.3234,1.2481003,2,1
78722532,78700328,4028193,159.09142,99428.67,4.3234,1.2481221,2,1
78895302,78873080,4028193,159.1971,99427.42,4.421104,1.2476671,2,1
79122078,79102573,4028193,159.27902,99426.42,4.3234,1.2480938,2,1
79294918,79275427,4028193,159.3028,99426.17,4.3234,1.2480907,2,1
79467696,79448198,4028193,159.23676,99426.92,4.3234,1.2481003,2,1
79705313,79680391,4028193,159.26053,99426.67,4.3234,1.2480971,2,1
79878180,79853280,4028193,159.17334,99427.67,4.3234,1.2481096,2,1
80104916,80082714,4028193,159.17334,99427.67,4.3234,1.2481096,2,1
80277870,80255668,4028193,159.32394,99425.92,4.3234,1.2480876,2,1
80504552,80485059,4028193,159.3028,99426.17,4.3234,1.2480907,2,1
80677374,80657846,4028193,159.26053,99426.67,4.3234,1.2480971,2,1
80914945,80890025,4028193,159.23676,99426.92,4.3234,1.2481003,2,1
81087861,81062937,4028193,159.26053,99426.67,4.3234,1.2480971,2,1
81314934,81292721,4028193,159.32394,99425.92,4.3234,1.2480876,2,1
81487701,81465492,4028193,159.04913,99429.17,4.3234,1.2481284,2,1
81714543,81695053,4028193,159.34245,99425.67,4.225696,1.2485241,2,1
81887530,81868014,4028193,159.36621,99425.42,4.225696,1.2485209,2,1
82125084,82100185,4028193,159.49042,99423.92,4.225696,1.248502,2,1
82297875,82272988,4028193,159.42963,99424.67,4.225696,1.2485116,2,1
82524880,82502579,4028193,159.5961,99422.67,4.225696,1.2484863,2,1
82697734,82675505,4028193,159.36621,99425.42,4.225696,1.2485209,2,1
82924553,82905020,4028193,159.47191,99424.17,4.225696,1.2485052,2,1
83097302,83077774,4028193,159.34245,99425.67,4.225696,1.2485241,2,1
83270168,83250659,4028193,159.34245,99425.67,4.127992,1.2489641,2,1
83507729,83482835,4028193,159.3028,99426.17,4.225696,1.2485304,2,1
83680494,83655597,4028193,159.3028,99426.17,4.127992,1.2489704,2,1
83907347,83885125,4028193,159.07028,99428.92,4.127992,1.249005,2,1
84080162,84057934,4028193,159.49042,99423.92,4.127992,1.248942,2,1
84306917,84287426,4028193,159.32394,99425.92,4.127992,1.2489672,2,1
84479760,84460260,4028193,159.44814,99424.42,4.127992,1.2489483,2,1
84717286,84692386,4028193,159.34245,99425.67,4.127992,1.2489641,2,1
84890114,84865187,4028193,159.4085,99424.92,4.127992,1.2489547,2,1
85116930,85094689,4028193,159.44814,99424.42,4.127992,1.2489483,2,1
85289713,85267509,4028193,159.42963,99424.67,4.127992,1.2489516,2,1
85516555,85497020,4028193,159.38472,99425.17,4.127992,1.2489578,2,1
85689470,85669971,4028193,159.47191,99424.17,4.127992,1.2489452,2,1
