timestamp,course_setpoint,lateral_acceleration_ff,bearing_feas,bearing_feas_on_track,signed_track_error,track_error_bound,adapted_period,wind_est_valid
164520114,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
164540099,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
164619932,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
164719692,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
164819497,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
164919165,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
165019003,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
165118682,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
165218557,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
165338218,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
165418046,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
165517724,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
165627572,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
165727250,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
165827080,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
165926769,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
166026772,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
166126296,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
166226199,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
166325833,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
166425721,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
166525328,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
166625244,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
166724861,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
166824743,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
166924383,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
167024261,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
167123934,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
167223772,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
167323434,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
167423330,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
167523006,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
167622844,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
167722482,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
167822323,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
167922065,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
168021832,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
168126544,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
168221373,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
168321060,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
168420935,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
168520614,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
168620410,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
168720125,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
168819888,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
168919629,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
169039351,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
169119217,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
169218939,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
169318687,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
169438451,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
169538406,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
169617990,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
169737731,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
169827554,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
