timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
164410960,0.028637292,0,0,0,0,0,0,0,0,0,0
164912708,0.044445798,0,0,0,0,0,0,0,0,0,0
165418686,0.04425679,0,0,0,0,0,0,0,0,0,0
165737870,0.049081013,0,0,0,0,0,0,0,0,0,0
166243710,0.041124515,0,0,0,0,0,0,0,0,0,0
166749773,0.04136522,0,0,0,0,0,0,0,0,0,0
167255710,0.046994425,0,0,0,0,0,0,0,0,0,0
167761691,0.049813773,0,0,0,0,0,0,0,0,0,0
168267870,0.04544341,0,0,0,0,0,0,0,0,0,0
168773690,0.04094157,0,0,0,0,0,0,0,0,0,0
169279690,0.03609238,0,0,0,0,0,0,0,0,0,0
169785710,0.032212622,0,0,0,0,0,0,0,0,0,0
170291690,0.02507976,0,0,0,0,0,0,0,0,0,0
170797913,0.029361269,0,0,0,0,0,0,0,0,0,0
171304120,0.028093804,0,0,0,0,0,0,0,0,0,0
171809722,0.027306642,0,0,0,0,0,0,0,0,0,0
172315690,0.02428089,0,0,0,0,0,0,0,0,0,0
172821688,0.02326267,0,0,0,0,0,0,0,0,0,0
173327905,0.021145761,0,0,0,0,0,0,0,0,0,0
173833708,0.019969087,0,0,0,0,0,0,0,0,0,0
174339703,0.018918553,0,0,0,0,0,0,0,0,0,0
174845809,0.01383095,0,0,0,0,0,0,0,0,0,0
175351691,0.011251068,0,0,0,0,0,0,0,0,0,0
175858112,-0.08027999,0,0,0,0,0,0,0,0,0,0
176363690,-0.061225772,0,0,0,0,0,0,0,0,0,0
176869693,-0.06350177,0,0,0,0,0,0,0,0,0,0
177375691,-0.0511627,0,0,0,0,0,0,0,0,0,0
177881692,-0.030231815,0,0,0,0,0,0,0,0,0,0
178388705,-0.05211187,0,0,0,0,0,0,0,0,0,0
178894691,-0.17442302,0,0,0,0,0,0,0,0,0,0
179400690,-0.31065533,0,0,0,0,0,0,0,0,0,0
179906700,-0.2725496,0,0,0,0,0,0,0,0,0,0
180412691,-0.26818344,0,0,0,0,0,0,0,0,0,0
180918933,-0.24569091,0,0,0,0,0,0,0,0,0,0
181424817,-0.26532927,0,0,0,0,0,0,0,0,0,0
181678173,-0.2798521,0,0,0,0,0,0,0,0,0,0
181689412,-0.2798521,0,0,0,0,0,0,0,0,0,0
181699856,-0.2798521,0,0,0,0,0,0,0,0,0,0
182205690,-0.46690556,0,0,0,0,0,0,0,0,0,0
182360042,-0.5094741,0,0,0,0,0,0,0,0,0,0
182370885,-0.5094741,0,0,0,0,0,0,0,0,0,0
182381852,-0.5094741,0,0,0,0,0,0,0,0,0,0
182887690,-0.8042732,0,0,0,0,0,0,0,0,0,0
183393691,-1.0595014,0,0,0,0,0,0,0,0,0,0
183899690,-1.3132725,0,0,0,0,0,0,0,0,0,0
184405691,-1.5357214,0,0,0,0,0,0,0,0,0,0
184912692,-1.7535337,0,0,0,0,0,0,0,0,0,0
185418694,-1.9164367,0,0,0,0,0,0,0,0,0,0
185924689,-2.1327147,0,0,0,0,0,0,0,0,0,0
186430692,-2.2929718,0,0,0,0,0,0,0,0,0,0
186937018,-2.4553628,0,0,0,0,0,0,0,0,0,0
187442809,-2.604538,0,0,0,0,0,0,0,0,0,0
187948691,-2.6811545,0,0,0,0,0,0,0,0,0,0
188454691,-2.7383718,0,0,0,0,0,0,0,0,0,0
188960690,-2.8008177,0,0,0,0,0,0,0,0,0,0
189466702,-2.944948,0,0,0,0,0,0,0,0,0,0
189972690,-3.058867,0,0,0,0,0,0,0,0,0,0
190478709,-3.1545575,0,0,0,0,0,0,0,0,0,0
190984691,-3.186721,0,0,0,0,0,0,0,0,0,0
191490802,-3.2134068,0,0,0,0,0,0,0,0,0,0
191996700,-3.2123673,0,0,0,0,0,0,0,0,0,0
192502690,-3.2700493,0,0,0,0,0,0,0,0,0,0
193008716,-3.40206,0,0,0,0,0,0,0,0,0,0
193514705,-3.4637446,0,0,0,0,0,0,0,0,0,0
194020694,-3.495549,0,0,0,0,0,0,0,0,0,0
194526699,-3.5007133,0,0,0,0,0,0,0,0,0,0
195032690,-3.5802326,0,0,0,0,0,0,0,0,0,0
195538748,-3.5568671,0,0,0,0,0,0,0,0,0,0
196045299,-3.5883853,0,0,0,0,0,0,0,0,0,0
196550690,-3.5989683,0,0,0,0,0,0,0,0,0,0
197056714,-3.6406271,0,0,0,0,0,0,0,0,0,0
197562692,-3.681572,0,0,0,0,0,0,0,0,0,0
198068693,-3.720325,0,0,0,0,0,0,0,0,0,0
198574691,-3.752106,0,0,0,0,0,0,0,0,0,0
199080696,-3.7624078,0,0,0,0,0,0,0,0,0,0
199586832,-3.6567948,0,0,0,0,0,0,0,0,0,0
200093737,-3.6431835,0,0,0,0,0,0,0,0,0,0
200599709,-3.6265678,0,0,0,0,0,0,0,0,0,0
201105691,-3.604812,0,0,0,0,0,0,0,0,0,0
201612691,-3.5770187,0,0,0,0,0,0,0,0,0,0
202118690,-3.5272193,0,0,0,0,0,0,0,0,0,0
202624709,-3.4385486,0,0,0,0,0,0,0,0,0,0
203130815,-3.4510522,0,0,0,0,0,0,0,0,0,0
203637016,-3.3842475,0,0,0,0,0,0,0,0,0,0
204143691,-3.329762,0,0,0,0,0,0,0,0,0,0
204649691,-3.3444176,0,0,0,0,0,0,0,0,0,0
205155814,-3.3970177,0,0,0,0,0,0,0,0,0,0
205662763,-3.4723883,0,0,0,0,0,0,0,0,0,0
206168691,-3.4598508,0,0,0,0,0,0,0,0,0,0
206675261,-3.2685974,0,0,1,0,0,0,0,0,0,0
206685842,-3.2685974,0,0,1,0,0,0,0,0,0,0
207191691,-3.382308,0,0,1,0,0,0,0,0,0,0
207455948,-3.1581388,0,0,1,1,0,0,0,0,0,0
207962854,-2.8595705,0,0,1,0,0,0,0,0,0,0
208468694,-2.639049,0,0,1,0,0,0,0,0,0,0
208974691,-2.3852596,0,0,1,0,0,0,0,0,0,0
209481691,-2.152072,0,0,1,0,0,0,0,0,0,0
