timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
165278450,165088318,-0.31073087,0.013498043,-2.249781,-0.4197383,-0.31907806,-0.27196208,-0.1725165,-0.15167814,0.22709739,0.21877947,0.2136397,0.20021266,-0.58035946,-0.15968174,-0.123974204,-0.107583806,-0.07383928,5.676547e-06,0.003181716,0.65424424,0.34024543,0.002322979,1
166275976,166085944,-0.4603615,0.012610064,-2.2486458,-0.5332354,-0.44020367,-0.39664543,-0.30429843,-0.03387431,0.021237612,0.02612038,0.02838844,0.033126786,0.004355967,-0.053344905,-0.05287525,-0.05249837,-0.05137843,2.1977814e-05,0.004361734,0.6858572,0.30827436,0.0014847491,1
167273625,167083570,-0.23565444,0.01121768,-1.9974705,-0.3550864,-0.26926318,-0.22909541,-0.14391264,-0.50925016,0.009203315,0.0053411126,0.0022197962,-0.007116139,-0.32605487,0.16649273,0.20903285,0.22878283,0.2700233,4.825674e-06,0.004353447,0.6894785,0.30480334,0.0013599732,1
168271299,168081196,-0.17662801,0.010754253,-1.8765773,-0.27320626,-0.19363911,-0.15642518,-0.07773226,0.09513113,0.10897225,0.09821709,0.09290394,0.08111216,-0.23882331,0.033198915,0.043824766,0.048493456,0.0576934,1.0297296e-05,0.0033425954,0.6699154,0.32502905,0.001702624,1
169268861,169078823,-0.19615553,0.010581995,-1.8845627,-0.2869742,-0.20784475,-0.17083639,-0.0925732,0.080183454,0.13603157,0.13251308,0.1306723,0.12638167,-0.041504916,0.09461193,0.10192233,0.10524154,0.112021536,6.080364e-06,0.0033577431,0.6705472,0.32440385,0.0016851403,1
170276469,170086425,-0.17856406,0.010596516,-1.8696715,-0.27294466,-0.19393621,-0.15698507,-0.07884695,0.050611053,0.06488746,0.060865257,0.058859948,0.05437451,-0.06184408,0.04917548,0.05385665,0.05593416,0.06007386,4.869058e-06,0.0033405293,0.67016184,0.3248003,0.0016924707,1
171274110,171084051,-0.13784017,0.01033166,-1.7970243,-0.21132979,-0.13476436,-0.09896698,-0.023393653,-0.19336416,0.004770465,-0.0037358329,-0.008303903,-0.019155696,-0.52740294,-0.13979381,-0.117605336,-0.10747272,-0.08665666,3.43929e-06,0.0028503155,0.6573689,0.3378134,0.0019639598,1
172271708,172081677,-0.09595234,0.0102660395,-1.7147232,-0.14454345,-0.06890892,-0.033547457,0.04113463,0.052014336,0.032792155,0.030139875,0.028874025,0.026155397,-0.047494344,0.0023145154,0.0033731237,0.0037986636,0.0045479536,3.7752027e-06,0.0029472788,0.6608409,0.33433655,0.001871464,1
173269389,173079304,-0.019504722,0.010355277,-1.6972389,-0.12832828,-0.05279477,-0.017480625,0.057101667,0.013103835,0.0065062307,0.0069442946,0.007171487,0.0076975594,0.004710391,-0.012588855,-0.013476277,-0.013879182,-0.014702905,3.2790947e-06,0.0029470369,0.6608858,0.33429447,0.0018694393,1
174276952,174086907,-0.031532597,0.010452032,-1.6908377,-0.12204598,-0.04652172,-0.011211771,0.06336159,0.008267939,-0.0019061482,-0.0017846012,-0.0017061699,-0.0014945837,-0.0033104317,-0.015845532,-0.016699333,-0.017094964,-0.017920712,3.2396424e-06,0.0029471158,0.6608928,0.33428758,0.0018691849,1
175274571,175084534,-0.12697619,0.010377876,-1.8278686,-0.27274936,-0.19910859,-0.16468577,-0.09205141,0.15145972,0.12809312,0.13521603,0.13875306,0.14662716,0.29055804,0.08389795,0.07556486,0.07185581,0.06444612,3.7930338e-06,0.0026989658,0.65396845,0.3413108,0.0020179215,1
