timestamp,safe_points_id,is_evaluation_pending,has_vtol_approach,rtl_type,safe_point_index
165947190,0,0,-101,1,255
167962072,0,0,-101,1,255
169987323,0,0,-101,1,255
172012409,0,0,-101,1,255
174037629,0,0,-101,1,255
176062835,0,0,-101,1,255
178087959,0,0,-101,1,255
180113258,0,0,-101,1,255
182158331,0,0,-101,1,255
184203438,0,0,-101,1,255
186228599,0,0,-101,1,255
188254087,0,0,-101,1,255
190279187,0,0,-101,1,255
192304187,0,0,-101,1,255
194329269,0,0,-101,1,255
196344703,0,0,-101,1,255
198369669,0,0,-101,1,255
200394864,0,0,-101,1,255
202419928,0,0,-101,1,255
204445082,0,0,-101,1,255
206470110,0,0,-101,1,255
208525547,0,0,-101,1,255
210550274,0,0,-101,1,255
212575472,0,0,-101,1,255
214600713,0,0,-101,1,255
216625779,0,0,-101,1,255
218650901,0,0,-101,1,255
220666105,0,0,-101,1,255
222691148,0,0,-101,1,255
224716334,0,0,-101,1,255
226751812,0,0,-101,1,255
228776754,0,0,-101,1,255
230801765,0,0,-101,1,255
232826986,0,0,-101,1,255
234852077,0,0,-101,1,255
236877310,0,0,-101,1,255
238902887,0,0,-101,1,255
240917618,0,0,-101,1,255
242943025,0,0,-101,1,255
244968082,0,0,-101,1,255
246983188,0,0,-101,1,255
249008438,0,0,-101,1,255
251033614,0,0,-101,1,255
253058831,0,0,-101,1,255
255083965,0,0,-101,1,255
257109156,0,0,-101,1,255
259134480,0,0,-101,1,255
261159857,0,0,-101,1,255
263184726,0,0,-101,1,255
265190028,0,0,-101,1,255
267215130,0,0,-101,1,255
269230449,0,0,-101,1,255
271255588,0,0,-101,1,255
273280836,0,0,-101,1,255
275305984,0,0,-101,1,255
277331089,0,0,-101,1,255
