timestamp,time_estimate,safe_time_estimate,valid
163921674,0.0,0.0,0
165947195,0.0,0.0,0
167962076,0.0,0.0,0
169987327,0.0,0.0,0
172012413,0.0,0.0,0
174037633,0.0,0.0,0
176062840,0.0,0.0,0
178087963,0.0,0.0,0
180113269,124.98043,237.47847,1
182158343,124.20076,236.62083,1
184203450,121.97607,234.17368,1
186228611,122.92736,235.2201,1
188254100,119.528465,231.48131,1
190279199,119.22155,231.1437,1
192304199,120.442474,232.48672,1
194329281,117.128975,228.84187,1
196344716,116.9972,228.69693,1
198369681,116.54995,228.20494,1
200394877,116.2013,227.82144,1
202419940,116.886284,228.57492,1
204445094,119.39273,231.332,1
206470122,121.02192,233.12411,1
208525559,133.24385,246.56824,1
210550286,123.304726,235.63521,1
212575484,122.48762,234.73639,1
214600718,0.0,0.0,0
216625783,0.0,0.0,0
218650905,0.0,0.0,0
220666109,0.0,0.0,0
222691152,0.0,0.0,0
224716338,0.0,0.0,0
226751816,0.0,0.0,0
228776758,0.0,0.0,0
230801770,0.0,0.0,0
232826991,0.0,0.0,0
234852081,0.0,0.0,0
236877314,0.0,0.0,0
238902891,0.0,0.0,0
240917622,0.0,0.0,0
242943029,0.0,0.0,0
244968093,124.86854,237.3554,1
246983200,123.808914,236.1898,1
249008450,127.025566,239.72812,1
251033619,0.0,0.0,0
253058835,0.0,0.0,0
255083969,0.0,0.0,0
257109160,0.0,0.0,0
259134484,0.0,0.0,0
261159862,0.0,0.0,0
263184738,125.0811,237.58922,1
265190040,125.19707,237.71678,1
267215142,125.55623,238.11185,1
269230461,125.94364,238.53801,1
271255600,123.88063,236.26869,1
273280848,124.457375,236.90312,1
275305996,124.9464,237.44104,1
277331101,125.294014,237.82343,1
