timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
164534765,164534635,0.1867297,-0.17953557,0.009615483,nan,nan,nan,nan,nan
164537254,164537129,0.18553065,-0.18073462,0.009615483,nan,nan,nan,nan,nan
164637182,164636892,0.18553065,-0.18073462,0.009615483,nan,nan,nan,nan,nan
164736796,164736655,0.18553065,-0.18073462,0.009615483,nan,nan,nan,nan,nan
164836697,164836417,0.18553065,-0.18073462,0.009615483,nan,nan,nan,nan,nan
164936304,164936180,0.18553065,-0.18073462,0.009615483,nan,nan,nan,nan,nan
165036190,165035942,0.18794028,-0.18314426,0.009615483,nan,nan,nan,nan,nan
165135827,165135705,0.1867297,-0.17953557,0.009615483,nan,nan,nan,nan,nan
165235713,165235468,0.18553065,-0.18073462,0.009615483,nan,nan,nan,nan,nan
165337862,165337724,0.18312101,-0.17832498,0.009615483,nan,nan,nan,nan,nan
165435292,165434993,0.18553065,-0.18073462,0.009615483,nan,nan,nan,nan,nan
165537366,165537249,0.18913934,-0.1819452,0.009615483,nan,nan,nan,nan,nan
165634733,165634518,0.18553065,-0.18073462,0.009615483,nan,nan,nan,nan,nan
165736892,165736775,0.18553065,-0.18073462,0.009615483,nan,nan,nan,nan,nan
165834252,165834043,1.0,-0.25361508,0.29395378,nan,nan,nan,nan,nan
165936422,165936300,1.0,-0.16678974,0.1446865,nan,nan,nan,nan,nan
166038775,166038556,0.99109256,-0.08184264,0.027356185,nan,nan,nan,nan,nan
166135949,166135825,0.8803166,-0.015442983,-0.053042833,nan,nan,nan,nan,nan
166238204,166238082,0.77343535,0.012358998,-0.16241875,nan,nan,nan,nan,nan
166335471,166335350,0.6750673,0.03146207,-0.23367763,nan,nan,nan,nan,nan
166437729,166437607,0.6332682,0.028151918,-0.25268373,nan,nan,nan,nan,nan
166534998,166534875,0.63905203,0.028938344,-0.22923216,nan,nan,nan,nan,nan
166637255,166637132,0.6129412,-0.0012965368,-0.14708447,nan,nan,nan,nan,nan
166739513,166739390,0.5919069,-0.057319727,-0.07242949,nan,nan,nan,nan,nan
166836781,166836660,0.5550564,-0.03408086,-0.03679248,nan,nan,nan,nan,nan
166939042,166938914,0.54396,0.029750416,-0.04318404,nan,nan,nan,nan,nan
167036303,167036183,0.53509,0.024422593,-0.10852675,nan,nan,nan,nan,nan
167136088,167135946,0.5238906,-0.045662154,-0.13260251,nan,nan,nan,nan,nan
167235832,167235708,0.5281607,-0.12130567,-0.10713747,nan,nan,nan,nan,nan
167335594,167335471,0.5010007,-0.14899433,-0.09873923,nan,nan,nan,nan,nan
167437854,167437728,0.46795124,-0.08722557,-0.111785814,nan,nan,nan,nan,nan
167535118,167534996,0.42719024,0.019916782,-0.17136629,nan,nan,nan,nan,nan
167637390,167637253,0.38961315,0.097378895,-0.24295825,nan,nan,nan,nan,nan
167734643,167734521,0.38174674,0.10319407,-0.2706572,nan,nan,nan,nan,nan
167836903,167836778,0.375153,0.1113735,-0.25361192,nan,nan,nan,nan,nan
167934166,167934047,0.3692743,0.13520776,-0.22849481,nan,nan,nan,nan,nan
168036425,168036303,0.36796978,0.19980389,-0.2557812,nan,nan,nan,nan,nan
168138683,168138560,0.32779136,0.23279247,-0.2995478,nan,nan,nan,nan,nan
168235955,168235829,0.28534678,0.24328153,-0.3169112,nan,nan,nan,nan,nan
168338210,168338085,0.28881922,0.27408826,-0.31671032,nan,nan,nan,nan,nan
168435474,168435354,0.31277326,0.29007235,-0.32277972,nan,nan,nan,nan,nan
168537732,168537610,0.33706143,0.29592985,-0.32277954,nan,nan,nan,nan,nan
168635004,168634879,0.3453036,0.29152146,-0.3226216,nan,nan,nan,nan,nan
168737256,168737136,0.3334496,0.2900369,-0.32439333,nan,nan,nan,nan,nan
168839516,168839392,0.2990354,0.30748594,-0.34331393,nan,nan,nan,nan,nan
168936786,168936661,0.26093757,0.34780368,-0.37245125,nan,nan,nan,nan,nan
169039045,169038920,0.22680514,0.39127526,-0.39385447,nan,nan,nan,nan,nan
169136364,169136186,0.21098977,0.39914635,-0.39189842,nan,nan,nan,nan,nan
169236072,169235949,0.21131466,0.37590203,-0.39988422,nan,nan,nan,nan,nan
169335847,169335712,0.22902733,0.34561986,-0.38851753,nan,nan,nan,nan,nan
169438098,169437968,0.2607618,0.31895572,-0.35720408,nan,nan,nan,nan,nan
169537854,169537731,0.2716246,0.29958102,-0.34707177,nan,nan,nan,nan,nan
169635122,169634999,0.27733552,0.29774937,-0.35380152,nan,nan,nan,nan,nan
169737393,169737256,0.28280994,0.29947174,-0.35668027,nan,nan,nan,nan,nan
169834645,169834524,0.28714192,0.29858708,-0.35036832,nan,nan,nan,nan,nan
169936907,169936781,0.28609675,0.30576405,-0.34075367,nan,nan,nan,nan,nan
170034169,170034049,0.30600446,0.30071917,-0.33044627,nan,nan,nan,nan,nan
170136430,170136306,0.30944693,0.28527626,-0.3229412,nan,nan,nan,nan,nan
170238687,170238563,0.314706,0.27206883,-0.32277343,nan,nan,nan,nan,nan
170335954,170335831,0.38563633,0.2736812,-0.31102917,nan,nan,nan,nan,nan
170438222,170438088,0.5139352,0.25646406,-0.27451664,nan,nan,nan,nan,nan
170535486,170535356,0.6173516,0.21037291,-0.20617092,nan,nan,nan,nan,nan
170637735,170637613,0.7564695,0.18163857,-0.12601234,nan,nan,nan,nan,nan
170735004,170734882,0.86442137,0.1355789,-0.076341,nan,nan,nan,nan,nan
