timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
164534725,164534635,0.018520404,-0.6452444,0.17292881,-6.3827796,5.7606597,-0.91476226
164537215,164537129,0.0090076765,-0.62830526,0.17407918,-5.6800427,6.0202994,-0.5668841
164557166,164557082,-0.1333929,-0.47616175,0.16400039,-7.8659,8.084596,-0.86651397
164574620,164574540,-0.197345,-0.3519568,0.14585997,-3.3943982,7.0960956,-1.1034353
164597068,164596987,-0.048383962,-0.26058066,0.1220301,9.576463,3.7425237,-1.3118534
164617021,164616939,0.10215691,-0.18951719,0.1149089,7.3679185,3.3203702,-0.24430649
164637127,164636892,0.15796846,-0.12590267,0.11348409,1.8272656,3.5248094,-0.12121341
164656927,164656844,0.23480248,-0.027194517,0.08977711,4.5847673,5.1861014,-1.4554375
164676879,164676797,0.2492152,0.0690236,0.046130247,-0.1302173,4.8100414,-2.0638978
164696831,164696749,0.24919827,0.14314143,0.0068343254,0.51877046,3.2510927,-2.2625668
164714294,164714208,0.31196138,0.17650078,-0.020633012,3.8279479,2.0024247,-1.662973
164736741,164736655,0.32628766,0.19711688,-0.05341079,-0.52749705,0.94257915,-1.3013339
164756689,164756607,0.31956688,0.21925527,-0.0710501,-0.55132115,1.0508788,-0.77130145
164779136,164779054,0.3016286,0.23229352,-0.087251715,-1.5156926,0.29961288,-0.27934954
164796593,164796512,0.26179832,0.23058341,-0.08339238,-1.7794818,0.14597295,0.18763122
164816546,164816465,0.26913098,0.20806882,-0.06960336,0.70668334,-0.93754244,0.8200294
164836645,164836417,0.3051997,0.17713468,-0.03877909,1.134333,-1.4687687,1.1148587
164856460,164856370,0.27709642,0.14794582,-0.016342858,-1.6008617,-1.3826749,1.050496
164876404,164876322,0.27806813,0.12532763,0.013660425,0.324432,-1.089475,1.4309273
164896357,164896275,0.25902772,0.10494593,0.02939546,-1.7333133,-1.1175178,0.8062416
164918807,164918721,0.23605932,0.082807064,0.054872494,-0.65970904,-0.9939423,1.2408949
164936265,164936180,0.24201626,0.077564776,0.06911857,0.22632772,-0.38073474,0.65903014
164956215,164956132,0.21505179,0.07378601,0.07308645,-0.7081947,0.12849486,0.2099124
164978663,164978579,0.20646271,0.081892274,0.07430278,-0.15792745,0.40482536,-0.037259374
164996120,164996037,0.1732857,0.084013276,0.065185435,-2.5785153,0.12538143,-0.63856244
165016071,165015990,0.12111698,0.09783943,0.053358782,-2.793085,0.3948188,-0.6367044
165036152,165035942,0.10219026,0.10806507,0.03378821,-1.1276358,0.49763328,-1.2183425
165058471,165058389,0.06553073,0.11446122,0.012870835,-1.9780709,0.3121437,-1.1053351
165075929,165075847,0.053121988,0.10506323,0.0023322552,-0.7385355,-0.43741795,-0.57954407
165095882,165095800,0.035608865,0.09327037,-0.0061380374,-0.9052157,-0.36900166,-0.5017841
165118328,165118247,0.009866033,0.05881258,-0.013881305,-0.8857748,-1.5568769,-0.31255472
165135790,165135705,0.035845295,0.020695655,-0.035254546,1.8026041,-2.006448,-0.98235136
165155740,165155658,0.07095029,-0.017702473,-0.050031684,1.6500483,-2.031012,-0.8346574
165178184,165178104,0.072661266,-0.059221327,-0.07595745,0.012488833,-1.8526927,-1.4598955
165198137,165198057,0.077586666,-0.092839286,-0.10941866,0.24691355,-1.656721,-1.8107113
165215596,165215515,0.105993144,-0.12057886,-0.14112666,1.2639593,-1.1769767,-1.8779685
165235675,165235468,0.110648155,-0.1450112,-0.17567961,0.65209687,-0.89811033,-1.7199744
165257996,165257914,0.14398609,-0.15554003,-0.21819295,0.8543846,-0.33336848,-1.9084834
165275455,165275373,0.19930066,-0.1645928,-0.24713983,3.3614502,-0.49156848,-1.8838254
165295404,165295325,0.26764405,-0.168265,-0.28284702,3.7612922,-0.22148606,-1.6957082
165317853,165317772,0.32006973,-0.16609667,-0.31270355,1.4884064,-0.06395553,-1.5152212
165337807,165337724,0.32279143,-0.17103267,-0.33024374,-0.19008407,-0.2786613,-0.59266275
165355264,165355183,0.17470942,-0.16791719,-0.3197952,-7.1963296,0.00051433116,0.44528806
165377710,165377629,0.056302536,-0.17812763,-0.32932362,-4.0308743,-0.6451944,-0.37512255
165397666,165397582,0.11637947,-0.16406032,-0.31939992,2.4574645,0.70060146,0.6261769
165415120,165415040,0.07527499,-0.13216594,-0.29655927,-1.9911833,1.9724194,1.3059099
165435257,165434993,0.07903757,-0.09748973,-0.26924786,1.2771411,1.6621464,1.6237872
165457523,165457440,0.11298438,-0.062824115,-0.23085718,-0.055487342,1.6680794,1.8715644
165477473,165477392,0.0428827,-0.0481177,-0.19691683,-2.9304812,0.6700178,1.6981333
165494930,165494850,0.03090505,-0.03857245,-0.15833223,-0.5182789,0.60184604,2.2642765
165517377,165517297,0.033357147,-0.005074804,-0.11210465,-0.3173864,1.4097562,2.2362285
165537330,165537249,-0.021336379,0.013926873,-0.084413335,-2.583168,0.97061324,1.5174674
165554789,165554708,-0.07222272,0.025295418,-0.07180159,-2.8021533,0.59038186,0.7612494
165577235,165577155,-0.1650312,0.021336244,-0.07221784,-4.0699325,-0.43559244,-0.05887767
165597187,165597107,-0.24093218,-0.000555568,-0.07375608,-3.6645803,-1.2262179,-0.24228819
165617140,165617060,-0.25816044,-0.039443247,-0.08908278,-1.0730484,-2.1965702,-0.6311969
165634698,165634518,-0.28259176,-0.08050007,-0.105652235,-1.1931531,-2.2153404,-0.89550066
165657044,165656964,-0.30048338,-0.12936932,-0.12165316,-0.9915372,-2.4756105,-0.68181425
165676997,165676917,-0.32774684,-0.16946356,-0.1426176,-1.2283131,-1.8447351,-0.86545193
