timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
165178972,3000.0,0.97096443,2540.6143,0.0,8583,180,41.878258,595,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166273778,3000.0,0.97096443,2634.3655,0.0,8650,180,41.95804,597,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167179757,3000.0,0.97096443,2536.3208,0.0,8703,180,41.791084,599,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168179798,3000.0,0.97096443,2725.2747,0.0,8767,180,41.95804,601,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169290850,3000.0,0.97096443,2500.4976,0.0,8832,180,41.791046,603,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170175770,3000.0,0.97096443,2668.3315,0.0,8889,180,41.95804,605,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171141758,3000.0,0.97096443,2555.1868,0.0,8950,180,41.953808,608,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172257757,3000.0,0.97096443,2561.3572,0.0,9018,180,67.666,610,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173222758,3000.0,0.97096443,2513.5242,0.0,9076,180,41.958668,612,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174152812,3000.0,0.97096443,2630.9036,0.0,9127,180,41.79196,614,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175342757,3000.0,0.97096443,2539.8132,0.0,9204,180,41.783062,616,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176173774,3000.0,0.97096443,2507.8196,0.0,9251,180,41.796993,618,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177193780,3000.0,0.97096443,2669.256,0.0,9312,180,41.95687,620,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178254785,3000.0,0.97096443,2474.7158,0.0,9378,180,41.96127,622,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179195758,3000.0,0.97096443,2693.4731,0.0,9434,180,41.790127,624,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180150808,3000.0,0.97096443,2373.6785,0.0,9497,180,41.958965,626,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181326769,3000.0,0.97096443,2865.5432,0.0,9568,180,41.789173,629,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182281758,3000.0,0.97096443,2471.1853,0.0,9636,180,67.92263,631,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183126791,3000.0,0.97096443,3143.859,0.0,9695,180,41.798695,633,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184261778,3000.0,0.97096443,2468.6567,0.0,9763,180,41.791046,635,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185227780,3000.0,0.97096443,2878.6042,0.0,9825,180,41.791004,637,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186207757,3000.0,0.97096443,2487.403,0.0,9888,180,41.956196,639,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187133784,3000.0,0.97096443,2694.2385,0.0,9942,180,41.956997,641,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188233920,3000.0,0.97096443,2405.1426,0.0,10011,180,41.793957,643,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189118931,3000.0,0.97096443,2360.9978,0.0,10068,180,41.99996,645,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190329050,3000.0,0.97096443,2483.9802,0.0,10142,180,41.999664,647,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191213899,3000.0,0.97096443,2777.1392,0.0,10197,180,41.791416,650,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192219068,3000.0,0.97096443,2515.9976,0.0,10261,180,67.99994,652,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193143757,3000.0,0.97096443,2689.5522,0.0,10318,180,41.791046,654,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194259670,3000.0,0.97096443,2512.2078,0.0,10387,180,41.78722,656,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195144756,3000.0,0.97096443,2599.6394,0.0,10442,180,41.9619,658,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196149814,3000.0,0.97096443,2504.48,0.0,10503,180,41.791084,660,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197214896,3000.0,0.97096443,2649.7512,0.0,10568,180,41.791046,662,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198200822,3000.0,0.97096443,2565.1716,0.0,10629,180,41.791004,664,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199150757,3000.0,0.97096443,2704.2986,0.0,10691,180,41.958084,666,0,0,0,0,0.0,0,0,1,1,1,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
