timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
165487573,165450550,-2.210206,-2.190317,1.0
166500180,166473844,-2.1108234,-2.09184,1.0
167472862,167447258,-1.6546379,-1.6397613,1.0
168510344,168477238,0.83526593,0.82775414,1.0
169488059,169450543,0.83526593,0.82775617,1.0
170525592,170493864,1.7695038,1.7535895,1.0
171498293,171467200,0.51791155,0.5132543,1.0
172470963,172445080,-1.2039586,-1.1929235,1.0
173513482,173485080,1.1888636,1.178166,1.0
174486167,174460546,-0.76853186,-0.76161456,1.0
175483869,175450524,1.2476149,1.2363837,1.0
176526313,176497240,1.2476149,1.2363915,1.0
177474071,177437252,-0.40150467,-0.397896,1.0
178486689,178447115,1.9245069,1.9072016,1.0
179499247,179487112,4.474632,4.434352,1.0
180486903,180453864,-2.569584,-2.5465355,1.0
181524435,181507175,2.976066,2.9492505,1.0
182487162,182462812,7.9531326,7.881669,1.0
183499749,183476030,5.5330925,5.4838796,1.0
184512413,184485114,7.2369366,7.1725607,1.0
185514959,185476155,7.9170537,7.8463664,1.0
186537485,186484928,7.0769286,7.014011,1.0
187515160,187477232,8.095841,8.024572,1.0
188487897,188449475,7.6597424,7.5926514,1.0
189470666,189437241,8.584984,8.510118,1.0
190527971,190507215,7.117268,7.055016,1.0
191525579,191480539,8.095842,8.025673,1.0
192458390,192423825,8.408086,8.335167,1.0
193485933,193450528,7.798644,7.731449,1.0
194483525,194450532,7.1072044,7.046585,1.0
195501069,195473827,6.892481,6.833951,1.0
196513640,196485079,8.50962,8.437097,1.0
197501324,197480527,8.509621,8.436931,1.0
198523832,198490526,9.142156,9.063998,1.0
199526430,199502803,9.37408,9.293845,1.0
200539000,200503819,9.047721,8.970325,1.0
201496726,201471585,8.095842,8.026578,1.0
202499284,202467139,9.821513,9.737119,1.0
203511848,203485091,10.443128,10.35246,1.0
204514434,204487231,11.267303,11.168865,1.0
205527002,205490531,8.382509,8.3094015,1.0
206474718,206453881,8.709141,8.632402,1.0
207527247,207502820,88.41151,87.627335,1.0
208474904,208437231,98.9343,98.05513,1.0
209527378,209500536,98.59515,97.71821,1.0
210500042,210493680,98.42078,97.547066,1.0
211527564,211483164,98.34221,97.46758,1.0
212525169,212490523,98.56683,97.69111,1.0
213527764,213490543,111.57221,110.58025,1.0
214525362,214500543,113.59573,112.58596,1.0
215512994,215477244,113.36868,112.36048,1.0
216510645,216485088,113.1943,112.18848,1.0
217473285,217447234,113.012054,112.00799,1.0
218500828,218463833,112.816185,111.81379,1.0
219528357,219498243,112.66192,111.66046,1.0
220486067,220450529,112.52079,111.51989,1.0
221498638,221470535,112.40242,111.403015,1.0
222526185,222490525,112.26862,111.2702,1.0
223473927,223453861,112.17296,111.17566,1.0
224501453,224463823,112.05038,111.07337,1.0
225514028,225487231,111.92767,110.933304,1.0
226511646,226477256,111.85859,110.88363,1.0
227499281,227470545,111.70876,110.735275,1.0
228496938,228463834,111.46632,110.4754,1.0
229484550,229467203,111.178276,110.209206,1.0
230512088,230480554,111.12367,110.15452,1.0
231474784,231447242,110.70087,109.73553,1.0
232472399,232437251,110.68147,109.7161,1.0
233499950,233463830,110.72414,109.75771,1.0
234487594,234450528,110.708626,109.74302,1.0
235515149,235485078,110.530045,109.56573,1.0
236527767,236507201,110.36934,109.40638,1.0
237525345,237500539,110.285,109.322784,1.0
238512992,238485081,110.148636,109.18778,1.0
239500711,239456532,110.07219,109.131355,1.0
240488409,240450523,109.91447,108.97454,1.0
241500874,241480538,109.78154,108.84212,1.0
242528426,242490524,109.68567,108.74774,1.0
243486176,243450522,109.49954,108.562996,1.0
244513747,244485085,88.16181,87.3934,1.0
245501354,245480525,84.13062,83.41255,1.0
246498980,246463816,84.132324,83.417786,1.0
247486622,247453861,84.08637,83.373924,1.0
248514182,248485093,84.00122,83.28935,1.0
249526784,249500526,83.87417,83.1639,1.0
250474516,250449484,83.75205,83.026344,1.0
251527026,251500533,83.69734,82.98573,1.0
252514669,252469897,83.55561,82.84574,1.0
253512328,253489486,83.509,82.79944,1.0
254524890,254490530,83.53813,82.8281,1.0
255487599,255453853,83.447266,82.73815,1.0
256515156,256477237,83.35802,82.6496,1.0
257497829,257471603,83.22053,82.51222,1.0
258525389,258500537,83.06384,82.35676,1.0
259513037,259480546,83.39716,82.68692,1.0
260500691,260473888,83.23944,82.53254,1.0
261488402,261458258,83.37176,82.66414,1.0
262471008,262437242,82.758255,82.05559,1.0
263498582,263473833,82.81273,82.11011,1.0
264486227,264453892,82.73957,82.0378,1.0
265513894,265477233,82.68558,81.98492,1.0
266526417,266497240,82.57905,81.8799,1.0
267474140,267449505,82.474106,81.76172,1.0
268486790,268460532,82.39162,81.69355,1.0
269474392,269437238,82.28992,81.59312,1.0
270496960,270463819,82.138435,81.442085,1.0
271474713,271453858,82.06347,81.35283,1.0
272537113,272503827,81.93429,81.23901,1.0
273524784,273490570,81.85563,81.161476,1.0
274512421,274493871,81.7734,81.08005,1.0
275475126,275453871,81.67882,80.986,1.0
276527626,276500529,81.5771,80.88551,1.0
277500313,277471608,81.524445,80.83304,1.0
