timestamp,rpm_estimate,rpm_raw
164527151,-0.73956716,-4.393437
164537173,-1.7609595,-5.846529
164737253,-0.08277461,0.0
164927149,-0.0011929079,0.0
165127150,-1.3753292e-05,0.0
165337211,-1.2685169e-07,0.0
165537183,0.100010335,0.0
165737174,-0.23322263,0.0
165937210,0.0015417238,0.0
166137200,-0.161906,-1.4574151
166327149,-0.17096858,0.0
166527149,-0.038995307,0.0
166737174,-0.012879585,0.0
166937162,0.041117564,0.0
167137162,0.008797744,0.0
167337195,0.008874189,0.0
167537162,0.058321647,1.4630922
167727150,-0.007132411,0.0
167927166,-0.010547511,0.0
168137176,0.2879961,1.4617782
168337194,0.26130846,1.4597387
168537184,0.15997164,0.0
168737178,0.24163857,1.4613407
168937182,0.29058656,1.4601753
169127149,-0.10771011,-1.4648479
169327149,-0.06457205,0.0
169537213,0.09993974,0.0
169737187,0.12346987,0.0
169937181,0.21218668,1.4603208
170137164,0.089677826,0.0
170337184,-0.025213534,0.0
170527150,-0.0003633653,0.0
170727150,-4.189317e-06,0.0
170937188,-3.8639637e-08,0.0
171137162,-4.4548468e-10,0.0
171337161,-5.136088e-12,0.0
171537176,-5.9215064e-14,0.0
171737171,-6.827032e-16,0.0
171927150,-9.838789e-18,0.0
172127156,-1.1343351e-19,0.0
172337161,-1.0462396e-21,0.0
172537193,-1.2062321e-23,0.0
172737186,-1.3906908e-25,0.0
172937186,-1.603357e-27,0.0
173137184,-1.8485447e-29,0.0
173327149,-2.6640341e-31,0.0
173527149,-3.0714224e-33,0.0
173737214,-2.8328874e-35,0.0
173937177,-3.2660965e-37,0.0
174137155,-3.765552e-39,0.0
174337157,-4.3414e-41,0.0
174537183,-5e-43,0.0
174727149,-7e-45,0.0
174927150,-0.0067016617,0.0
175137191,-0.03118132,0.0
175337156,0.24665827,1.4682249
175537178,1.292094,0.0
175737190,-0.57206,0.0
175937189,-0.07735406,0.0
176127152,-0.025817465,0.0
176327169,0.25493973,0.0
176537162,-0.59120053,0.0
176737206,-1.925079,0.0
176937175,-0.02219465,0.0
177137187,-0.0002558869,0.0
177337217,164.96591,214.04767
177527149,316.84308,322.26562
177727150,307.5413,313.47653
177937163,568.6487,678.805
178137204,496.72028,455.98807
178337174,730.2007,840.18463
178537157,611.5341,613.40137
178737232,965.6782,918.2517
178927150,819.1948,940.4296
179127150,839.6777,820.31256
179337192,901.8517,815.66656
179537170,1093.3167,902.63495
179737159,1236.285,1165.1998
179937201,1331.9202,1336.313
180137158,1354.2156,1375.7152
180327163,1348.2773,1332.7437
180527187,1375.3848,1367.3625
180737163,1335.6973,1144.0206
180937205,1291.2399,1110.1053
181137175,1244.1013,1106.1216
181337200,1217.7869,1141.2664
181537258,1235.073,1244.8564
181727151,1249.6309,1279.9606
181927149,1478.6788,1634.9293
182137162,1532.0369,1722.0547
182337204,1419.4658,1203.4623
182537167,1524.3809,1538.2466
182737162,1521.4497,1659.1418
182937176,1622.5918,1409.9082
183127150,1570.8853,1494.1409
183327150,1474.5812,1567.6962
183537162,1656.3442,1543.5582
183737161,1572.2394,1493.9001
183937236,1517.7316,1626.636
184137187,1709.0258,1592.2529
184337163,1665.9238,1632.6428
