timestamp,flight_phase
165018484,0
166026086,0
167033689,0
168041291,0
169048894,0
170056496,0
171064098,0
172071701,0
173079304,0
174086907,0
175094511,0
176102114,0
177109717,0
178117321,0
179124924,0
180132528,0
181140131,0
182147734,0
183155335,0
184162935,0
185170534,0
186178133,0
187185729,0
188193325,0
189200920,0
190208514,0
191216107,0
192223699,0
193231289,0
194238878,0
195246466,0
196254053,0
197261640,0
198269224,0
199276808,0
200284390,0
201291971,0
202299550,0
203307129,0
204314705,0
205322280,0
206329855,0
207337428,0
208345003,0
209352579,0
210360156,0
211367734,0
212375313,0
213382892,0
214390473,0
215398054,0
216405636,0
217413220,0
218420804,0
219428388,0
220435974,0
221443560,0
222451147,0
223458735,0
224466324,0
225473914,0
226481504,0
227489095,0
228496686,0
229504278,0
230511871,0
231519465,0
232527059,0
233534654,0
234542250,0
235549846,0
236557443,0
237565040,0
238572638,0
239580236,0
240587835,0
241595435,0
242603035,0
243610636,0
244618237,0
245625839,0
246633441,0
247641044,0
248648647,0
249656251,0
250663855,0
251671460,0
252679065,0
253686670,0
254694275,0
255701881,0
256709486,0
257717092,0
258724698,0
259732304,0
260739910,0
261747517,0
262755125,0
263762732,0
264770340,0
265777949,0
266785558,0
267793166,0
268800773,0
269808379,0
270815985,0
271823592,0
272831198,0
273838804,0
274846409,0
275854015,0
276861620,0
277869226,0
