timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,calibraded_airspeed_synth_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_source
169708029,0.83526593,0.85510784,0.8474249,nan,7.0,0.0,0.014413229,0.0,1
169908032,-1.0099899,-1.0339824,-1.0246797,nan,7.0,0.0,0.014416227,0.0,1
170108030,1.7695038,1.8115387,1.7952447,nan,7.0,0.0,0.01441831,0.0,1
170308029,-2.006524,-2.0541894,-2.0357053,nan,7.0,0.0,0.014419756,0.0,1
170508073,1.7695038,1.8115387,1.795247,nan,7.0,0.0,0.01442076,0.0,1
170708051,-1.8964969,-1.9415486,-1.9241018,nan,7.0,0.0,0.014421457,0.0,1
170908034,-1.2039586,-1.2325588,-1.2214665,nan,7.0,0.0,0.014421942,0.0,1
171108029,-1.5193392,-1.5554314,-1.541441,nan,7.0,0.0,0.014422278,0.0,1
171308029,-1.3390543,-1.3708638,-1.358542,nan,7.0,0.0,0.014422512,0.0,1
171508029,0.51791155,0.53021467,0.52544755,nan,7.0,0.0,0.014422674,0.0,1
171708029,-1.8964969,-1.9415486,-1.9240923,nan,7.0,0.0,0.014422786,0.0,1
171908029,-2.1108232,-2.1609662,-2.1415346,nan,7.0,0.0,0.014422865,0.0,1
172108030,-1.8964969,-1.9415486,-1.9240972,nan,7.0,0.0,0.014422919,0.0,1
172308029,-2.2102063,-2.26271,-2.2423553,nan,7.0,0.0,0.014422956,0.0,1
172508030,-1.2039586,-1.2325588,-1.221474,nan,7.0,0.0,0.014422982,0.0,1
172708030,1.2476149,1.2772522,1.2657639,nan,7.0,0.0,0.014423001,0.0,1
172908030,-1.7796807,-1.8219573,-1.8055786,nan,7.0,0.0,0.014423013,0.0,1
173108031,0.83526593,0.85510784,0.8474155,nan,7.0,0.0,0.014423022,0.0,1
173308031,1.4092479,1.4427248,1.4297411,nan,7.0,0.0,0.014423029,0.0,1
173508031,-2.076639,-2.12597,-2.10684,nan,7.0,0.0,0.014423032,0.0,1
173708051,-1.0516493,-1.0766314,-1.0669489,nan,7.0,0.0,0.014423036,0.0,1
173908031,-2.2102063,-2.26271,-2.2423441,nan,7.0,0.0,0.014423038,0.0,1
174108029,1.4092479,1.4427248,1.4297305,nan,7.0,0.0,0.01442304,0.0,1
174308030,1.4092479,1.4427248,1.4297447,nan,7.0,0.0,0.014423041,0.0,1
174508031,-0.76853186,-0.78678846,-0.77970976,nan,7.0,0.0,0.014423041,0.0,1
174708087,1.7695038,1.8115387,1.7952381,nan,7.0,0.0,0.014423041,0.0,1
174908029,1.4092479,1.4427248,1.4297271,nan,7.0,0.0,0.014423041,0.0,1
175108030,-0.7685329,-0.78678954,-0.7797089,nan,7.0,0.0,0.014423041,0.0,1
175308031,-0.7685329,-0.78678954,-0.7797137,nan,7.0,0.0,0.014423041,0.0,1
175508031,1.2476149,1.2772522,1.2657671,nan,7.0,0.0,0.014423041,0.0,1
175708031,0.51791155,0.53021467,0.5254456,nan,7.0,0.0,0.014423041,0.0,1
175908030,0.51791006,0.5302131,0.52543634,nan,7.0,0.0,0.014423041,0.0,1
176108029,-1.7796807,-1.8219573,-1.8055696,nan,7.0,0.0,0.014423041,0.0,1
176308029,-1.7796807,-1.8219573,-1.8055719,nan,7.0,0.0,0.014423041,0.0,1
176508029,1.4092479,1.4427248,1.4297482,nan,7.0,0.0,0.014423041,0.0,1
176708029,-1.2039586,-1.2325588,-1.2214725,nan,7.0,0.0,0.014423041,0.0,1
176908029,0.51791155,0.53021467,0.5254482,nan,7.0,0.0,0.014423041,0.0,1
177108029,-1.3707491,-1.4033115,-1.39071,nan,7.0,0.0,0.014423041,0.0,1
177308045,-1.7796807,-1.8219573,-1.8055831,nan,7.0,0.0,0.016626865,0.0,1
177508030,-0.40150467,-0.41104248,-0.40734735,nan,7.0,0.0,0.03494971,0.0,1
177708029,-0.76853186,-0.78678846,-0.7797165,nan,7.0,0.0,0.050913163,0.0,1
177908030,-1.6108013,-1.6490662,-1.6342437,nan,7.0,0.0,0.07478618,0.0,1
178108060,-2.3361497,-2.3916454,-2.3701425,nan,7.0,0.0,0.09637506,0.0,1
178308030,2.6719325,2.7354047,2.7107944,nan,7.0,0.0,0.12428276,0.0,1
178508029,1.9245069,1.9702239,1.9525291,nan,7.0,0.0,0.1480061,0.0,1
178708030,-1.8964969,-1.9415486,-1.92409,nan,7.0,0.0,0.17820281,0.0,1
178908097,2.6719325,2.7354047,2.7107842,nan,7.0,0.0,0.20372,0.0,1
179108029,-0.7685329,-0.78678954,-0.7797041,nan,7.0,0.0,0.23424628,0.0,1
179308049,1.5541611,1.5910804,1.5767597,nan,7.0,0.0,0.2596617,0.0,1
179508029,4.474632,4.5809274,4.5396905,nan,7.0,0.0,0.28498617,0.0,1
179708029,2.328406,2.3837178,2.3623154,nan,7.0,0.0,0.311422,0.0,1
179908029,5.956682,6.098184,6.0431995,nan,7.0,0.0,0.34083122,0.0,1
180108029,2.9760666,3.0467637,3.0194564,nan,7.0,0.0,0.3615548,0.0,1
180308030,2.7770138,2.8429823,2.8173902,0.6945951,7.0,0.0,0.3821562,0.0,1
180508029,-2.569584,-2.6306248,-2.6070085,0.49770278,7.0,0.0,0.4007027,0.0,1
180708029,-1.2039593,-1.2325597,-1.2214764,0.48419303,7.0,0.0,0.4185235,0.0,1
180908029,-2.884529,-2.9530516,-2.9265153,0.62395674,7.0,0.0,0.4327687,0.0,1
181108029,1.4092479,1.4427248,1.4297534,0.45795578,7.0,0.0,0.44302848,0.0,1
181308029,-1.8964972,-1.941549,-1.9240689,0.11003538,7.0,0.0,0.45055395,0.0,1
181508029,3.8187428,3.9094577,3.8742318,0.83345675,7.0,0.0,0.45668143,0.0,1
181708029,3.892991,3.9854698,3.9495106,2.1005054,7.0,0.0,0.463474,0.0,1
181908029,8.839653,9.049641,8.968044,7.0843716,7.0,0.0,0.47506732,0.0,1
182108044,9.79232,10.024939,9.934328,6.3899255,7.0,0.0,0.48684976,0.0,1
182308031,7.0769286,7.2450423,7.180027,5.3379745,7.0,0.0,0.49932715,0.0,1
182508029,7.9531326,8.142061,8.068877,5.0804086,7.0,0.0,0.51551986,0.0,1
182708029,7.7156034,7.898889,7.8282475,4.6858907,7.0,0.0,0.53116137,0.0,1
182908029,7.0769286,7.2450423,7.180488,3.9964051,7.0,0.0,0.5447547,0.0,1
183108042,6.8298917,6.992137,6.929733,3.6652353,7.0,0.0,0.55452806,0.0,1
183308029,6.4858894,6.639963,6.5809298,3.2967565,7.0,0.0,0.5613143,0.0,1
183508029,5.5330925,5.664532,5.614206,3.0521166,7.0,0.0,0.5666268,0.0,1
183708029,6.1691723,6.315722,6.2594786,2.8670137,7.0,0.0,0.574113,0.0,1
183908029,5.660969,5.7954464,5.743914,3.0253177,7.0,0.0,0.579878,0.0,1
184108029,4.9311967,5.0483384,5.0035176,3.245073,7.0,0.0,0.5866459,0.0,1
184308030,8.024804,8.215435,8.142274,3.5522804,7.0,0.0,0.60017186,0.0,1
184508029,6.1342683,6.2799892,6.2241254,3.9630435,7.0,0.0,0.61133033,0.0,1
184708030,6.9545074,7.119713,7.056336,3.987995,7.0,0.0,0.61944574,0.0,1
184908030,8.339708,8.53782,8.461549,4.324149,7.0,0.0,0.6254478,0.0,1
185108029,7.354658,7.5293694,7.462245,4.295411,7.0,0.0,0.63144773,0.0,1
185308029,8.331121,8.529029,8.453305,4.228784,7.0,0.0,0.6356144,0.0,1
185508030,7.315628,7.4894123,7.4224424,4.288608,7.0,0.0,0.6381415,0.0,1
185708031,6.6061616,6.763092,6.702757,4.1455927,7.0,0.0,0.64046264,0.0,1
185908030,7.697028,7.8798723,7.809777,4.6012306,7.0,0.0,0.6437399,0.0,1
186108029,6.028344,6.171549,6.1167707,4.265378,7.0,0.0,0.64634883,0.0,1
186308046,8.8315525,9.0413475,8.960776,4.7552676,7.0,0.0,0.6481607,0.0,1
186508034,8.166261,8.360251,8.285781,4.8162303,7.0,0.0,0.6494188,0.0,1
186708029,5.884147,6.0239263,5.9705615,4.8756943,7.0,0.0,0.65102524,0.0,1
186908029,6.9545074,7.119713,7.0568147,4.402468,7.0,0.0,0.65214086,0.0,1
187108029,7.5751796,7.7551293,7.6863904,4.6497874,7.0,0.0,0.6529156,0.0,1
187308093,8.382509,8.581637,8.50595,4.7135935,7.0,0.0,0.6534537,0.0,1
187508029,5.2680354,5.3931785,5.345685,4.5051637,7.0,0.0,0.65402704,0.0,1
187708029,6.8298917,6.992137,6.930948,4.241124,7.0,0.0,0.6545918,0.0,1
187908029,8.095842,8.28816,8.215204,4.1904383,7.0,0.0,0.6538849,0.0,1
188108029,7.989049,8.17883,8.1069765,3.68664,7.0,0.0,0.6533939,0.0,1
188308031,7.315628,7.4894123,7.424009,2.764079,7.0,0.0,0.6534527,0.0,1
188508029,7.6597424,7.841701,7.7733455,2.5265348,7.0,0.0,0.6538266,0.0,1
188708030,6.9955525,7.161733,7.099112,2.361125,7.0,0.0,0.65408623,0.0,1
188908029,6.1225896,6.268033,6.21338,2.648811,7.0,0.0,0.65426654,0.0,1
189108029,6.063858,6.2079062,6.153838,2.1856368,7.0,0.0,0.65439177,0.0,1
189308029,7.2369366,7.4088516,7.3454647,2.7406118,7.0,0.0,0.6544787,0.0,1
189508029,8.584984,8.788921,8.712213,3.278668,7.0,0.0,0.6545391,0.0,1
189708029,7.432103,7.608654,7.5423207,3.5810037,7.0,0.0,0.65458107,0.0,1
189908028,7.015985,7.182651,7.120005,3.906105,7.0,0.0,0.65461016,0.0,1
190108029,6.904931,7.068959,7.0069594,4.1477795,7.0,0.0,0.65463036,0.0,1
190308031,7.1072044,7.276037,7.212292,4.790882,7.0,0.0,0.65464437,0.0,1
190508030,7.315628,7.4894123,7.423972,4.900956,7.0,0.0,0.65465415,0.0,1
190708030,6.3520875,6.5029826,6.4470916,5.4837165,7.0,0.0,0.65466094,0.0,1
190908029,7.917053,8.105124,8.035136,6.0111785,7.0,0.0,0.65466565,0.0,1
191108029,8.042623,8.233677,8.162619,6.6378922,7.0,0.0,0.6546689,0.0,1
191308029,7.167373,7.3376355,7.274373,6.6663995,7.0,0.0,0.6546712,0.0,1
191508065,7.4896617,7.66758,7.6011353,7.1862073,7.0,0.0,0.65467274,0.0,1
191708029,6.6169863,6.774174,6.715413,7.762705,7.0,0.0,0.6546738,0.0,1
191908029,8.709141,8.916028,8.837326,8.391374,7.0,0.0,0.6546746,0.0,1
192108029,6.70296,6.8621902,6.8028255,8.55233,7.0,0.0,0.6546751,0.0,1
192308031,7.5751796,7.7551293,7.687698,8.940091,7.0,0.0,0.6546755,0.0,1
192508040,8.408086,8.607821,8.5331335,9.047943,7.0,0.0,0.6576735,0.0,1
192708029,7.2566895,7.429074,7.3635883,8.763169,7.0,0.0,0.66058785,0.0,1
192908029,6.787845,6.949092,6.8890085,8.6990795,7.0,0.0,0.6624453,0.0,1
193108030,6.9235635,7.088034,7.0266895,8.555583,7.0,0.0,0.6637352,0.0,1
193308030,9.071422,9.286915,9.206755,8.44309,7.0,0.0,0.66463095,0.0,1
193508029,7.798644,7.9839025,7.915244,7.91145,7.0,0.0,0.665253,0.0,1
193708029,8.534816,8.737562,8.662486,7.7345886,7.0,0.0,0.66548514,0.0,1
193908029,8.509621,8.711768,8.636893,7.4659843,7.0,0.0,0.6654798,0.0,1
194108029,9.465259,9.690107,9.6071205,7.353266,7.0,0.0,0.6654761,0.0,1
194308030,6.028344,6.171549,6.119027,6.7748833,7.0,0.0,0.6654735,0.0,1
194508029,7.1072044,7.276037,7.214116,6.881462,7.0,0.0,0.6656716,0.0,1
194708030,7.853516,8.040078,7.9715953,6.6853757,7.0,0.0,0.66580915,0.0,1
194908030,6.4858894,6.639963,6.5835686,6.8350735,7.0,0.0,0.66570485,0.0,1
195108029,6.5735784,6.729735,6.6728415,6.6346235,7.0,0.0,0.6658322,0.0,1
195308030,7.6597424,7.841701,7.7751,7.164039,7.0,0.0,0.6659207,0.0,1
195508029,6.892481,7.056213,6.9961796,7.176042,7.0,0.0,0.6657823,0.0,1
195708029,6.396999,6.5489607,6.4933233,7.3529243,7.0,0.0,0.66568613,0.0,1
195908029,8.024804,8.215435,8.144344,7.4438343,7.0,0.0,0.6661856,0.0,1
196108029,8.331121,8.529029,8.456245,7.8398175,7.0,0.0,0.6663326,0.0,1
196308031,9.023958,9.238324,9.159364,7.9401617,7.0,0.0,0.6664347,0.0,1
196508029,8.47591,8.677258,8.603305,7.890852,7.0,0.0,0.6665056,0.0,1
196708061,7.7341337,7.9178596,7.850282,7.923671,7.0,0.0,0.6661884,0.0,1
196908029,8.559937,8.76328,8.686677,8.007579,7.0,0.0,0.66596824,0.0,1
197108029,9.165612,9.383343,9.303224,8.038015,7.0,0.0,0.6658153,0.0,1
197308030,7.989049,8.17883,8.109125,7.6153903,7.0,0.0,0.6657091,0.0,1
197508029,8.509621,8.711768,8.637532,7.5331,7.0,0.0,0.66563535,0.0,1
197708029,8.709141,8.916028,8.8399315,7.286298,7.0,0.0,0.6655841,0.0,1
197908029,8.331121,8.528701,8.456098,7.0380607,7.0,0.0,0.66554856,0.0,1
198108029,8.270765,8.466913,8.395034,6.551977,7.0,0.0,0.6655239,0.0,1
198308030,8.279415,8.475768,8.403833,6.598419,7.0,0.0,0.6657066,0.0,1
198508029,10.33289,10.577943,10.487429,6.473938,7.0,0.0,0.66599995,0.0,1
198708029,7.167372,7.3373528,7.27473,6.5480857,7.0,0.0,0.6662037,0.0,1
198908031,8.904192,9.115362,9.037744,6.1458893,7.0,0.0,0.6663452,0.0,1
199108030,9.733671,9.964514,9.879054,6.334714,7.0,0.0,0.66624355,0.0,1
199308030,9.235624,9.454655,9.373279,6.469081,7.0,0.0,0.66620636,0.0,1
199508029,11.133107,11.397139,11.299615,6.88874,7.0,0.0,0.666347,0.0,1
199708029,8.634861,8.839644,8.764232,6.873578,7.0,0.0,0.6662782,0.0,1
199908029,9.151546,9.368582,9.287923,7.20651,7.0,0.0,0.66639686,0.0,1
200108029,11.879543,12.161277,12.054614,7.402435,7.0,0.0,0.6664793,0.0,1
200308031,8.609959,8.814151,8.738794,7.588457,7.0,0.0,0.66653657,0.0,1
200508030,9.047721,9.262296,9.183097,7.2422824,7.0,0.0,0.6665763,0.0,1
200708029,9.047721,9.262296,9.182768,7.389288,7.0,0.0,0.6666039,0.0,1
200908052,8.709142,8.915687,8.839232,7.5188046,7.0,0.0,0.66662306,0.0,1
201108029,9.733672,9.964515,9.879433,7.7001357,7.0,0.0,0.6666364,0.0,1
201308030,8.270765,8.466913,8.394764,7.5832987,7.0,0.0,0.6666457,0.0,1
201508031,8.095842,8.287842,8.216904,8.0039625,7.0,0.0,0.66665214,0.0,1
201708030,7.935114,8.1233015,8.053653,8.286767,7.0,0.0,0.6666566,0.0,1
201908030,9.000133,9.213578,9.134863,8.358776,7.0,0.0,0.66665965,0.0,1
202108029,10.249432,10.492506,10.402788,8.373652,7.0,0.0,0.666462,0.0,1
202308030,9.533071,9.759155,9.675241,8.838187,7.0,0.0,0.6665245,0.0,1
202508030,9.821513,10.054439,9.967654,9.130964,7.0,0.0,0.6665679,0.0,1
202708029,10.925448,11.184555,11.088208,9.08977,7.0,0.0,0.6665981,0.0,1
202908030,10.137087,10.377497,10.287657,9.168354,7.0,0.0,0.6664192,0.0,1
203108029,10.415678,10.662201,10.569309,9.321812,7.0,0.0,0.66612846,0.0,1
203308030,10.353648,10.598702,10.504759,9.2081785,7.0,0.0,0.6662929,0.0,1
203508029,10.18639,10.427485,10.33692,8.89389,7.0,0.0,0.6664071,0.0,1
203708029,10.332889,10.577452,10.485183,8.640679,7.0,0.0,0.66648644,0.0,1
203908029,11.081557,11.34384,11.244413,8.524471,7.0,0.0,0.6665415,0.0,1
204108029,11.807024,12.086477,11.980808,8.390388,7.0,0.0,0.6665797,0.0,1
204308030,11.642201,11.917754,11.81391,7.907739,7.0,0.0,0.6666063,0.0,1
204508030,10.977731,11.237556,11.139379,7.6378064,7.0,0.0,0.6666248,0.0,1
204708029,10.938542,11.19744,11.09968,7.5353513,7.0,0.0,0.6666376,0.0,1
204908029,11.055692,11.317363,11.218958,7.2969956,7.0,0.0,0.6666465,0.0,1
205108029,9.495458,9.7202,9.635765,6.735423,7.0,0.0,0.6666527,0.0,1
205308030,9.99488,10.231442,10.142391,6.7894945,7.0,0.0,0.66625726,0.0,1
205508029,8.331121,8.528306,8.454037,7.08696,7.0,0.0,0.6656496,0.0,1
205708029,7.7341337,7.917188,7.8483377,7.57087,7.0,0.0,0.6650278,0.0,1
205908030,9.063529,9.2780485,9.197137,7.479459,7.0,0.0,0.6644295,0.0,1
206108045,8.459005,8.659217,8.583468,8.171778,7.0,0.0,0.6643803,0.0,1
206308030,9.615302,9.842881,9.756237,8.416106,7.0,0.0,0.50718755,0.0,1
206508029,8.709141,8.915273,8.835215,8.246411,7.0,0.0,0.35662118,0.0,1
206708030,8.47591,8.676521,8.600039,8.423111,7.0,0.0,0.25206023,0.0,1
206908029,8.12232,8.314563,8.241392,9.0127945,7.0,0.0,0.17944914,0.0,1
207108029,86.6915,88.74335,87.95587,6.596065,7.0,0.0,0.21185704,0.0,1
207308040,88.4005,90.4928,89.6919,6.297965,7.0,0.0,0.16337967,0.0,1
207508030,88.41151,90.50407,89.68582,6.2299447,7.0,0.0,0.11786687,0.0,1
207708030,88.444695,90.53804,89.718155,6.1474247,7.0,0.0,0.08625903,0.0,1
207908029,93.71094,95.928925,95.076164,6.0986643,7.0,0.0,0.064309224,0.0,1
208108029,98.845276,101.184784,100.284935,6.0388203,7.0,0.0,0.049066223,0.0,1
208308030,nan,nan,nan,nan,nan,nan,0.038480766,nan,-1
208508029,nan,nan,nan,nan,nan,nan,0.031129824,nan,-1
208708030,nan,nan,nan,nan,nan,nan,0.026024956,nan,-1
208908030,nan,nan,nan,nan,nan,nan,0.022479927,nan,-1
209108029,nan,nan,nan,nan,nan,nan,0.02001811,nan,-1
209308029,nan,nan,nan,nan,nan,nan,0.018308505,nan,-1
209508029,nan,nan,nan,nan,nan,nan,0.017121281,nan,-1
209708029,nan,nan,nan,nan,nan,nan,0.01629682,nan,-1
209908037,nan,nan,nan,nan,nan,nan,0.01572426,nan,-1
210108029,nan,nan,nan,nan,nan,nan,0.015326679,nan,-1
210308097,nan,nan,nan,nan,nan,nan,0.015050496,nan,-1
210508029,nan,nan,nan,nan,nan,nan,0.014858823,nan,-1
210708029,nan,nan,nan,nan,nan,nan,0.014725668,nan,-1
210908029,nan,nan,nan,nan,nan,nan,0.0146332,nan,-1
211108029,nan,nan,nan,nan,nan,nan,0.014568985,nan,-1
211308041,nan,nan,nan,nan,nan,nan,0.01452439,nan,-1
211508030,nan,nan,nan,nan,nan,nan,0.0144934235,nan,-1
211708030,nan,nan,nan,nan,nan,nan,0.014471918,nan,-1
211908031,nan,nan,nan,nan,nan,nan,0.014456984,nan,-1
212108030,nan,nan,nan,nan,nan,nan,0.014446612,nan,-1
212308030,nan,nan,nan,nan,nan,nan,0.0144394105,nan,-1
212508029,nan,nan,nan,nan,nan,nan,0.014434409,nan,-1
212708030,nan,nan,nan,nan,nan,nan,0.014430936,nan,-1
212908030,nan,nan,nan,nan,nan,nan,0.014428524,nan,-1
213108031,nan,nan,nan,nan,nan,nan,0.014426849,nan,-1
213308029,nan,nan,nan,nan,nan,nan,0.014425686,nan,-1
213508029,nan,nan,nan,nan,nan,nan,0.014424878,nan,-1
213708029,nan,nan,nan,nan,nan,nan,0.0144243175,nan,-1
213908029,nan,nan,nan,nan,nan,nan,0.014423928,nan,-1
214108029,nan,nan,nan,nan,nan,nan,0.014423658,nan,-1
214308040,nan,nan,nan,nan,nan,nan,0.01442347,nan,-1
214508029,nan,nan,nan,nan,nan,nan,0.014423339,nan,-1
214708041,nan,nan,nan,nan,nan,nan,0.014423248,nan,-1
214908029,nan,nan,nan,nan,nan,nan,0.014423185,nan,-1
215108029,nan,nan,nan,nan,nan,nan,0.014423142,nan,-1
215308030,nan,nan,nan,nan,nan,nan,0.014423111,nan,-1
215508030,nan,nan,nan,nan,nan,nan,0.014423091,nan,-1
215708030,nan,nan,nan,nan,nan,nan,0.014423076,nan,-1
215908030,nan,nan,nan,nan,nan,nan,0.014423066,nan,-1
216108029,nan,nan,nan,nan,nan,nan,0.014423059,nan,-1
216308030,nan,nan,nan,nan,nan,nan,0.014423054,nan,-1
216508063,nan,nan,nan,nan,nan,nan,0.01442305,nan,-1
216708029,nan,nan,nan,nan,nan,nan,0.014423048,nan,-1
216908029,nan,nan,nan,nan,nan,nan,0.014423046,nan,-1
217108029,nan,nan,nan,nan,nan,nan,0.014423045,nan,-1
217308030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
217508030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
217708029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
217908029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
218108030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
218308030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
218508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
218708029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
218908028,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
219108029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
219308031,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
219508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
219708030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
219908029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
220108029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
220308030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
220508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
220708029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
220908029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
221108028,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
221308029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
221508030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
221708084,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
221908029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
222108029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
222308029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
222508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
222708029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
222908029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
223108029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
223308030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
223508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
223708030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
223908031,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
224108030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
224308047,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
224508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
224708029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
224908029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
225108029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
225308060,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
225508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
225708029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
225908030,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
226108029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
226308029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
226508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
226708029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
226908029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
227108029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
227308029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
227508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
227708029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
227908029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
228108029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
228308029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
228508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
228708029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
228908029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
229108029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
229308029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
229508029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
229708029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
229908029,nan,nan,nan,nan,nan,nan,0.014423044,nan,-1
