timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
21287725,-0.0045966906,0.002110858,-0.029095098,4988,0,0.22068453,-0.7192946,-9.766444,4896,0,0,2,1
21292713,-0.0030404958,-0.0060295584,-0.0302399,4988,0,0.21475439,-0.7732576,-9.738233,4897,0,0,2,1
21297701,-0.002337207,0.0032279065,-0.026019339,4988,0,0.20730618,-0.79237664,-9.743329,4897,0,0,2,1
21302689,0.0016955737,0.0011890382,-0.013917088,4988,0,0.15267047,-0.80706394,-9.73016,4897,0,0,2,1
21307678,0.004784516,-0.0002176005,-0.019166939,4989,0,0.12661125,-0.8590577,-9.755066,4897,0,0,2,1
21312666,-0.0031844794,-0.0024073033,-0.0053689624,4988,0,0.13780245,-0.82089174,-9.746824,4898,0,0,2,1
21317654,0.0020823635,-0.0013002014,0.0005621931,4988,0,0.13763908,-0.8582243,-9.730455,4897,0,0,2,1
21322643,0.005003306,-0.009874684,-0.003911743,4989,0,0.10893963,-0.8526973,-9.679984,4898,0,0,2,1
21327631,0.003091072,-0.00942227,0.0061799763,4988,0,0.12003966,-0.9259896,-9.6622715,4897,0,0,2,1
21332619,0.003922073,-0.014839609,0.008292393,4988,0,0.13498347,-0.8972705,-9.653664,4897,0,0,2,1
21337607,0.008659829,-0.009342125,0.008578417,4988,0,0.12550718,-0.91215765,-9.645704,4897,0,0,2,1
21342596,0.008263061,-0.009552198,0.016467154,4989,0,0.1424168,-0.8761358,-9.644884,4897,0,0,2,1
21347584,0.008266962,-0.014902191,0.015853204,4988,0,0.22677465,-0.84515035,-9.624336,4896,0,0,2,1
21352572,0.008995378,-0.010718962,0.022859214,4988,0,0.21362258,-0.84136784,-9.624598,4897,0,0,2,1
21357561,0.015397894,-0.013473743,0.021844987,4989,0,0.25308737,-0.8300115,-9.624589,4896,0,0,2,1
21362549,0.019237293,-0.0065628043,0.021381183,4988,0,0.32272795,-0.7678824,-9.635446,4897,0,0,2,1
21367537,0.023999358,-0.023329344,0.029837469,4988,0,0.27945173,-0.7752621,-9.6299715,4896,0,0,2,1
21372525,0.028840998,-0.011267896,0.030379688,4988,0,0.31337932,-0.75666577,-9.639699,4897,0,0,2,1
21377514,0.024411626,-0.015278234,0.02061346,4989,0,0.2533986,-0.694662,-9.655633,4897,0,0,2,1
21382502,0.03145518,-0.014001449,0.029965714,4988,0,0.21615255,-0.71664363,-9.68922,4897,0,0,2,1
21387490,0.037895415,-0.019837163,0.019891454,4988,0,0.16013613,-0.6931658,-9.723268,7345,0,0,2,1
21392478,0.03427124,-0.016237332,0.025381275,4988,0,0.09415499,-0.6716774,-9.705191,4897,0,0,2,1
21397466,0.038504448,-0.021176433,0.022820784,4988,0,0.056086183,-0.65675956,-9.65703,4895,0,0,2,1
21402455,0.04079801,-0.020118508,0.022595529,4989,0,0.061892964,-0.6118565,-9.673604,4897,0,0,2,1
21407443,0.038170494,-0.025516238,0.019022575,4988,0,0.058056094,-0.6172684,-9.66591,4897,0,0,2,1
21412431,0.044515736,-0.01756916,0.013063192,4988,0,0.048612542,-0.5867915,-9.66139,4898,0,0,2,1
21417419,0.03933873,-0.020334179,0.01938587,4988,0,0.059839405,-0.51463026,-9.656192,4895,0,0,2,1
21422408,0.046100326,-0.016213005,0.009085017,4989,0,0.073003516,-0.47678703,-9.657355,4897,0,0,2,1
21427396,0.04155747,-0.017351627,0.005346464,4988,0,0.08240386,-0.46732345,-9.657588,4896,0,0,2,1
21432384,0.044556886,-0.023409953,0.008995026,4988,0,0.10318337,-0.48095682,-9.668234,4896,0,0,2,1
21437373,0.048837665,-0.014729546,-0.0036239044,4989,0,0.1558402,-0.46973163,-9.671862,4896,0,0,2,1
21442361,0.045756795,-0.016065538,0.0009211386,4988,0,0.2045081,-0.40657926,-9.652777,4897,0,0,2,1
21447349,0.05466945,-0.017939156,-0.0007903747,4988,0,0.24922313,-0.4317833,-9.613724,4897,0,0,2,1
21452338,0.054117408,-0.012696991,-0.009556294,4989,0,0.33381653,-0.44326022,-9.616254,4897,0,0,2,1
21457326,0.055539235,-0.007448289,-0.0025278148,4988,0,0.386705,-0.46693653,-9.643214,4896,0,0,2,1
21462314,0.055286665,-0.002738751,-0.014468558,4988,0,0.41287234,-0.42668393,-9.629234,4897,0,0,2,1
21467302,0.057440843,-0.010366386,-0.01152116,4988,0,0.43176952,-0.39672616,-9.6395,4897,0,0,2,1
21472291,0.050196603,-0.0013028558,-0.011531363,4989,0,0.4526637,-0.4050701,-9.661647,4897,0,0,2,1
21477279,0.056011133,0.0019809315,-0.022937192,4988,0,0.5000381,-0.41966727,-9.700295,4897,0,0,2,1
21482267,0.060812283,-0.0009553992,-0.01836466,4988,0,0.4339117,-0.4089828,-9.665479,4898,0,0,2,1
21487255,0.0591658,0.0060638916,-0.0188346,4988,0,0.40193334,-0.38614509,-9.662808,4897,0,0,2,1
21492244,0.07685753,-0.002378389,-0.030199291,4989,0,0.42297024,-0.39304617,-9.698212,4897,0,0,2,1
21497232,0.074574724,0.0014240147,-0.0203327,4988,0,0.39882016,-0.399692,-9.726531,4898,0,0,2,1
21502220,0.07677559,-0.0016721177,-0.02201668,4988,0,0.36126158,-0.38650993,-9.729245,4896,0,0,2,1
21507208,0.08060192,-0.005800452,-0.021144168,4988,0,0.33688045,-0.47003162,-9.73418,4898,0,0,2,1
21512197,0.06765741,-0.0009971402,-0.021066291,4989,0,0.30353191,-0.52469414,-9.781706,4896,0,0,2,1
21517185,0.07193613,-0.0048874198,-0.022596553,4988,0,0.27963775,-0.51893014,-9.834976,4896,0,0,2,1
21522174,0.06543463,-0.01138586,-0.022545006,4989,0,0.24626443,-0.5258965,-9.8174715,7343,0,0,2,1
21527162,0.052347273,-0.009760553,-0.018788232,4988,0,0.2268267,-0.5144312,-9.814897,4896,0,0,2,1
21532150,0.058534957,-0.0075333235,-0.014378457,4988,0,0.21191582,-0.51678115,-9.828187,4897,0,0,2,1
21537139,0.04936745,-0.018117305,-0.013842217,4989,0,0.20326872,-0.49280167,-9.902683,4896,0,0,2,1
21542126,0.046024665,-0.018029882,-0.009774077,4987,0,0.19955362,-0.42284885,-9.907001,4896,0,0,2,1
21547115,0.04298406,-0.022099303,-0.004123603,4989,0,0.18055488,-0.41646203,-9.886652,4897,0,0,2,1
21552103,0.04217601,-0.0247526,-0.0084645,4988,0,0.17481358,-0.3895826,-9.87631,4896,0,0,2,1
21557091,0.033502337,-0.019588526,-0.004038386,4988,0,0.15973103,-0.42351612,-9.871529,4896,0,0,2,1
21562079,0.034687627,-0.022194477,-0.0054299855,4988,0,0.12240025,-0.42813882,-9.896281,4897,0,0,2,1
21567068,0.03403528,-0.018771488,0.0011620877,4989,0,0.052441612,-0.4418575,-9.855001,4897,0,0,2,1
21572056,0.03705207,-0.023107,0.008429341,4988,0,-0.0077700024,-0.46052748,-9.847413,4897,0,0,2,1
21577044,0.0366806,-0.02046779,0.0030056436,4988,0,-0.017555004,-0.49329585,-9.808657,4897,0,0,2,1
21582033,0.03192273,-0.02078158,0.0046738135,4989,0,-0.010167346,-0.5326505,-9.795917,4896,0,0,2,1
21587021,0.026726821,-0.017535836,0.007601745,4988,0,-0.008644204,-0.56176543,-9.760945,4897,0,0,2,1
21592009,0.019381123,-0.017955646,0.012392147,4988,0,0.024983082,-0.5895108,-9.740784,4897,0,0,2,1
21596997,0.018263608,-0.007406572,0.012286438,4988,0,0.05703209,-0.62017274,-9.750731,4896,0,0,2,1
21601986,0.0053990944,-0.0058505,0.02025751,4989,0,0.13560353,-0.53561944,-9.715097,4896,0,0,2,1
21606974,0.0016489021,0.0063345795,0.01186208,4988,0,0.22382925,-0.5163755,-9.705435,4897,0,0,2,1
21611962,-0.0028960889,-0.0003730631,0.013591406,4988,0,0.28169614,-0.5017735,-9.66572,4897,0,0,2,1
21616951,-0.003217879,0.028572243,0.013770504,4989,0,0.32284793,-0.47274598,-9.647429,4897,0,0,2,1
21621939,-0.01074446,0.025293026,0.020627456,4988,0,0.3888617,-0.43377686,-9.670744,4898,0,0,2,1
21626927,-0.004257678,0.032750446,0.01127175,4988,0,0.41678724,-0.47267997,-9.644601,4895,0,0,2,1
21631915,-0.00592656,0.044397093,0.018318044,4988,0,0.41125587,-0.49766564,-9.655123,4898,0,0,2,1
21636904,0.0013700832,0.051327128,0.018420272,4989,0,0.37055707,-0.52445894,-9.718769,4897,0,0,2,1
21641892,-0.004710642,0.06071464,0.013934642,4988,0,0.318182,-0.5366497,-9.743408,4897,0,0,2,1
21646880,-0.0025088773,0.0646506,0.012169882,4988,0,0.2323944,-0.58621365,-9.808617,4897,0,0,2,1
21651868,-0.0069888453,0.07178021,0.018009989,4988,0,0.16716106,-0.60890305,-9.863221,4897,0,0,2,1
21656857,-0.011756194,0.085868165,0.015347898,4989,0,0.081583895,-0.6974914,-9.887472,7343,0,0,2,1
21661845,-0.018291097,0.08626074,0.018999627,4988,0,0.051174447,-0.7697965,-9.915496,4897,0,0,2,1
21666833,-0.025222475,0.09484508,0.014372243,4988,0,0.04908294,-0.78044015,-9.894394,4896,0,0,2,1
21671822,-0.03385467,0.09434357,0.019845901,4989,0,0.09995866,-0.7506156,-9.908111,4897,0,0,2,1
21676810,-0.045324564,0.10627456,0.016443526,4988,0,0.095459566,-0.7594532,-9.834265,4896,0,0,2,1
21681798,-0.054785598,0.110546894,0.019719668,4988,0,0.10140025,-0.71311367,-9.864092,4897,0,0,2,1
21686786,-0.059232503,0.116552226,0.022294076,4988,0,0.10323205,-0.6883161,-9.859263,4897,0,0,2,1
