timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
21290339,21290219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21292839,21292713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21392653,21392478,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21492363,21492244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21592127,21592009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21691895,21691775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21794177,21794034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21891426,21891305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21993683,21993565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22090956,22090836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22193265,22193096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22290487,22290367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22392743,22392627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22495011,22494887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22592276,22592158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22694537,22694418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22791806,22791689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22894067,22893949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22991340,22991221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23093598,23093480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23193363,23193246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23293130,23293011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23392898,23392777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23492673,23492543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23592425,23592308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23692199,23692074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23791960,23791840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23891870,23891605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23991488,23991371,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24093829,24093631,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24191035,24190903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24293315,24293162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24390555,24390435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24492822,24492694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24595073,24594954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24692363,24692226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24794608,24794486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24891874,24891757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24994136,24994017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25091404,25091289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25193670,25193549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25293436,25293315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25393198,25393081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25492965,25492846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25592732,25592612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25692504,25692378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25792261,25792144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25892029,25891910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25994291,25994170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26091562,26091442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26193817,26193702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26291101,26290974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26393358,26393234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26490629,26490506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26592884,26592766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26692656,26692532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26792414,26792298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26894677,26894558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26991947,26991830,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27094209,27094090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27191478,27191362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27293741,27293622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27393515,27393388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27493271,27493154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27593038,27592920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27692803,27692686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27792572,27792452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27892336,27892218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27992108,27991985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28091868,28091750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28191639,28191517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28293893,28293777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28391167,28391049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28493440,28493310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28590714,28590582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28692959,28692842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28795381,28795103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28892509,28892374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28994872,28994634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29092022,29091906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29194363,29194166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29291556,29291439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29393859,29393699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29493584,29493465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29593415,29593232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29693117,29692998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29792882,29792764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29892651,29892530,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29992483,29992297,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30092184,30092063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30194442,30194324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30291714,30291596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30394011,30393857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30491247,30491129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30593510,30593389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30690786,30690662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30793039,30792922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30895300,30895182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30992580,30992454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31094841,31094715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31192104,31191987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31294367,31294248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31391641,31391520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31493898,31493781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31593668,31593547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31693431,31693314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31793198,31793080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31892970,31892847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31992735,31992613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
