timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
45770931,45580883,0.0,0.0,1.0,1.0,16.051397,59.758087,0.7022456,0.0
45780855,45590860,0.0,0.0,1.0,1.0,8.809433,62.637436,0.7022456,0.0
46768511,46578558,-0.043769237,-0.11823996,0.999347,0.9895979,10.022943,69.60717,3.1986663,0.0
47766186,47576233,-0.085861735,-0.10089251,1.000009,0.9920075,8.229101,54.19532,4.1945953,0.0
48764126,48573908,-0.1056561,-0.09085073,1.0000087,0.9944324,6.048462,64.4656,5.04928,0.0
49771567,49581560,-0.06773364,-0.10265135,0.999955,0.9969102,1.5285561,51.158676,12.155458,0.0
50769266,50579235,-0.08811663,-0.0844346,0.9999576,0.9995399,-0.17792058,77.97781,11.915058,0.0
51766942,51576911,-0.10324178,-0.07424309,1.0000068,1.0000088,5.764862,73.0413,3.9055383,0.0
52764583,52574587,-0.082570404,-0.09324391,1.0000087,1.0000178,3.628429,73.242615,1.6222638,0.0
53762222,53572263,-0.060016096,-0.11582191,1.0000154,1.0000174,4.6352196,73.51077,1.2159824,0.0
54769914,54579915,-0.054973353,-0.14079647,1.0000181,0.99999726,15.863123,79.39434,0.7634728,0.0
55767605,55577591,-0.05488796,-0.162983,1.0000011,1.0000278,20.122063,82.0994,0.5673377,0.0
56765268,56575267,-0.058998324,-0.17157468,1.0000372,1.00002,22.573536,83.727585,0.5474673,0.0
57763174,57572943,-0.07306594,-0.16216798,1.000031,1.0000182,19.892097,85.91192,0.7714611,0.0
58770608,58580597,-0.096577674,-0.1417233,1.0000159,1.0000104,5.4186144,86.532326,1.3726748,0.0
59768232,59578274,-0.109273225,-0.1234511,1.0000043,1.0000007,6.410757,75.929085,3.384056,0.0
60765955,60575950,-0.08793994,-0.12514909,1.0000054,1.0000209,5.5186443,64.36288,55.680687,0.0
61763633,61573627,-0.07815797,-0.12535906,1.0000049,1.0000246,10.863672,76.66374,1.625923,0.0
62771274,62581282,-0.07263288,-0.12829234,0.9999578,1.0000169,13.247524,78.11237,0.9219498,0.0
63768924,63578958,-0.07396768,-0.12293044,1.0000212,1.000008,16.455484,81.48021,0.7932287,0.0
64766694,64576636,-0.07628367,-0.11173352,1.0000094,1.0000149,18.249596,85.51648,0.84811336,0.0
65764303,65574314,-0.078085326,-0.102230035,1.0000296,1.0000212,17.586666,87.91398,0.9500007,0.0
66771971,66581969,-0.079470396,-0.095282234,1.0000079,1.0000288,19.940536,87.96251,1.1455002,0.0
67769608,67579647,-0.080016986,-0.08888536,1.0000367,1.0000039,14.443552,86.5853,1.4999998,0.0
68767282,68577325,-0.08273752,-0.08335151,1.0000167,1.0000167,14.020461,85.08897,1.5595051,0.0
69764962,69575004,-0.08449996,-0.07885583,1.0000008,1.0000058,4.5164623,79.23116,1.838409,0.0
70772918,70582660,-0.08602887,-0.07345983,1.0000284,1.0000222,8.145908,74.95675,3.3284335,0.0
71770358,71580338,-0.08593216,-0.06536694,1.00002,1.0000072,-0.40883255,71.62293,8.60363,0.0
72768008,72578018,-0.08659611,-0.05667164,1.0000131,1.000045,1.4223006,66.262215,11.772299,0.0
73765665,73575697,-0.08287649,-0.047596823,1.000007,1.0000198,-1.1675189,40.589787,14.873912,0.0
74763368,74573376,-0.07739324,-0.04516405,1.0000362,1.0000288,3.1516428,74.02266,15.452859,0.0
75770986,75581032,-0.07230704,-0.045432884,1.0000468,1.0000373,-0.41347885,91.69797,5.7318587,0.0
76768704,76578711,-0.06696424,-0.038579084,1.000029,1.000012,4.054612,96.53047,3.0009787,0.0
77766348,77576390,-0.06680075,-0.039175294,1.0000196,1.0000402,2.423863,104.2642,2.5761638,0.0
78764042,78574070,-0.065494664,-0.03811795,1.000036,1.000022,12.160052,106.01404,1.6383592,0.0
79771749,79581726,-0.06780214,-0.03807411,1.0000379,1.0000337,16.66362,107.70363,1.1105859,0.0
80769377,80579405,-0.06944039,-0.036259573,1.0000311,1.0000273,16.369854,104.037735,1.0023506,0.0
81767139,81577085,-0.069385864,-0.025064036,1.0000329,1.0000336,20.86808,103.07535,0.8735481,0.0
82764763,82574765,-0.07122647,-0.018554034,1.0000126,1.0000252,10.301726,100.44179,0.80253834,0.0
83772627,83582421,-0.06788877,-0.009990741,1.0000178,1.0000165,15.589763,98.13143,0.7824134,0.0
84770099,84580101,-0.06768466,-0.0037839701,1.000029,1.0000292,15.402552,96.730255,0.76436526,0.0
85767737,85577780,-0.07019461,0.0017930794,1.0000322,1.0000225,17.551968,95.82941,0.76436526,0.0
86765465,86575460,-0.07438624,0.0060234964,1.000017,1.0000019,17.975075,98.241135,0.76436526,0.0
