timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
21923407,21922466,396321,-0.04090909,0.45075756,-0.18712121,nan,0
22917021,22916079,396321,-0.048484847,0.4522727,-0.175,nan,0
23932545,23931604,396321,0.06212121,0.4621212,-0.21969697,nan,0
24926439,24925498,396321,-0.10530303,0.4530303,-0.14318182,nan,0
25920240,25919299,396321,-0.2310606,0.43409088,-0.024999999,nan,0
26935454,26934513,396321,-0.25075758,0.4583333,0.020454545,nan,0
27929018,27928076,396321,-0.14393939,0.4333333,-0.12954545,nan,0
28922499,28921558,396321,-0.12196969,0.4583333,-0.12424242,nan,0
29937606,29936665,396321,-0.05909091,0.4931818,-0.12272727,nan,0
30931191,30930250,396321,-0.01060606,0.4613636,-0.19772726,nan,0
31924842,31923901,396321,-0.12954545,0.5174242,-0.06363636,nan,0
32918425,32917483,396321,-0.09015151,0.51666665,-0.08030303,nan,0
33933585,33932643,396321,-0.05530303,0.38636363,-0.19015151,nan,0
34927134,34926193,396321,-0.043181818,0.29242423,-0.24924241,nan,0
35920615,35919674,396321,-0.05833333,0.3931818,-0.20757575,nan,0
36935833,36934892,396321,-0.08712121,0.45757574,-0.14696969,nan,0
37929450,37928509,396321,-0.020454545,0.38863635,-0.225,nan,0
38923238,38922297,396321,-0.0530303,0.42575756,-0.19772726,nan,0
39916828,39915887,396321,-0.109848484,0.38787878,-0.175,nan,0
40932017,40931076,396321,-0.12575758,0.39848483,-0.1621212,nan,0
41925642,41924701,396321,-0.13939394,0.34772727,-0.17954545,nan,0
42919195,42918254,396321,-0.20833333,0.31060606,-0.14318182,nan,0
43934438,43933497,396321,-0.24318181,0.29090908,-0.10833333,nan,0
44928041,44927099,396321,-0.30303028,0.27575758,-0.03030303,nan,0
45921577,45920636,396321,-0.22424242,0.47348484,0.09166666,nan,0
46936847,46935906,396321,0.06969697,0.3310606,-0.04090909,nan,0
47930455,47929513,396321,0.26666665,0.33863634,-0.25454545,nan,0
48923831,48922889,396321,0.068939395,0.016666666,-0.23939393,nan,0
49917653,49916712,396321,0.19545454,0.12499999,-0.31742424,nan,0
50932805,50931864,396321,0.16666666,-0.19242424,-0.25681818,nan,0
51926484,51925543,396321,0.12045454,-0.1780303,-0.22348484,nan,0
52920026,52919085,396321,-0.16060606,-0.48560604,-0.073484845,nan,0
53935208,53934262,396321,-0.19015151,-0.20984848,-0.07878788,nan,0
54928812,54927871,396321,-0.32954544,-0.2219697,0.05909091,nan,0
55922421,55921479,396321,-0.39545453,0.0037878787,0.070454545,nan,0
56916306,56915365,396321,-0.475,0.08863636,0.14772727,nan,0
57931482,57930540,396321,-0.36287877,0.15681818,0.12272727,nan,0
58925134,58924193,396321,-0.17121212,0.29166666,-0.07878788,nan,0
59918756,59917815,396321,0.11742424,0.47878787,-0.12045454,nan,0
60934059,60933117,396321,0.3090909,0.35454544,-0.23560606,nan,0
61927696,61926755,396321,0.225,0.04242424,-0.2742424,nan,0
62921399,62920458,396321,0.003030303,-0.24090908,-0.22727272,nan,0
63936698,63935756,396321,-0.21136363,-0.25227273,-0.10530303,nan,0
64930190,64929249,396321,-0.30681816,-0.08863636,0.0015151515,nan,0
65923841,65922899,396321,-0.5090909,-0.19696969,0.1280303,nan,0
66917452,66916511,396321,-0.52272725,-0.10909091,0.15075757,nan,0
67932782,67931840,396321,-0.4689394,0.056060605,0.10530303,nan,0
68926438,68925494,396321,-0.34848484,0.21666665,0.068939395,nan,0
69920008,69919066,396321,-0.22045454,0.34469697,-0.034848485,nan,0
70935303,70934362,396321,-0.09166666,0.35833332,-0.109848484,nan,0
71928855,71927914,396321,0.14696969,0.34621212,-0.21439393,nan,0
72922414,72921473,396321,0.18181817,0.25984848,-0.2810606,nan,0
73916013,73915072,396321,0.20757575,0.15378788,-0.2931818,nan,0
74931310,74930369,396321,0.24696968,0.043939393,-0.2931818,nan,0
75924800,75923859,396321,0.06515151,-0.21439393,-0.18863636,nan,0
76918629,76917688,396321,-0.0022727272,-0.31969696,-0.14318182,nan,0
77933883,77932942,396321,-0.15757576,-0.37045452,-0.071969695,nan,0
78927648,78926707,396321,-0.19166666,-0.17651515,-0.057575755,nan,0
79921203,79920261,396321,-0.455303,-0.36666664,0.12272727,nan,0
80936416,80935474,396321,-0.35378787,-0.00530303,0.053787876,nan,0
81930012,81929070,396321,-0.43257573,-0.061363634,-0.006060606,nan,0
82923626,82922684,396321,-0.34848484,0.1340909,0.020454545,nan,0
83938821,83937879,396321,-0.29090908,0.18863636,-0.054545455,nan,0
84932414,84931473,396321,-0.28787878,0.22424242,-0.12045454,nan,0
85926001,85925060,396321,-0.29242423,0.24621211,-0.073484845,nan,0
86919806,86918865,396321,-0.2151515,0.22045454,-0.14696969,nan,0
