timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
21783394,21782835,44,nan,0,3603,0,1511,1511,1094,1548,1927,1094,1927,1927,1094,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
22262162,22261602,44,nan,0,3683,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
22766603,22766025,44,nan,0,3767,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
23265614,23265055,44,nan,0,3851,0,1512,1510,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
23760972,23760413,44,nan,0,3933,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
24270206,24269646,44,nan,0,4019,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
24781885,24781326,44,nan,0,4105,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
25282459,25281889,44,nan,0,4188,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
25771312,25770711,44,nan,0,4270,0,1512,1510,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
26272706,26272148,44,nan,0,4354,0,1512,1512,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
26774011,26773424,44,nan,0,4438,0,1511,1510,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
27262770,27262211,44,nan,0,4520,0,1512,1510,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
27769198,27768640,44,nan,0,4604,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
28275507,28274936,44,nan,0,4689,0,1511,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
28776859,28776299,44,nan,0,4773,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
29258075,29257516,44,nan,0,4854,0,1512,1512,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
29777417,29776839,44,nan,0,4941,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
30260785,30260226,44,nan,0,5022,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
30769565,30769007,44,nan,0,5107,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
31278444,31277884,44,nan,0,5192,0,1511,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
31762227,31761668,44,nan,0,5273,0,1511,1512,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
32284300,32283742,44,nan,0,5360,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
32767572,32767013,44,nan,0,5441,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
33266364,33265804,44,nan,0,5525,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
33762565,33762006,44,nan,0,5608,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
34271422,34270863,44,nan,0,5693,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
34778430,34777872,44,nan,0,5778,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
35264298,35263729,44,nan,0,5859,0,1512,1510,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
35766591,35766031,44,nan,0,5943,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
36266701,36266142,44,nan,0,6027,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
36775550,36774989,45,nan,0,6112,0,1512,1510,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
37279310,37278751,45,nan,0,6197,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
37768182,37767624,45,nan,0,6278,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
38274732,38274173,45,nan,0,6363,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
38778802,38778242,45,nan,0,6448,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
39262333,39261763,45,nan,0,6528,0,1512,1510,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
39767255,39766696,45,nan,0,6613,0,1512,1510,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
40277471,40276761,45,nan,0,6698,0,1512,1511,1094,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
40776276,40775698,45,nan,0,6782,0,1512,1510,1137,1547,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1514,998,998,18,0,0,4,-1
41265023,41264464,45,nan,0,6864,0,1511,1510,1209,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
41768906,41768322,45,nan,0,6948,0,1511,1510,1293,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1514,998,998,18,0,0,4,-1
42282710,42282128,45,nan,0,7034,0,1512,1510,1355,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
42779672,42778840,45,nan,0,7117,0,1510,1510,1423,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
43278232,43277674,45,nan,0,7201,0,1511,1510,1468,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
43764198,43763639,45,nan,0,7282,0,1510,1510,1517,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
44268051,44267491,45,nan,0,7367,0,1510,1510,1537,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1512,998,998,18,0,0,4,-1
44771829,44771268,45,nan,0,7451,0,1511,1510,1550,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
45263939,45263369,45,nan,0,7533,0,1511,1510,1580,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
45772544,45771986,45,nan,0,7618,0,1510,1510,1619,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
46278601,46278042,45,nan,0,7703,0,1510,1510,1633,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
46764832,46764273,45,nan,0,7785,0,1511,1510,1642,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
47266025,47265467,45,nan,0,7868,0,1510,1510,1670,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
47769882,47769323,45,nan,0,7953,0,1510,1510,1692,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
48273764,48273204,45,nan,0,8037,0,1511,1510,1721,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
48775548,48774989,45,nan,0,8121,0,1510,1510,1728,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
49264214,49263654,45,nan,0,8203,0,1511,1510,1735,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
49767893,49767334,45,nan,0,8287,0,1510,1510,1743,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
50274060,50273487,45,nan,0,8372,0,1510,1394,1743,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
50778129,50777525,45,nan,0,8456,0,1510,1392,1742,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
51262955,51262208,45,nan,0,8538,0,1510,1510,1743,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
51765778,51765220,45,nan,0,8622,0,1510,1510,1743,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
52269441,52268877,45,nan,0,8706,0,1510,1510,1743,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
52776295,52775712,45,nan,0,8791,0,1511,1510,1743,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
53267224,53266635,45,nan,0,8873,0,1511,1510,1743,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
53770880,53770315,45,nan,0,8957,0,1511,1510,1743,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
54262633,54262074,45,nan,0,9040,0,1511,1510,1743,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
54766239,54765670,45,nan,0,9124,0,1510,1510,1743,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
55267496,55266925,45,nan,0,9208,0,1510,1510,1751,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
55779326,55778767,45,nan,0,9294,0,1510,1510,1757,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
56270050,56269491,45,nan,0,9376,0,1510,1510,1757,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
56766763,56766178,45,nan,0,9459,0,1510,1310,1758,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
57275629,57275071,45,nan,0,9544,0,1510,1505,1759,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
