timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,photo_switch,video_switch,payload_power_switch,engage_main_motor_switch
21097911,21074312,13,1,1,0,0,0,0,0,0,0,0,0,0
22110333,22087487,13,1,1,0,0,0,0,0,0,0,0,0,0
22284858,22261602,14,4,1,0,0,0,0,0,0,0,0,0,0
23286248,23265055,14,4,1,0,0,0,0,0,0,0,0,0,0
24293056,24269646,14,4,1,0,0,0,0,0,0,0,0,0,0
25305491,25281889,14,4,1,0,0,0,0,0,0,0,0,0,0
26315523,26292151,14,4,1,0,0,0,0,0,0,0,0,0,0
27330685,27307087,14,4,1,0,0,0,0,0,0,0,0,0,0
28343604,28319726,14,4,1,0,0,0,0,0,0,0,0,0,0
29345966,29322657,14,4,1,0,0,0,0,0,0,0,0,0,0
30349525,30328364,14,4,1,0,0,0,0,0,0,0,0,0,0
31363901,31342882,14,4,1,0,0,0,0,0,0,0,0,0,0
32374149,32359034,14,4,1,0,0,0,0,0,0,0,0,0,0
33381853,33351271,14,4,1,0,0,0,0,0,0,0,0,0,0
34410031,34378619,14,4,1,0,0,0,0,0,0,0,0,0,0
35422397,35393164,14,4,1,0,0,0,0,0,0,0,0,0,0
36432993,36400808,14,4,1,0,0,0,0,0,0,0,0,0,0
37442913,37413480,14,4,1,0,0,0,0,0,0,0,0,0,0
38458185,38429082,14,4,1,0,0,0,0,0,0,0,0,0,0
39467968,39436727,14,4,1,0,0,0,0,0,0,0,0,0,0
40483397,40451413,14,4,1,0,0,0,0,0,0,0,0,0,0
41491090,41462005,14,4,1,0,0,0,0,0,0,0,0,0,0
42507851,42479410,14,4,1,0,0,0,0,0,0,0,0,0,0
43530952,43499566,14,4,1,0,0,0,0,0,0,0,0,0,0
44560955,44529519,14,4,1,0,0,0,0,0,0,0,0,0,0
45583349,45552301,14,4,1,0,0,0,0,0,0,0,0,0,0
46598484,46567077,14,4,1,0,0,0,0,0,0,0,0,0,0
47606944,47574826,14,4,1,0,0,0,0,0,0,0,0,0,0
48631165,48602607,14,4,1,0,0,0,0,0,0,0,0,0,0
49649092,49617721,14,4,1,0,0,0,0,0,0,0,0,0,0
50676774,50645351,14,4,1,0,0,0,0,0,0,0,0,0,0
51689030,51658143,14,4,1,0,0,0,0,0,0,0,0,0,0
52716747,52685659,14,4,1,0,0,0,0,0,0,0,0,0,0
53734737,53705644,14,4,1,0,0,0,0,0,0,0,0,0,0
54751939,54723083,14,4,1,0,0,0,0,0,0,0,0,0,0
55779783,55748628,14,4,1,0,0,0,0,0,0,0,0,0,0
56795246,56766178,14,4,1,0,0,0,0,0,0,0,0,0,0
57809854,57778689,14,4,1,0,0,0,0,0,0,0,0,0,0
58840485,58808807,14,4,1,0,0,0,0,0,0,0,0,0,0
59857566,59826203,14,4,1,0,0,0,0,0,0,0,0,0,0
60875788,60843867,14,4,1,0,0,0,0,0,0,0,0,0,0
61893424,61861477,14,4,1,0,0,0,0,0,0,0,0,0,0
62903470,62871929,14,4,1,0,0,0,0,0,0,0,0,0,0
63915631,63884417,14,4,1,0,0,0,0,0,0,0,0,0,0
64928501,64897548,14,4,1,0,0,0,0,0,0,0,0,0,0
65955855,65924968,14,4,1,0,0,0,0,0,0,0,0,0,0
66966358,66934747,14,4,1,0,0,0,0,0,0,0,0,0,0
67983610,67952289,14,4,1,0,0,0,0,0,0,0,0,0,0
69010949,68980020,14,4,1,0,0,0,0,0,0,0,0,0,0
70024803,69995491,14,4,1,0,0,0,0,0,0,0,0,0,0
71049035,71017769,14,4,1,0,0,0,0,0,0,0,0,0,0
72079653,72047769,14,4,1,0,0,0,0,0,0,0,0,0,0
73091723,73060424,14,4,1,0,0,0,0,0,0,0,0,0,0
74102141,74070769,14,4,1,0,0,0,0,0,0,0,0,0,0
75121946,75093872,14,4,1,0,0,0,0,0,0,0,0,0,0
76135072,76103560,14,4,1,0,0,0,0,0,0,0,0,0,0
77162645,77131014,14,4,1,0,0,0,0,0,0,0,0,0,0
78185445,78156405,14,4,1,0,0,0,0,0,0,0,0,0,0
79200388,79168874,14,4,1,0,0,0,0,0,0,0,0,0,0
80210856,80178873,14,4,1,0,0,0,0,0,0,0,0,0,0
81225314,81194181,14,4,1,0,0,0,0,0,0,0,0,0,0
82238032,82207023,14,4,1,0,0,0,0,0,0,0,0,0,0
83265864,83234658,14,4,1,0,0,0,0,0,0,0,0,0,0
84296477,84264645,14,4,1,0,0,0,0,0,0,0,0,0,0
85311058,85280559,14,4,1,0,0,0,0,0,0,0,0,0,0
86333140,86309695,14,4,1,0,0,0,0,0,0,0,0,0,0
