timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
21587659,21397466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014047325,0.0,0.0,0.0,0.0,0.0,0.18021406,0.25205305,-0.3757512,0.016177252,-0.0002963692,0.00018376112,0.0,0.0,-1.7824208,0.0,0.0,0.0
22086419,21896294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034376204,0.0,0.0,0.0,0.0,0.0,0.18551426,0.26056737,-0.37141776,0.0632048,0.061232794,-0.004935682,0.0,0.0,-1.981093,0.0,0.0,0.0
22585098,22395121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16934693,0.0,0.0,0.0,0.0,-0.005356312,-0.012507319,-0.04366669,-0.005356312,0.045116544,-0.022423923,-0.01912707,0.0,0.0,7.164645,0.0,0.0,0.0
23094105,22903926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03831929,0.0,0.0,0.0,0.0,0.0028268863,0.0028268863,0.00077837706,-0.0072941184,-0.016770862,0.012912504,-0.001578331,0.0,0.0,-1.5974057,0.0,0.0,0.0
23592989,23402754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008241057,0.0,0.0,0.0,0.0,0.0071821474,0.0071821474,0.0036578476,-0.0075736344,-0.1695449,-0.027503304,-0.0583722,0.0,0.0,-1.0955865,0.0,0.0,0.0
24091858,23901582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2204228,0.0,0.0,0.0,0.0,0.008883387,-0.0045470838,0.008883387,0.0077537894,0.05464509,0.009132965,-0.014398932,0.0,0.0,8.804962,0.0,0.0,0.0
24590601,24400411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32625127,0.0,0.0,0.0,0.0,0.007390082,-0.022668505,0.007390082,-0.001275152,-0.035110444,0.023311235,0.0045606494,0.0,0.0,8.676101,0.0,0.0,0.0
25089392,24899240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093797445,0.0,0.0,0.0,0.0,0.025066614,-0.0026563322,0.012447476,0.025066614,-0.01550021,-0.0038058627,-0.0018162131,0.0,0.0,0.40353748,0.0,0.0,0.0
25588228,25398069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107017756,0.0,0.0,0.0,0.0,0.008598149,-0.001537595,0.008598149,-0.001296103,0.020264864,-0.0022473158,0.004276216,0.0,0.0,-0.6213805,0.0,0.0,0.0
26087282,25896898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04443997,0.0,0.0,0.0,0.0,0.00931716,0.0042541474,0.00931716,-0.002979666,-0.00044956803,0.011407003,-0.00061643124,0.0,0.0,-0.59159577,0.0,0.0,0.0
26585855,26395728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048822343,0.0,0.0,0.0,0.0,0.007755816,0.007612099,0.007755816,7.9765916e-05,0.006757617,-0.02384045,0.00538826,0.0,0.0,1.4151092,0.0,0.0,0.0
27094679,26904534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23686111,0.0,0.0,0.0,0.0,0.00885886,0.005836483,0.00885886,0.0022510588,-0.0062105656,-0.025396608,-0.003599584,0.0,0.0,1.4299839,0.0,0.0,0.0
27593641,27403364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01315546,0.0,0.0,0.0,0.0,0.0073259175,-0.00040350482,0.0073259175,0.0024168491,0.06366444,-0.012307901,0.023529887,0.0,0.0,-0.24561268,0.0,0.0,0.0
28092357,27902195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08544457,0.0,0.0,0.0,0.0,0.0063417107,-0.0044380203,0.0063417107,-0.004167527,0.033236414,0.0013478771,0.010579169,0.0,0.0,-0.08628613,0.0,0.0,0.0
28591193,28401025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17326754,0.0,0.0,0.0,0.0,0.006811857,-0.006490727,0.006811857,0.002353996,0.03414461,-0.02148106,0.012208819,0.0,0.0,0.4343711,0.0,0.0,0.0
29090021,28899856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12537122,0.0,0.0,0.0,0.0,0.008131772,-0.0088992,0.008131772,-0.00028944016,0.017879337,-0.020066202,0.0065775514,0.0,0.0,-0.0654757,0.0,0.0,0.0
29588910,29398688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39232317,0.0,0.0,0.0,0.0,0.009852648,-0.012801971,0.009852648,0.0046343207,0.036066353,-0.020133374,0.006262183,0.0,0.0,-0.9022831,0.0,0.0,0.0
30087655,29897519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2785548,0.0,0.0,0.0,0.0,0.0056236386,-0.0099343695,0.0032225251,0.0056236386,0.021158144,-0.07930234,0.0013317466,0.0,0.0,-0.52006435,0.0,0.0,0.0
30586326,30396350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29581124,0.0,0.0,0.0,0.0,0.0104237795,-0.014940953,0.0104237795,0.0013517439,0.023388207,-0.08929643,0.0040150285,0.0,0.0,-1.2665943,0.0,0.0,0.0
31095162,30905159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27346683,0.0,0.0,0.0,0.0,0.012530327,-0.018809212,0.012530327,0.006717533,0.0535506,0.011244558,-0.0033109784,0.0,0.0,0.19047982,0.0,0.0,0.0
31594118,31403991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3194043,0.0,0.0,0.0,0.0,0.01962611,-0.012497354,0.01962611,0.019440949,0.03876525,-0.053679682,0.008274078,0.0,0.0,-0.28333116,0.0,0.0,0.0
