timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
21088843,0.011629292,0.0,0.0,0.0,0.0018598182,0.0,0.0,0.0,0.033785447,0.0,0.0,0.0,1,0,0,0,0,0,0,0
87109040,0.0008097169,0.0,0.0,0.0,0.00024300607,0.0,0.0,0.0,-9.604595e-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0
87128816,-0.00049715186,0.0,0.0,0.0,-0.00036534187,0.0,0.0,0.0,-0.0001842799,0.0,0.0,0.0,0,0,0,0,0,0,0,0
