timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
21332914,21332619,0.90549314,0.027074743,0.023793768,0.42282766,1.0,0.0,0.0,0.0,0
21337844,21337607,0.9054737,0.027115775,0.023782972,0.42286712,1.0,0.0,0.0,0.0,0
21382810,21382502,0.90515584,0.027736329,0.023693463,0.42351198,1.0,0.0,0.0,0.0,0
21432609,21432384,0.90486103,0.028975734,0.023683269,0.4240591,1.0,0.0,0.0,0.0,0
21482496,21482267,0.9048233,0.030364247,0.024100075,0.42401883,1.0,0.0,0.0,0.0,0
21532383,21532150,0.9048941,0.032016467,0.024787046,0.4237064,1.0,0.0,0.0,0.0,0
21582262,21582033,0.90480334,0.033187855,0.024766196,0.42381158,1.0,0.0,0.0,0.0,0
21632140,21631915,0.9045419,0.033268988,0.025039524,0.42434692,1.0,0.0,0.0,0.0,0
21687014,21686786,0.9041889,0.031744078,0.026924439,0.42509997,1.0,0.0,0.0,0.0,0
21731958,21731681,0.90390754,0.028819973,0.028894909,0.42577657,1.0,0.0,0.0,0.0,0
21781834,21781563,0.9036081,0.024549136,0.031011414,0.4265304,1.0,0.0,0.0,0.0,0
21831675,21831446,0.9034821,0.020050779,0.032585654,0.4269148,1.0,0.0,0.0,0.0,0
21886563,21886317,0.90404683,0.017293198,0.031220084,0.42594084,1.0,0.0,0.0,0.0,0
21931573,21931212,0.9052953,0.020313801,0.023281433,0.42365766,1.0,0.0,0.0,0.0,0
21981318,21981094,0.9068524,0.029092077,0.0044774837,0.42041945,1.0,0.0,0.0,0.0,0
22036197,22035965,0.907752,0.042562813,-0.02619076,0.41652018,1.0,0.0,0.0,0.0,0
22086080,22085848,0.9074031,0.056582935,-0.05837547,0.41232306,1.0,0.0,0.0,0.0,0
22131046,22130742,0.9059685,0.06848593,-0.08783906,0.40843016,1.0,0.0,0.0,0.0,0
22180862,22180626,0.90355855,0.07916907,-0.11796569,0.40422556,1.0,0.0,0.0,0.0,0
22235731,22235496,0.9007933,0.08692377,-0.14462869,0.4001229,1.0,0.0,0.0,0.0,0
22285598,22285379,0.89891577,0.09033188,-0.16095905,0.39734453,1.0,0.0,0.0,0.0,0
22330616,22330274,0.89835054,0.089783326,-0.16884716,0.39546943,1.0,0.0,0.0,0.0,0
22385367,22385145,0.89919424,0.08530094,-0.16959222,0.3942234,1.0,0.0,0.0,0.0,0
22435245,22435028,0.45119625,0.16312775,-0.076348186,0.8740608,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22480203,22479922,0.45547986,0.14798658,-0.07219668,0.87488616,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22530030,22529805,0.46284515,0.12476261,-0.06440433,0.875249,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22584904,22584676,0.4702366,0.09485495,-0.052104194,0.8758797,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22634788,22634559,0.47618282,0.06892674,-0.03954016,0.8757486,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22679724,22679453,0.4802114,0.048974603,-0.02922927,0.8752966,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22734548,22734324,0.48361006,0.029444879,-0.017335404,0.8746164,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22784434,22784207,0.48649177,0.014755572,-0.0062533948,0.87353826,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22834310,22834090,0.49066186,0.0016791977,0.005507927,0.87133104,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22879248,22878984,0.49555033,-0.008734985,0.017205006,0.86836493,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22934080,22933855,0.5016041,-0.0201802,0.0314906,0.8642884,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
22983963,22983738,0.50611264,-0.028480886,0.043954775,0.86087567,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
23033848,23033621,0.5096266,-0.03470606,0.055749353,0.8578859,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
23083733,23083504,0.51202786,-0.040336985,0.06625454,0.8554595,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
23133612,23133387,0.5135661,-0.046451997,0.075890884,0.8534241,0.7767129,6.6904873e-09,1.9953195e-10,0.6298548,1
