timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_sensor_measurement_valid,selected_airspeed_index
21195465,1.8012714,1.8012714,1.7930266,nan,nan,0.0,0.0,0.0,1,1
21295446,1.8012698,1.8012698,1.7930408,nan,nan,0.0,0.0,0.0,1,1
21395443,1.8012714,1.8012714,1.7930198,nan,nan,0.0,0.0,0.0,1,1
21595443,1.9167709,1.9167709,1.9079926,nan,nan,0.0,0.0,0.0,1,1
21795445,1.8012698,1.8012698,1.7930316,nan,nan,0.0,0.0,0.0,1,1
21995445,2.0951695,2.0951695,2.0855715,nan,nan,0.0,0.0,0.0,1,1
22195443,-7.0308633,-7.0308633,-6.9998245,nan,nan,0.0,0.0,0.0,1,1
22495442,-6.654306,-6.654306,-6.6238894,nan,nan,0.0,0.0,0.0,1,1
22595443,-6.8242297,-6.8242297,-6.794172,nan,nan,0.0,0.0,0.0,1,1
22795443,-4.8056455,-4.8056455,-4.7845325,nan,nan,0.0,0.0,0.0,1,1
22995443,2.2276266,2.2276266,2.2174358,nan,nan,0.0,0.0,0.0,1,1
23195444,2.0951695,2.0951695,2.08559,nan,nan,0.0,0.0,0.0,1,1
23395443,2.5845826,2.5845826,2.5731952,nan,nan,0.0,0.0,0.0,1,1
23595443,1.8012714,1.8012714,1.7930222,nan,nan,0.0,0.0,0.0,1,1
23795456,1.8012698,1.8012698,1.7930316,nan,nan,0.0,0.0,0.0,1,1
23995443,-8.037815,-8.037815,-8.002361,nan,nan,0.0,0.0,0.0,1,1
24195443,-7.2868075,-7.2868075,-7.2547207,nan,nan,0.0,0.0,0.0,1,1
24395445,-7.3494015,-7.3494015,-7.316984,nan,nan,0.0,0.0,0.0,1,1
24595443,-6.9489474,-6.9489474,-6.9182525,nan,nan,0.0,0.0,0.0,1,1
24795456,-1.6635942,-1.6635942,-1.6562583,nan,nan,0.0,0.0,0.0,1,1
24995443,0.4883753,0.4883753,0.4862291,nan,nan,0.0,0.0,0.0,1,1
25295444,1.6346236,1.6346236,1.6274278,nan,nan,0.0,0.0,0.0,1,1
25395443,1.2356478,1.2356478,1.2302067,nan,nan,0.0,0.0,0.0,1,1
25595443,1.3676133,1.3676133,1.3615775,nan,nan,0.0,0.0,0.0,1,1
25795443,1.2356478,1.2356478,1.230213,nan,nan,0.0,0.0,0.0,1,1
25995503,1.5445698,1.5445698,1.5377628,nan,nan,0.0,0.0,0.0,1,1
26195443,0.9768526,0.9768526,0.97256094,nan,nan,0.0,0.0,0.0,1,1
26395444,0.9768526,0.9768526,0.97255605,nan,nan,0.0,0.0,0.0,1,1
26695441,-1.663596,-1.663596,-1.6562873,nan,nan,0.0,0.0,0.0,1,1
26795450,0.6177836,0.6177836,0.61506325,nan,nan,0.0,0.0,0.0,1,1
26995444,-0.436953,-0.436953,-0.43503278,nan,nan,0.0,0.0,0.0,1,1
