timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
21241894,21222381,4028193,174.4248,99247.42,6.472887,1.2362698,2,1
21306786,21281833,4028193,174.06543,99251.67,6.472887,1.2363229,2,1
21479577,21454677,4028193,174.3191,99248.67,6.472887,1.2362854,2,1
21652342,21627452,4028193,174.25569,99249.42,6.472887,1.2362949,2,1
21879089,21856897,4028193,174.12886,99250.92,6.472887,1.2363136,2,1
22051917,22029697,4028193,174.23454,99249.67,6.472887,1.236298,2,1
22278671,22259169,4028193,174.3191,99248.67,6.472887,1.2362854,2,1
22451557,22432037,4028193,174.3825,99247.92,6.472887,1.2362761,2,1
22689195,22664282,4028193,174.29796,99248.92,6.570591,1.2358569,2,1
22861912,22837026,4028193,174.34024,99248.42,6.472887,1.2362825,2,1
23088677,23066470,4028193,174.40366,99247.67,6.472887,1.236273,2,1
23261517,23239300,4028193,174.17113,99250.42,6.472887,1.2363073,2,1
23488314,23468815,4028193,174.23454,99249.67,6.472887,1.236298,2,1
23661237,23641696,4028193,174.19228,99250.17,6.472887,1.2363042,2,1
23834119,23814623,4028193,174.17113,99250.42,6.472887,1.2363073,2,1
24071921,24047010,4028193,174.46707,99246.92,6.570591,1.235832,2,1
24244831,24219912,4028193,174.10773,99251.17,6.570591,1.2358848,2,1
24471779,24449573,4028193,174.08658,99251.42,6.570591,1.235888,2,1
24644573,24622374,4028193,174.17113,99250.42,6.570591,1.2358756,2,1
24871287,24851770,4028193,174.12886,99250.92,6.570591,1.2358818,2,1
25044093,25024572,4028193,174.00203,99252.42,6.570591,1.2359004,2,1
25281725,25256809,4028193,174.29796,99248.92,6.570591,1.2358569,2,1
25454527,25429640,4028193,174.4248,99247.42,6.472887,1.2362698,2,1
25681425,25659213,4028193,174.36139,99248.17,6.570591,1.2358475,2,1
25854330,25832139,4028193,174.4882,99246.67,6.570591,1.2358289,2,1
26081097,26061575,4028193,174.23454,99249.67,6.570591,1.2358662,2,1
26253859,26234361,4028193,174.46707,99246.92,6.570591,1.235832,2,1
26491479,26466575,4028193,174.23454,99249.67,6.570591,1.2358662,2,1
26664286,26639387,4028193,174.44594,99247.17,6.570591,1.2358351,2,1
26891096,26868881,4028193,174.5939,99245.42,6.570591,1.2358133,2,1
27063928,27041722,4028193,174.34024,99248.42,6.472887,1.2362825,2,1
27290656,27271163,4028193,174.27682,99249.17,6.570591,1.23586,2,1
27463523,27444025,4028193,174.25569,99249.42,6.570591,1.2358631,2,1
27636290,27616784,4028193,174.46707,99246.92,6.570591,1.235832,2,1
27873859,27848973,4028193,174.19228,99250.17,6.570591,1.2358724,2,1
28046706,28021800,4028193,174.55162,99245.92,6.570591,1.2358195,2,1
28273376,28251187,4028193,174.27682,99249.17,6.570591,1.23586,2,1
28446153,28423948,4028193,174.3825,99247.92,6.570591,1.2358444,2,1
28672915,28653404,4028193,174.34024,99248.42,6.570591,1.2358507,2,1
28845728,28826191,4028193,174.36139,99248.17,6.570591,1.2358475,2,1
29083280,29058370,4028193,174.3825,99247.92,6.570591,1.2358444,2,1
29256097,29231184,4028193,174.17113,99250.42,6.570591,1.2358756,2,1
29482872,29460658,4028193,174.34024,99248.42,6.570591,1.2358507,2,1
29655740,29633477,4028193,174.44594,99247.17,6.570591,1.2358351,2,1
29882480,29862983,4028193,174.25569,99249.42,6.570591,1.2358631,2,1
30055381,30035838,4028193,174.21342,99249.92,6.570591,1.2358693,2,1
30292946,30268060,4028193,174.23454,99249.67,6.570591,1.2358662,2,1
30465709,30440811,4028193,174.25569,99249.42,6.570591,1.2358631,2,1
30692470,30670274,4028193,174.23454,99249.67,6.472887,1.236298,2,1
30865293,30843076,4028193,174.12886,99250.92,6.570591,1.2358818,2,1
31092098,31072595,4028193,174.17113,99250.42,6.570591,1.2358756,2,1
31264967,31245449,4028193,174.12886,99250.92,6.570591,1.2358818,2,1
31437826,31418319,4028193,174.27682,99249.17,6.570591,1.23586,2,1
31675305,31650419,4028193,174.34024,99248.42,6.570591,1.2358507,2,1
31848117,31823191,4028193,174.06543,99251.67,6.570591,1.2358911,2,1
32074871,32052669,4028193,174.21342,99249.92,6.570591,1.2358693,2,1
32247714,32225492,4028193,173.93861,99253.17,6.570591,1.2359098,2,1
32474479,32454975,4028193,174.36139,99248.17,6.570591,1.2358475,2,1
32647274,32627778,4028193,174.15,99250.67,6.570591,1.2358786,2,1
32884856,32859956,4028193,174.12886,99250.92,6.570591,1.2358818,2,1
33057782,33032809,4028193,173.93861,99253.17,6.570591,1.2359098,2,1
33284511,33262315,4028193,174.17113,99250.42,6.570591,1.2358756,2,1
33457417,33435197,4028193,174.29796,99248.92,6.570591,1.2358569,2,1
33684145,33664654,4028193,173.95975,99252.92,6.570591,1.2359066,2,1
33856892,33837379,4028193,174.29796,99248.92,6.570591,1.2358569,2,1
34094483,34069580,4028193,174.08658,99251.42,6.570591,1.235888,2,1
34267270,34242367,4028193,174.04431,99251.92,6.570591,1.2358942,2,1
34440086,34415188,4028193,174.04431,99251.92,6.570591,1.2358942,2,1
34666891,34644685,4028193,174.15,99250.67,6.570591,1.2358786,2,1
34839649,34817453,4028193,174.00203,99252.42,6.570591,1.2359004,2,1
35066383,35046869,4028193,174.06543,99251.67,6.570591,1.2358911,2,1
35239119,35219612,4028193,174.02316,99252.17,6.570591,1.2358974,2,1
35476720,35451819,4028193,174.15,99250.67,6.570591,1.2358786,2,1
35649526,35624630,4028193,174.21342,99249.92,6.570591,1.2358693,2,1
35876294,35854101,4028193,173.87256,99253.92,6.570591,1.2359191,2,1
36049159,36026918,4028193,174.02316,99252.17,6.570591,1.2358974,2,1
36275959,36256456,4028193,174.34024,99248.42,6.570591,1.2358507,2,1
36448756,36429241,4028193,174.15,99250.67,6.570591,1.2358786,2,1
36686340,36661422,4028193,174.06543,99251.67,6.570591,1.2358911,2,1
36859114,36834207,4028193,173.93861,99253.17,6.570591,1.2359098,2,1
37085924,37063728,4028193,174.02316,99252.17,6.570591,1.2358974,2,1
37258719,37236524,4028193,173.87256,99253.92,6.570591,1.2359191,2,1
37485533,37466031,4028193,173.87256,99253.92,6.570591,1.2359191,2,1
37658389,37638898,4028193,174.06543,99251.67,6.570591,1.2358911,2,1
37831150,37811658,4028193,174.00203,99252.42,6.570591,1.2359004,2,1
38068742,38043838,4028193,174.04431,99251.92,6.570591,1.2358942,2,1
38241517,38216622,4028193,173.98088,99252.67,6.570591,1.2359036,2,1
38468324,38446114,4028193,174.00203,99252.42,6.472887,1.2363322,2,1
38641129,38618924,4028193,174.00203,99252.42,6.570591,1.2359004,2,1
38868084,38848552,4028193,174.06543,99251.67,6.570591,1.2358911,2,1
39040901,39021392,4028193,174.10773,99251.17,6.570591,1.2358848,2,1
39278477,39253582,4028193,173.91747,99253.42,6.570591,1.2359129,2,1
39451288,39426385,4028193,173.87256,99253.92,6.570591,1.2359191,2,1
39678101,39655913,4028193,173.95975,99252.92,6.570591,1.2359066,2,1
39850931,39828728,4028193,173.91747,99253.42,6.570591,1.2359129,2,1
40077689,40058198,4028193,174.00203,99252.42,6.570591,1.2359004,2,1
40250452,40230958,4028193,173.87256,99253.92,6.570591,1.2359191,2,1
40488082,40463175,4028193,173.93861,99253.17,6.570591,1.2359098,2,1
40660868,40635979,4028193,173.85405,99254.17,6.570591,1.2359222,2,1
40887689,40865488,4028193,174.00203,99252.42,6.570591,1.2359004,2,1
41060479,41038280,4028193,174.12886,99250.92,6.570591,1.2358818,2,1
41287351,41267840,4028193,174.12886,99250.92,6.570591,1.2358818,2,1
41460142,41440610,4028193,173.95975,99252.92,6.570591,1.2359066,2,1
41632874,41613375,4028193,174.02316,99252.17,6.570591,1.2358974,2,1
41870481,41845563,4028193,173.89635,99253.67,6.570591,1.235916,2,1
42043271,42018378,4028193,173.98088,99252.67,6.570591,1.2359036,2,1
42270137,42247904,4028193,174.06543,99251.67,6.570591,1.2358911,2,1
42442885,42420689,4028193,173.85405,99254.17,6.570591,1.2359222,2,1
42669653,42650162,4028193,173.89635,99253.67,6.570591,1.235916,2,1
42842487,42822975,4028193,174.08658,99251.42,6.570591,1.235888,2,1
43080143,43055214,4028193,173.83292,99254.42,6.570591,1.2359253,2,1
43252925,43228040,4028193,173.85405,99254.17,6.570591,1.2359222,2,1
43479726,43457528,4028193,173.79065,99254.92,6.570591,1.2359315,2,1
43652517,43630318,4028193,173.87256,99253.92,6.570591,1.2359191,2,1
43879278,43859789,4028193,173.74571,99255.42,6.570591,1.2359378,2,1
44052112,44032575,4028193,174.29796,99248.92,6.570591,1.2358569,2,1
44289780,44264886,4028193,173.64001,99256.67,6.570591,1.2359533,2,1
44462537,44437624,4028193,174.4248,99247.42,6.570591,1.2358382,2,1
44689331,44667136,4028193,173.72723,99255.67,6.570591,1.2359409,2,1
44862108,44839892,4028193,174.15,99250.67,6.570591,1.2358786,2,1
45088888,45069380,4028193,173.68231,99256.17,6.570591,1.2359471,2,1
45261722,45242191,4028193,173.6638,99256.42,6.570591,1.2359504,2,1
45434481,45414974,4028193,172.83678,99266.17,6.570591,1.2360716,2,1
45672110,45647217,4028193,174.55162,99245.92,6.570591,1.2358195,2,1
45844897,45820011,4028193,175.33374,99236.67,6.570591,1.2357043,2,1
46071583,46049387,4028193,175.7803,99231.42,6.570591,1.235639,2,1
46244444,46222223,4028193,175.84372,99230.67,6.570591,1.2356297,2,1
46471333,46451787,4028193,175.75917,99231.67,6.570591,1.2356421,2,1
46644151,46624630,4028193,175.84372,99230.67,6.570591,1.2356297,2,1
46881724,46856823,4028193,175.46059,99235.17,6.570591,1.2356856,2,1
47054479,47029580,4028193,174.80528,99242.92,6.570591,1.2357821,2,1
47281239,47259049,4028193,174.46707,99246.92,6.570591,1.235832,2,1
47454112,47431874,4028193,174.08658,99251.42,6.570591,1.235888,2,1
47680874,47661379,4028193,173.28067,99260.92,6.570591,1.2360063,2,1
