timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
21101850,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21603678,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22110629,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22297769,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
22803636,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
23309646,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
23816062,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
24321680,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
24827782,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
25333636,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
25839752,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
26345638,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
26851652,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
27357767,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
27863675,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
28369655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
28875653,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
29381892,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
29888662,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
30394656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
30900654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
31406755,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
31912654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
32418654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
32924654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
33430783,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
33936654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
34442655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
34948695,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
35455375,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
35960654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
36466653,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
36972662,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
37478654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
37984654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
38490654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
38997367,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
39502803,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
40009657,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
40515660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
41022168,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
41527655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
42033685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
42539671,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
43045677,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
43551654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
44057718,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
44564654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
45070654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
45576667,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
46082670,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
46589240,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
47094656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
47600664,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
48106710,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
48612654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
49118786,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
49624654,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
50131148,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
50636780,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
