timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,source_type,source_id
19495763,0,0,0,0,0
20001642,0,0,0,0,0
20507690,0,0,0,0,0
21013651,0,0,0,0,0
21515649,0,0,0,0,0
22022870,0,0,0,0,0
22528632,0,0,0,0,0
23034705,0,0,0,0,0
23540632,0,0,0,0,0
24046631,0,0,0,0,0
24552737,0,0,0,0,0
25058633,0,0,0,0,0
25564631,0,0,0,0,0
26070629,0,0,0,0,0
26576652,0,0,0,0,0
27082725,0,0,0,0,0
27588870,0,0,0,0,0
28094652,0,0,0,0,0
28600732,0,0,0,0,0
29106683,0,0,0,0,0
29613691,0,0,0,0,0
30119764,0,0,0,0,0
30625651,0,0,0,0,0
31131652,0,0,0,0,0
31637855,0,0,0,0,0
32143650,0,0,0,0,0
32649695,0,0,0,0,0
33155650,0,0,0,0,0
33661703,0,0,0,0,0
34168231,0,0,0,0,0
34673651,0,0,0,0,0
35179661,0,0,0,0,0
35685650,0,0,0,0,0
36191651,0,0,0,0,0
36697650,0,0,0,0,0
37203953,0,0,0,0,0
37709779,0,0,0,0,0
38215651,0,0,0,0,0
38721650,0,0,0,0,0
39227651,0,0,0,0,0
39733663,0,0,0,0,0
40240633,0,0,0,0,0
40746663,0,0,0,0,0
41252816,0,0,0,0,0
41758651,0,0,0,0,0
42264683,0,0,0,0,0
42770651,0,0,0,0,0
43276885,0,0,0,0,0
43782754,0,0,0,0,0
44288650,0,0,0,0,0
44795663,0,0,0,0,0
45302230,0,0,0,0,0
45807651,0,0,0,0,0
46313698,0,0,0,0,0
46819661,0,0,0,0,0
47325688,0,0,0,0,0
47831650,0,0,0,0,0
48337651,0,0,0,0,0
48843983,0,0,0,0,0
49349778,0,0,0,0,0
49855651,0,0,0,0,0
50361663,0,0,0,0,0
50867852,0,0,0,0,0
51373651,0,0,0,0,0
51879674,0,0,0,0,0
52385652,0,0,0,0,0
52891652,0,0,0,0,0
53397651,0,0,0,0,0
53903650,0,0,0,0,0
54409705,0,0,0,0,0
54915652,0,0,0,0,0
55421652,0,0,0,0,0
55927651,0,0,0,0,0
56433995,0,0,0,0,0
56939765,0,0,0,0,0
57445651,0,0,0,0,0
57951652,0,0,0,0,0
58457666,0,0,0,0,0
58963653,0,0,0,0,0
59469661,0,0,0,0,0
59975651,0,0,0,0,0
60481651,0,0,0,0,0
60987679,0,0,0,0,0
61493651,0,0,0,0,0
61999704,0,0,0,0,0
62505651,0,0,0,0,0
63011652,0,0,0,0,0
63517651,0,0,0,0,0
64023652,0,0,0,0,0
64529702,0,0,0,0,0
65036120,0,0,0,0,0
65541651,0,0,0,0,0
66047651,0,0,0,0,0
66553650,0,0,0,0,0
67059660,0,0,0,0,0
67565713,0,0,0,0,0
68072634,0,0,0,0,0
68578633,0,0,0,0,0
69084632,0,0,0,0,0
69590630,0,0,0,0,0
70096633,0,0,0,0,0
70602634,0,0,0,0,0
71108632,0,0,0,0,0
71614633,0,0,0,0,0
72120633,0,0,0,0,0
72626633,0,0,0,0,0
73132636,0,0,0,0,0
73638632,0,0,0,0,0
74144875,0,0,0,0,0
74650629,0,0,0,0,0
75156719,0,0,0,0,0
75662632,0,0,0,0,0
76168632,0,0,0,0,0
76675630,0,0,0,0,0
77181632,0,0,0,0,0
77687632,0,0,0,0,0
78193633,0,0,0,0,0
78699644,0,0,0,0,0
79205718,0,0,0,0,0
79712031,0,0,0,0,0
80217633,0,0,0,0,0
80723644,0,0,0,0,0
81229643,0,0,0,0,0
81735633,0,0,0,0,0
82241633,0,0,0,0,0
82747632,0,0,0,0,0
83254100,0,0,0,0,0
83759783,0,0,0,0,0
84265689,0,0,0,0,0
84771647,0,0,0,0,0
85277632,0,0,0,0,0
85783632,0,0,0,0,0
86292634,0,0,0,0,0
86799647,0,0,0,0,0
