timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
19407251,0.0,0.0,0.0,0.0
22297953,0.0,0.0,0.0,0.0
22302964,0.0,0.0,0.0,0.0
22502472,0.0,0.0,0.0,0.0
22702001,0.0,0.0,0.0,0.0
22899037,0.0,0.0,0.0,0.0
23098581,0.0,0.0,0.0,0.0
23298108,0.0,0.0,0.0,0.0
23497808,0.0,0.0,0.0,0.0
23702218,0.0,0.0,0.0,0.0
23901708,0.0,0.0,0.0,0.0
24101216,0.0,0.0,0.0,0.0
24300747,0.0,0.0,0.0,0.0
24500279,0.0,0.0,0.0,0.0
24699812,0.0,0.0,0.0,0.0
24899344,0.0,0.0,0.0,0.0
25098871,0.0,0.0,0.0,0.0
25300898,0.0,0.0,0.0,0.0
25500429,0.0,0.0,0.0,0.0
25699961,0.0,0.0,0.0,0.0
25899493,0.0,0.0,0.0,0.0
26099024,0.0,0.0,0.0,0.0
26298557,0.0,0.0,0.0,0.0
26500587,0.0,0.0,0.0,0.0
26700143,0.0,0.0,0.0,0.0
26899661,0.0,0.0,0.0,0.0
27099180,0.0,0.0,0.0,0.0
27298713,0.0,0.0,0.0,0.0
27498244,0.0,0.0,0.0,0.0
27697776,0.0,0.0,0.0,0.0
27902297,0.0,0.0,0.0,0.0
28101842,0.0,0.0,0.0,0.0
28301364,0.0,0.0,0.0,0.0
28500891,0.0,0.0,0.0,0.0
28700425,0.0,0.0,0.0,0.0
28899985,0.0,0.0,0.0,0.0
29099489,0.0,0.0,0.0,0.0
29299022,0.0,0.0,0.0,0.0
29501048,0.0,0.0,0.0,0.0
29700584,0.0,0.0,0.0,0.0
29900133,0.0,0.0,0.0,0.0
30099656,0.0,0.0,0.0,0.0
30299178,0.0,0.0,0.0,0.0
30498714,0.0,0.0,0.0,0.0
30700740,0.0,0.0,0.0,0.0
30900273,0.0,0.0,0.0,0.0
31099805,0.0,0.0,0.0,0.0
31299345,0.0,0.0,0.0,0.0
31498870,0.0,0.0,0.0,0.0
31698402,0.0,0.0,0.0,0.0
31897939,0.0,0.0,0.0,0.0
32102458,0.0,0.0,0.0,0.0
32301990,0.0,0.0,0.0,0.0
32501523,0.0,0.0,0.0,0.0
32701056,0.0,0.0,0.0,0.0
32900634,0.0,0.0,0.0,0.0
33100140,0.0,0.0,0.0,0.0
33299712,0.0,0.0,0.0,0.0
33499196,0.0,0.0,0.0,0.0
33701366,0.0,0.0,0.0,0.0
33900858,0.0,0.0,0.0,0.0
34100361,0.0,0.0,0.0,0.0
34299864,0.0,0.0,0.0,0.0
34499349,0.0,0.0,0.0,0.0
34698885,0.0,0.0,0.0,0.0
34900911,0.0,0.0,0.0,0.0
35100448,0.0,0.0,0.0,0.0
35299978,0.0,0.0,0.0,0.0
35499517,0.0,0.0,0.0,0.0
35699047,0.0,0.0,0.0,0.0
35898585,0.0,0.0,0.0,0.0
36098112,0.0,0.0,0.0,0.0
36302639,0.0,0.0,0.0,0.0
36502168,0.0,0.0,0.0,0.0
36701706,0.0,0.0,0.0,0.0
36901234,0.0,0.0,0.0,0.0
37100770,0.0,0.0,0.0,0.0
37300304,0.0,0.0,0.0,0.0
37499840,0.0,0.0,0.0,0.0
37699370,0.0,0.0,0.0,0.0
37901398,0.0,0.0,0.0,0.0
38100933,0.0,0.0,0.0,0.0
38300468,0.0,0.0,0.0,0.0
38499999,0.0,0.0,0.0,0.0
38699535,0.0,0.0,0.0,0.0
38899070,0.0,0.0,0.0,0.0
39101098,0.0,0.0,0.0,0.0
39300653,0.0,0.0,0.0,0.0
39500167,0.0,0.0,0.0,0.0
39699717,0.0,0.0,0.0,0.0
39899237,0.0,0.0,0.0,0.0
40098776,0.0,0.0,0.0,0.0
40298302,0.0,0.0,0.0,0.0
40502837,0.0,0.0,0.0,0.0
40702375,0.0,0.0,0.0,0.0
40901895,0.0,0.0,0.0,0.0
41101447,0.0,0.0,0.0,0.0
41300967,0.0,0.0,0.0,0.0
41500502,0.0,0.0,0.0,0.0
41697537,0.0,0.0,0.0,0.0
41902061,0.0,0.0,0.0,0.0
42101593,0.0,0.0,0.0,0.0
42301130,0.0,0.0,0.0,0.0
42500671,0.0,0.0,0.0,0.0
42700200,0.0,0.0,0.0,0.0
42899735,0.0,0.0,0.0,0.0
43099267,0.0,0.0,0.0,0.0
43301296,0.0,0.0,0.0,0.0
43500835,0.0,0.0,0.0,0.0
43700380,0.0,0.0,0.0,0.0
43899914,0.0,0.0,0.0,0.0
44099472,0.0,0.0,0.0,0.0
44299116,0.0,0.0,0.0,0.0
44498618,0.0,0.0,0.0,0.0
44700572,0.0,0.0,0.0,0.0
44902565,0.0,0.0,0.0,0.0
45099622,-0.00093033566,-0.001969405,8.6324275e-05,0.0
45301652,-0.0101678455,-0.011310149,0.0018252351,0.0
45498677,-0.058566596,-0.06175722,0.042371087,0.0
45698209,-0.029291186,-0.07183017,0.07811648,0.0
45897745,-0.024304576,-0.06692609,0.07179495,0.0
46097279,-0.0019600138,-0.06132091,0.058672648,0.0
46301804,0.011780337,-0.06873542,0.05215881,0.0
46501338,0.020598968,-0.06084585,0.064098716,0.0
46700877,0.019724524,-0.04669289,0.085819535,0.0
46900409,0.036931656,-0.033962484,0.11459032,0.0
47099944,0.032997306,-0.019383447,0.14053178,0.0
47299477,0.04368518,-0.008969075,0.15624413,0.0
47501509,0.053843156,-0.0065824515,0.16502073,0.0
47701047,0.05248436,-0.00022571867,0.1743741,0.0
47900583,0.04341136,-0.0016906094,0.1848546,0.0
48100132,0.056371354,-0.014976982,0.2,0.0
48299661,0.05824234,-0.019384833,0.19932926,0.0
