timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
21101856,0.014611115,0,0,0,0,0,0,0,0,0
21603683,0.015251257,0,0,0,0,0,0,0,0,0
22110637,0.008960414,0,0,0,0,0,0,0,0,0
22297775,0.014524064,0,0,0,0,0,0,0,0,0
22803641,0.020659389,0,0,0,0,0,0,0,0,0
23309651,0.023624582,0,0,0,0,0,0,0,0,0
23816067,0.023265893,0,0,0,0,0,0,0,0,0
24321685,0.030190961,0,0,0,0,0,0,0,0,0
24827788,0.03523697,0,0,0,0,0,0,0,0,0
25333641,0.029587137,0,0,0,0,0,0,0,0,0
25839758,0.023507662,0,0,0,0,0,0,0,0,0
26345643,0.02056192,0,0,0,0,0,0,0,0,0
26851658,0.015370854,0,0,0,0,0,0,0,0,0
27357773,0.009016321,0,0,0,0,0,0,0,0,0
27863701,0.007859097,0,0,0,0,0,0,0,0,0
28369706,0.008105399,0,0,0,0,0,0,0,0,0
28875659,0.00904969,0,0,0,0,0,0,0,0,0
29381897,0.0046469327,0,0,0,0,0,0,0,0,0
29888668,-0.004116016,0,0,0,0,0,0,0,0,0
30394661,-0.008824164,0,0,0,0,0,0,0,0,0
30900659,-0.031022789,0,0,0,0,0,0,0,0,0
31406761,-0.023289755,0,0,0,0,0,0,0,0,0
31912660,-0.013474882,0,0,0,0,0,0,0,0,0
32418659,-0.009545583,0,0,0,0,0,0,0,0,0
32924660,-0.0037638526,0,0,0,0,0,0,0,0,0
33430789,0.0017397988,0,0,0,0,0,0,0,0,0
33936660,0.0023116092,0,0,0,0,0,0,0,0,0
34442660,0.006597235,0,0,0,0,0,0,0,0,0
34948701,0.007172821,0,0,0,0,0,0,0,0,0
35455378,0.010464384,0,0,0,0,0,0,0,0,0
35960660,0.019768845,0,0,0,0,0,0,0,0,0
36466658,0.0277758,0,0,0,0,0,0,0,0,0
36972667,0.0486879,0,0,0,0,0,0,0,0,0
37478660,0.052379508,0,0,0,0,0,0,0,0,0
37984659,0.031696845,0,0,0,0,0,0,0,0,0
38490661,0.03259828,0,0,0,0,0,0,0,0,0
38997370,0.030308794,0,0,0,0,0,0,0,0,0
39502808,0.010878162,0,0,0,0,0,0,0,0,0
40009688,0.01985293,0,0,0,0,0,0,0,0,0
40515666,0.01747808,0,0,0,0,0,0,0,0,0
41022171,0.017634675,0,0,0,0,0,0,0,0,0
41527660,-0.002432881,0,0,0,0,0,0,0,0,0
42033690,-0.040615033,0,0,0,0,0,0,0,0,0
42539677,-0.07798334,0,0,0,0,0,0,0,0,0
43045741,-0.098062314,0,0,0,0,0,0,0,0,0
43551659,-0.094460905,0,0,0,0,0,0,0,0,0
44057724,-0.11106129,0,0,0,0,0,0,0,0,0
44564659,-0.109660044,0,0,0,0,0,0,0,0,0
45070660,-0.1220082,0,0,0,0,0,0,0,0,0
45576673,-0.10657869,0,0,0,0,0,0,0,0,0
