timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
21287911,4259850,4259850,2490378,0,0,0.18100709,0.18100707,0.0,0.0,4325386,4325386,2490378,0,0,0.0007699073,0.000769907,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
21292904,4259850,4259850,2490378,0,0,0.1814108,0.1814108,0.0,0.0,4325386,4325386,2490378,0,0,0.0006865913,0.000686591,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
21492428,4259850,4259850,2490378,0,0,0.18139423,0.18139425,0.0,0.0,4325386,4325386,2490378,0,0,0.00048895535,0.0004889551,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
21691961,4259850,4259850,2490378,0,0,0.17673737,0.17673738,0.0,0.0,4325386,4325386,2490378,0,0,0.0024841737,0.0024841735,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
21891496,4259850,4259850,2490378,0,0,0.18214051,0.1821405,0.0,0.0,4325386,4325386,2490378,0,0,0.0022822928,0.0022822914,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
22091022,4259850,4259850,2490378,0,0,0.13527563,0.1352756,0.0,0.0,4325386,4325386,2490378,0,0,0.0075399643,0.0075399666,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
22290554,4259850,4259850,2490378,0,0,0.14480904,0.14480914,0.0,0.0,4325386,4325386,2490378,0,0,0.0036270213,0.0036270244,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
22495079,4259850,4259850,2490378,0,0,0.16377693,0.16377693,0.0,0.0,4325386,4325386,2490378,0,0,0.011172234,0.011172234,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
22694605,4259850,4259850,2490378,0,0,0.14830987,0.14830989,0.0,0.0,4325386,4325386,2490378,0,0,0.0026373097,0.002637307,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
22894130,4259850,4259850,2490378,0,0,0.17684728,0.17684728,0.0,0.0,4325386,4325386,2490378,0,0,0.0028385208,0.002838522,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
23093677,4259850,4259850,2490378,0,0,0.16904911,0.16904911,0.0,0.0,4325386,4325386,2490378,0,0,0.0018375952,0.0018375969,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
23293203,4259850,4259850,2490378,0,0,0.08660797,0.0866079,0.0,0.0,4325386,4325386,2490378,0,0,0.0046024285,0.004602429,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
23492740,4259850,4259850,2490378,0,0,0.05785562,0.057855617,0.0,0.0,4325386,4325386,2490378,0,0,0.0042281486,0.0042281537,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
23692260,4259850,4259850,2490378,0,0,0.11258485,0.11258485,0.0,0.0,4325386,4325386,2490378,0,0,0.0065575517,0.0065575493,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
23891937,4259850,4259850,2490378,0,0,0.13818,0.13818,0.0,0.0,4325386,4325386,2490378,0,0,0.0025808653,0.0025808648,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
24091426,4259850,4259850,2490378,0,0,0.13323666,0.13323659,0.0,0.0,4325386,4325386,2490378,0,0,0.009625505,0.009625514,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
24290917,4259850,4259850,2490378,0,0,0.15523627,0.1552362,0.0,0.0,4325386,4325386,2490378,0,0,0.005658876,0.005658882,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
24490408,4259850,4259850,2490378,0,0,0.15859783,0.15859784,0.0,0.0,4325386,4325386,2490378,0,0,0.0076743937,0.0076743932,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
24689966,4259850,4259850,2490378,0,0,0.16242436,0.16242436,0.0,0.0,4325386,4325386,2490378,0,0,0.00595493,0.0059549315,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
24889457,4259850,4259850,2490378,0,0,0.19415593,0.19415592,0.0,0.0,4325386,4325386,2490378,0,0,0.003659518,0.003659518,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
25088981,4259850,4259850,2490378,0,0,0.20036218,0.20036216,0.0,0.0,4325386,4325386,2490378,0,0,0.0006952922,0.0006952926,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
25293504,4259850,4259850,2490378,0,0,0.2089473,0.2089473,0.0,0.0,4325386,4325386,2490378,0,0,0.00174299,0.0017429932,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
25493028,4259850,4259850,2490378,0,0,0.07852715,0.07852709,0.0,0.0,4325386,4325386,2490378,0,0,0.0010800404,0.0010800431,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
25692566,4259850,4259850,2490378,0,0,0.09798225,0.09798216,0.0,0.0,4325386,4325386,2490378,0,0,0.0019001308,0.001900135,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
25892090,4259850,4259850,2490378,0,0,0.0943196,0.09431957,0.0,0.0,4325386,4325386,2490378,0,0,0.0022045698,0.0022045749,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
26091630,4259850,4259850,2490378,0,0,0.09522985,0.095229834,0.0,0.0,4325386,4325386,2490378,0,0,0.0016844398,0.0016844403,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
26291169,4259850,4259850,2490378,0,0,0.11304475,0.11304474,0.0,0.0,4325386,4325386,2490378,0,0,0.0010203867,0.0010203867,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
26490693,4259850,4259850,2490378,0,0,0.10285381,0.10285377,0.0,0.0,4325386,4325386,2490378,0,0,0.0021752624,0.0021752624,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
26695206,4259850,4259850,2490378,0,0,0.08989215,0.089892164,0.0,0.0,4325386,4325386,2490378,0,0,0.0013677923,0.0013677913,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
26894740,4259850,4259850,2490378,0,0,0.084981665,0.08498167,0.0,0.0,4325386,4325386,2490378,0,0,0.0021048216,0.0021048186,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
27094275,4259850,4259850,2490378,0,0,0.09869449,0.09869446,0.0,0.0,4325386,4325386,2490378,0,0,0.00029525606,0.00029525667,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
27293805,4259850,4259850,2490378,0,0,0.08613816,0.08613813,0.0,0.0,4325386,4325386,2490378,0,0,0.0018837403,0.001883736,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
27493333,4259850,4259850,2490378,0,0,0.11440283,0.11440283,0.0,0.0,4325386,4325386,2490378,0,0,0.0021181162,0.0021181167,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
27692869,4259850,4259850,2490378,0,0,0.12101857,0.12101863,0.0,0.0,4325386,4325386,2490378,0,0,0.0032569459,0.003256946,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
27892399,4259850,4259850,2490378,0,0,0.11207036,0.112070315,0.0,0.0,4325386,4325386,2490378,0,0,0.002441199,0.0024411993,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
28091938,4259850,4259850,2490378,0,0,0.10978208,0.10978206,0.0,0.0,4325386,4325386,2490378,0,0,0.0013136707,0.0013136697,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
28291466,4259850,4259850,2490378,0,0,0.10096628,0.1009663,0.0,0.0,4325386,4325386,2490378,0,0,0.0004401309,0.00044013077,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
28491037,4259850,4259850,2490378,0,0,0.10309337,0.1030934,0.0,0.0,4325386,4325386,2490378,0,0,0.00041875805,0.00041875883,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
28690534,4259850,4259850,2490378,0,0,0.100203425,0.10020339,0.0,0.0,4325386,4325386,2490378,0,0,0.0002936572,0.00029365762,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
28890101,4259850,4259850,2490378,0,0,0.09804193,0.09804193,0.0,0.0,4325386,4325386,2490378,0,0,0.00041411785,0.0004141173,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29089595,4259850,4259850,2490378,0,0,0.08852139,0.08852138,0.0,0.0,4325386,4325386,2490378,0,0,0.0018413799,0.0018413783,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29289128,4259850,4259850,2490378,0,0,0.0684358,0.06843584,0.0,0.0,4325386,4325386,2490378,0,0,0.0017454455,0.0017454455,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29493673,4259850,4259850,2490378,0,0,0.07134649,0.07134653,0.0,0.0,4325386,4325386,2490378,0,0,0.0028244068,0.0028244061,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29693180,4259850,4259850,2490378,0,0,0.057790756,0.057790797,0.0,0.0,4325386,4325386,2490378,0,0,0.0011445135,0.0011445133,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29892726,4259850,4259850,2490378,0,0,0.058109675,0.0581097,0.0,0.0,4325386,4325386,2490378,0,0,0.0014046942,0.0014046915,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30092247,4259850,4259850,2490378,0,0,0.17481408,0.17481416,0.0,0.0,4325386,4325386,2490378,0,0,0.0015850628,0.0015850638,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30291775,4259850,4259850,2490378,0,0,0.20234375,0.20234375,0.0,0.0,4325386,4325386,2490378,0,0,0.0024711457,0.0024711457,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30491314,4259850,4259850,2490378,0,0,0.16064833,0.16064832,0.0,0.0,4325386,4325386,2490378,0,0,0.0020540124,0.0020540121,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30690849,4259850,4259850,2490378,0,0,0.1527337,0.15273373,0.0,0.0,4325386,4325386,2490378,0,0,0.006561259,0.0065612635,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30895362,4259850,4259850,2490378,0,0,0.1612051,0.16120513,0.0,0.0,4325386,4325386,2490378,0,0,0.0041536638,0.0041536647,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31094908,4259850,4259850,2490378,0,0,0.1938092,0.19380917,0.0,0.0,4325386,4325386,2490378,0,0,0.00800141,0.008001413,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31294429,4259850,4259850,2490378,0,0,0.1748114,0.17481133,0.0,0.0,4325386,4325386,2490378,0,0,0.0042680595,0.004268057,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31493964,4259850,4259850,2490378,0,0,0.07629137,0.07629137,0.0,0.0,4325386,4325386,2490378,0,0,0.003971281,0.003971281,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31693497,4259850,4259850,2490378,0,0,0.05705524,0.057055194,0.0,0.0,4325386,4325386,2490378,0,0,0.003989719,0.0039897207,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31893032,4259850,4259850,2490378,0,0,0.13434148,0.13434142,0.0,0.0,4325386,4325386,2490378,0,0,0.006901344,0.0069013466,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32092564,4259850,4259850,2490378,0,0,0.18914744,0.18914744,0.0,0.0,4325386,4325386,2490378,0,0,0.0044754525,0.004475454,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32292140,4259850,4259850,2490378,0,0,0.19273631,0.19273633,0.0,0.0,4325386,4325386,2490378,0,0,0.0036278602,0.0036278616,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32491633,4259850,4259850,2490378,0,0,0.18456411,0.18456414,0.0,0.0,4325386,4325386,2490378,0,0,0.0012097093,0.001209709,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32691162,4259850,4259850,2490378,0,0,0.1862086,0.1862086,0.0,0.0,4325386,4325386,2490378,0,0,0.0036392491,0.0036392487,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32890723,4259850,4259850,2490378,0,0,0.19203027,0.1920303,0.0,0.0,4325386,4325386,2490378,0,0,0.0054392987,0.005439297,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33090261,4259850,4259850,2490378,0,0,0.197088,0.197088,0.0,0.0,4325386,4325386,2490378,0,0,0.0061227046,0.006122704,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33289829,4259850,4259850,2490378,0,0,0.1690582,0.1690582,0.0,0.0,4325386,4325386,2490378,0,0,0.0042153564,0.0042153583,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33489317,4259850,4259850,2490378,0,0,0.16531686,0.1653169,0.0,0.0,4325386,4325386,2490378,0,0,0.0058176382,0.0058176387,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33693855,4259850,4259850,2490378,0,0,0.16776451,0.16776454,0.0,0.0,4325386,4325386,2490378,0,0,0.0020990942,0.0020990928,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33893355,4259850,4259850,2490378,0,0,0.1610645,0.16106452,0.0,0.0,4325386,4325386,2490378,0,0,0.0020754393,0.0020754351,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
34093051,4259850,4259850,2490378,0,0,0.16181614,0.16181616,0.0,0.0,4325386,4325386,2490378,0,0,0.00423043,0.004230429,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
34292535,4259850,4259850,2490378,0,0,0.16365853,0.16365856,0.0,0.0,4325386,4325386,2490378,0,0,0.0029918305,0.0029918319,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
34492028,4259850,4259850,2490378,0,0,0.1723838,0.17238383,0.0,0.0,4325386,4325386,2490378,0,0,0.002294457,0.002294457,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
34691517,4259850,4259850,2490378,0,0,0.17397192,0.17397194,0.0,0.0,4325386,4325386,2490378,0,0,0.0023340983,0.0023340986,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
34891016,4259850,4259850,2490378,0,0,0.17272809,0.17272808,0.0,0.0,4325386,4325386,2490378,0,0,0.0006832114,0.0006832111,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
35095562,4259850,4259850,2490378,0,0,0.17952734,0.17952734,0.0,0.0,4325386,4325386,2490378,0,0,0.0021416498,0.0021416524,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
35295069,4259850,4259850,2490378,0,0,0.19085501,0.190855,0.0,0.0,4325386,4325386,2490378,0,0,0.0016260428,0.001626044,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
35489659,4259850,4259850,2490378,0,0,0.15885478,0.15885478,0.0,0.0,4325386,4325386,2490378,0,0,0.0045499224,0.0045499196,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
35689169,4259850,4259850,2490378,0,0,0.15183085,0.15183087,0.0,0.0,4325386,4325386,2490378,0,0,0.0032573626,0.0032573636,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
35893676,4259850,4259850,2490378,0,0,0.15170051,0.15170051,0.0,0.0,4325386,4325386,2490378,0,0,0.002136858,0.002136859,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
36088220,4259850,4259850,2490378,0,0,0.15476927,0.15476929,0.0,0.0,4325386,4325386,2490378,0,0,0.0049136644,0.0049136677,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
36287753,4259850,4259850,2490378,0,0,0.19662115,0.19662113,0.0,0.0,4325386,4325386,2490378,0,0,0.004600182,0.0046001817,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
36492278,4259850,4259850,2490378,0,0,0.1497647,0.1497647,0.0,0.0,4325386,4325386,2490378,0,0,0.0017093053,0.0017093067,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
36691809,4259850,4259850,2490378,0,0,0.12992875,0.12992871,0.0,0.0,4325386,4325386,2490378,0,0,0.003916264,0.0039162645,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
36891340,4259850,4259850,2490378,0,0,0.062768124,0.06276817,0.0,0.0,4325386,4325386,2490378,0,0,0.0022337493,0.0022337502,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
37090875,4259850,4259850,2490378,0,0,0.10502335,0.10502335,0.0,0.0,4325386,4325386,2490378,0,0,0.0035304725,0.0035304718,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
37290408,4259850,4259850,2490378,0,0,0.15493289,0.15493284,0.0,0.0,4325386,4325386,2490378,0,0,0.0021516772,0.0021516806,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
