timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
976272,0.0,0.9914449,0.0,0.13052621,0.0,0.0,0.0,0.0,0,0
22305587,0.0,0.90841764,-0.05355259,0.11764634,0.3975785,0.014778346,0.0,0.0,0,0
22310587,0.0,0.9084633,-0.05353908,0.11765248,0.3974742,0.014778346,0.0,0.0,0,0
22355503,0.0,0.90869373,-0.0537035,0.118280016,0.39673832,0.014778346,0.0,0.0,0,0
22405337,0.0,0.45622155,-0.11506072,0.05748647,0.8805216,0.014778346,0.0,0.0,0,0
22455215,0.0,0.45524833,-0.11568951,0.05765828,0.8809315,0.014778346,0.0,0.0,0,0
22505123,0.0,0.46114865,-0.11486041,0.059269767,0.8778588,0.014778346,0.0,0.0,0,0
22554988,0.0,0.4658759,-0.11498327,0.059054114,0.8753577,0.014778346,0.0,0.0,0,0
22604865,0.0,0.47057462,-0.11522402,0.059980445,0.87274575,0.014778346,0.0,0.0,0,0
22659743,0.0,0.4753507,-0.11433545,0.060298815,0.87024885,0.014778346,0.0,0.0,0,0
22704678,0.0,0.4781002,-0.114144206,0.06066006,0.8687414,0.014778346,0.0,0.0,0,0
22754547,0.0,0.48050413,-0.113975786,0.060975917,0.8674141,0.014778346,0.0,0.0,0,0
22804397,0.0,0.48375162,-0.11374646,0.06140265,0.86560714,0.014778346,0.0,0.0,0,0
22859262,0.0,0.48889706,-0.113931894,0.06239994,0.86261535,0.014778346,0.0,0.0,0,0
22904213,0.0,0.4938453,-0.11302032,0.06272917,0.8598885,0.014778346,0.0,0.0,0,0
22954058,0.0,0.4989727,-0.11264362,0.06340314,0.8569234,0.014778346,0.0,0.0,0,0
23003925,0.0,0.502872,-0.112353556,0.06391572,0.8546409,0.014778346,0.0,0.0,0,0
23058799,0.0,0.5058998,-0.11212617,0.06431378,0.8528521,0.014778346,0.0,0.0,0,0
23103735,0.0,0.5075452,-0.112001814,0.064530104,0.851874,0.014778346,0.0,0.0,0,0
23153636,0.0,0.50867754,-0.11191591,0.06467899,0.8511983,0.014778346,0.0,0.0,0,0
23208445,0.0,0.5095652,-0.11184837,0.064795695,0.8506672,0.014778346,0.0,0.0,0,0
23258324,0.0,0.5107156,-0.11181832,0.06609212,0.8498812,0.014778346,0.0,0.0,0,0
23303390,0.0,0.5111707,-0.111725815,0.0650068,0.84970343,0.014778346,0.0,0.0,0,0
23353109,0.0,0.510204,-0.11179967,0.06487969,0.8502842,0.014778346,0.0,0.0,0,0
23407975,0.0,0.50708187,-0.11203689,0.064469196,0.85214984,0.014778346,0.0,0.0,0,0
23457857,0.0,0.502649,-0.11291797,0.06421654,0.8546752,0.014778346,0.0,0.0,0,0
23502878,0.0,0.4979004,-0.11272284,0.06326218,0.85754687,0.014778346,0.0,0.0,0,0
23557631,0.0,0.49231124,-0.11313199,0.062527545,0.8607677,0.014778346,0.0,0.0,0,0
23607519,0.0,0.48917615,-0.11289239,0.06293748,0.86255485,0.014778346,0.0,0.0,0,0
23657385,0.0,0.48776612,-0.11346009,0.061930202,0.86335135,0.014778346,0.0,0.0,0,0
23707309,0.0,0.48757672,-0.113473676,0.06190531,0.86345834,0.014778346,0.0,0.0,0,0
23757155,0.0,0.4882687,-0.11295852,0.06281871,0.8630689,0.014778346,0.0,0.0,0,0
23807039,0.0,0.48960954,-0.11332752,0.062172465,0.8623073,0.014778346,0.0,0.0,0,0
23856917,0.0,0.49177116,-0.11372316,0.06277955,0.8609801,0.014778346,0.0,0.0,0,0
23906807,0.0,0.49471703,-0.11350748,0.063168675,0.85929084,0.014778346,0.0,0.0,0,0
23956694,0.0,0.49837938,-0.11221236,0.06414207,0.85727024,0.014778346,0.0,0.0,0,0
24006586,0.0,0.50225073,-0.11239999,0.06383405,0.8550062,0.014778346,0.0,0.0,0,0
24056460,0.0,0.5065137,-0.11214325,0.06553929,0.8523921,0.014778346,0.0,0.0,0,0
24106340,0.0,0.51075673,-0.111757465,0.064952366,0.84995234,0.014778346,0.0,0.0,0,0
