timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
10923020,10723712,0,31.185545216224074,117.1976020863017,0,0.811801,0.811801,-3448311.8,-13046347.0,-3448311.8,-13046347.0,5.188273,4.7610474,91674850000.0,1429997700000.0,91674850000.0,1429997700000.0,0,1,0
11142466,10949680,0,31.18554521735995,117.19760168449197,0,0.7885441,0.7885441,-3448311.0,-13046343.0,-23.940247,-22.805254,5.7313533,5.200796,82988070000.0,1309084700000.0,4.0,4.0,0,1,0
11421766,11224703,0,31.18554541618769,117.19760078484562,0,0.7259041,0.7259041,-3448309.8,-13046338.0,-25.403593,-24.067719,6.453425,5.7925515,73702515000.0,1175350400000.0,-4.0,-4.0,0,1,0
11920538,11725825,0,31.185545715292637,117.19759958962548,0,0.6496361,0.6496361,-3448307.8,-13046328.0,-28.401716,-26.650688,8.066575,7.1025915,58963444000.0,958560900000.0,-4.0,-4.0,0,1,0
12419301,12224701,0,31.185545931848242,117.1975974915821,0,0.59444106,0.59444106,-3448305.8,-13046319.0,-31.703417,-29.483023,10.051067,8.692486,47321590000.0,783234760000.0,-4.0,-4.0,0,1,0
12918011,12726683,0,31.18554580448653,117.19759580246429,0,0.5490811,0.5490811,-3448303.8,-13046310.0,-35.23793,-32.483868,12.417119,10.552016,38304530000.0,645208200000.0,-4.0,-4.0,0,1,0
13426752,13226791,0,31.185546197630078,117.19759531033239,0,0.51122504,0.51122504,-3448301.8,-13046301.0,-39.06339,-35.69362,15.259484,12.740343,31169556000.0,534384250000.0,-4.0,-4.0,0,1,0
13915505,13724680,0,31.185546293474975,117.19759481286987,0,0.47886404,0.47886404,-3448300.0,-13046292.0,-42.863174,-38.84465,18.372517,15.08907,25888174000.0,451202700000.0,-4.0,-4.0,0,1,0
14424212,14227711,0,31.18554651341017,117.19759460736041,0,0.45158407,0.45158407,-3448298.0,-13046283.0,-46.748245,-42.212044,21.853985,17.818565,21764012000.0,382085730000.0,-4.0,-4.0,0,1,0
14922997,14727684,0,31.185546509378728,117.19759400882442,0,0.42771605,0.42771605,-3448296.0,-13046275.0,-50.84206,-45.581726,25.849152,20.77694,18400210000.0,327681180000.0,-4.0,-4.0,0,1,0
15421714,15224682,0,31.185546942889413,117.19759369647167,0,0.400689,0.400689,-3448293.8,-13046266.0,-55.007633,-49.00409,30.2584,24.014008,15718914000.0,283509620000.0,-4.0,-4.0,0,1,0
15920464,15727721,0,31.185547036676585,117.19759309637128,0,0.37576905,0.37576905,-3448291.8,-13046258.0,-59.24617,-52.479744,35.10108,27.541237,13550255000.0,247199990000.0,-4.0,-4.0,0,1,0
16419202,16224686,0,31.18554703997311,117.19759199552135,0,0.35402504,0.35402504,-3448289.8,-13046250.0,-63.57433,-56.010708,40.416954,31.371996,11768034000.0,217014730000.0,-4.0,-4.0,0,1,0
16917967,16722700,0,31.18554744218514,117.19759169581255,0,0.334084,0.334084,-3448286.5,-13046241.0,-67.78747,-59.55861,45.95141,35.47228,10350655000.0,191929480000.0,-4.0,-4.0,0,1,0
17416679,17224704,0,31.185547146444915,117.19759089454067,0,0.31472105,0.31472105,-3448283.5,-13046232.0,-72.11797,-63.16154,52.010017,39.8938,9144899000.0,170657270000.0,-4.0,-4.0,0,1,0
17915450,17724686,0,31.185546010667622,117.19758733769892,0,0.29920906,0.29920906,-3448280.8,-13046223.0,-76.28792,-66.764305,58.198467,44.574726,8172476400.0,152735830000.0,-4.0,-4.0,0,1,0
18414173,18222696,0,31.185545880050345,117.19758610159651,0,0.288369,0.288369,-3448279.8,-13046214.0,-76.46962,-70.0255,58.47603,49.035706,8133680600.0,138840640000.0,-4.0,-4.0,0,1,0
18922904,18723713,0,31.185545984560992,117.19758481030574,0,0.277729,0.277729,-3448274.2,-13046205.0,-77.77974,-73.420845,60.496883,53.906204,7861955000.0,126296010000.0,-4.0,-4.0,0,1,0
19421759,19224683,0,31.18554724529039,117.19758224532491,0,0.267289,0.267289,-3448271.5,-13046196.0,-81.91261,-77.070984,67.09676,59.399357,7088614000.0,114616210000.0,-4.0,-4.0,0,1,0
19920403,19721679,0,31.185549353071004,117.19758071495562,0,0.26010004,0.26010004,-3448268.8,-13046187.0,-86.0694,-80.770065,74.07941,65.23804,6420439000.0,104358130000.0,-4.0,-4.0,0,1,0
