timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
8908276,0,0,0,1,0,0,0,0,0,0,0,0
8958105,0,0,0,0,0,0,0,0,0,0,0,0
9965468,0,0,0,0,0,0,0,0,0,0,0,0
10972921,0,0,0,0,0,0,0,0,0,0,0,0
11980332,0,0,0,0,0,0,0,0,0,0,0,0
12987863,0,0,0,0,0,0,0,0,0,0,0,0
13995301,0,0,0,0,0,0,0,0,0,0,0,0
15002834,0,0,0,0,0,0,0,0,0,0,0,0
16010299,0,0,0,0,0,0,0,0,0,0,0,0
17017675,0,0,0,0,0,0,0,0,0,0,0,0
18025185,0,0,0,0,0,0,0,0,0,0,0,0
19032652,0,0,0,0,0,0,0,0,0,0,0,0
20040240,0,0,0,0,0,0,0,0,0,0,0,0
21047687,0,0,0,0,0,0,0,0,0,0,0,0
22055016,0,0,0,0,0,0,0,0,0,0,0,0
23062552,0,0,0,0,0,0,0,0,0,0,0,0
24069945,0,0,0,0,0,0,0,0,0,0,0,0
25077452,0,0,0,0,0,0,0,0,0,0,0,0
26084909,0,0,0,0,0,0,0,0,0,0,0,0
26424096,0,0,0,1,0,0,0,0,0,0,0,0
26593657,0,0,0,0,0,0,0,0,0,0,0,0
27601313,0,0,0,0,0,0,0,0,0,0,0,0
28608632,0,0,0,0,0,0,0,0,0,0,0,0
29616091,0,0,0,0,0,0,0,0,0,0,0,0
30623596,0,0,0,1,0,0,0,0,0,0,0,0
30793199,0,0,0,0,0,0,0,0,0,0,0,0
31800574,0,0,0,0,0,0,0,0,0,0,0,0
32808110,0,0,0,0,0,0,0,0,0,0,0,0
33815528,0,0,0,0,0,0,0,0,0,0,0,0
34823200,0,0,0,0,0,0,0,0,0,0,0,0
35830662,0,0,0,0,0,0,0,0,0,0,0,0
36838243,0,0,0,0,0,0,0,0,0,0,0,0
37845503,0,0,0,0,0,0,0,0,0,0,0,0
