timestamp,timestamp_sample,device_id,pressure,temperature,error_count
9609379,9608798,4028193,102281.0,11.54,0
10614111,10613529,4028193,102276.0,11.59,0
11608246,11607664,4028193,102279.0,11.65,0
12602382,12601801,4028193,102277.0,11.71,0
13596583,13596002,4028193,102279.0,11.759999,0
14612318,14611737,4028193,102281.0,11.809999,0
15606488,15605906,4028193,102283.0,11.86,0
16611486,16610880,4028193,102281.0,11.91,0
17605606,17605025,4028193,102285.0,11.95,0
18610576,18609995,4028193,102286.0,12.0,0
19604774,19604193,4028193,102294.0,12.04,0
20598968,20598386,4028193,102291.0,12.08,0
21614691,21614109,4028193,102285.0,12.11,0
22608561,22607964,4028193,102283.0,12.13,0
23612993,23612412,4028193,102284.0,12.16,0
24607183,24606601,4028193,102284.0,12.179999,0
25612196,25611614,4028193,102285.0,12.21,0
26606387,26605805,4028193,102288.0,12.24,0
27600512,27599931,4028193,102282.0,12.2699995,0
28616322,28615740,4028193,102286.0,12.3,0
29610422,29609841,4028193,102286.0,12.33,0
30614815,30614234,4028193,102283.0,12.349999,0
31608805,31608224,4028193,102286.0,12.38,0
32613350,32612768,4028193,102282.0,12.4,0
33607316,33606735,4028193,102287.0,12.42,0
34600945,34600363,4028193,102282.0,12.45,0
35616523,35615941,4028193,102294.0,12.469999,0
36610420,36609839,4028193,102255.0,12.49,0
37604610,37604029,4028193,102269.0,12.5,0
