timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr
18415234,18414676,40,nan,0,3008,0,0,1576,1495,1128,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
18906504,18905946,39,nan,0,3090,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
19400378,19399809,39,nan,0,3172,0,0,1577,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
19911473,19910914,39,nan,0,3258,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
20400249,20399690,40,nan,0,3340,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
20911512,20910953,40,nan,0,3425,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
21397786,21397227,40,nan,0,3507,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
21906457,21905898,40,nan,0,3592,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
22417698,22417139,39,nan,0,3677,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
22911428,22910869,39,nan,0,3760,0,0,1576,1495,1094,1503,1094,1094,1870,1909,1094,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
23400232,23399672,38,nan,0,3841,0,0,1576,1495,1094,1503,1094,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
23911474,23910915,38,nan,0,3927,0,0,1576,1495,1094,1503,1094,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
24400206,24399647,38,nan,0,4009,0,0,1576,1495,1094,1503,1094,1094,1870,1909,1094,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
24908946,24908385,38,nan,0,4094,0,0,1576,1495,1094,1503,1094,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
25415277,25414718,38,nan,0,4178,0,0,1576,1495,1094,1503,1094,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
25903952,25903381,38,nan,0,4260,0,0,1576,1495,1094,1503,1094,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
26412864,26412305,38,nan,0,4345,0,0,1576,1495,1094,1503,1094,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
26903935,26903376,38,nan,0,4427,0,0,1576,1495,1094,1503,1094,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
27415137,27414579,38,nan,0,4513,0,0,1576,1495,1094,1503,1094,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
27906526,27905968,39,nan,0,4595,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
28417639,28417079,38,nan,0,4681,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
28908888,28908328,39,nan,0,4763,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
29417634,29417069,39,nan,0,4848,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
29906406,29905847,39,nan,0,4930,0,0,1576,1495,1094,1502,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
30415117,30414558,38,nan,0,5015,0,0,1576,1495,1137,1502,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
30903885,30903326,39,nan,0,5097,0,0,1576,1495,1168,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
31412610,31412051,39,nan,0,5182,0,0,1576,1495,1227,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
31901446,31900843,39,nan,0,5263,0,0,1576,1495,1267,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
32410134,32409574,39,nan,0,5348,0,0,1576,1495,1320,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
32916342,32915783,38,nan,0,5433,0,0,1576,1495,1355,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
33409656,33409096,39,nan,0,5516,0,0,1576,1495,1429,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
33913890,33913331,38,nan,0,5600,0,0,1576,1495,1463,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
34397638,34397080,38,nan,0,5681,0,0,1575,1495,1505,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
34908941,34908337,38,nan,0,5766,0,0,1575,1495,1508,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
35397633,35397075,38,nan,0,5848,0,0,1575,1495,1511,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
35911365,35910805,38,nan,0,5934,0,0,1575,1495,1547,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
36405134,36404575,38,nan,0,6017,0,0,1575,1495,1567,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
36913842,36913283,38,nan,0,6102,0,0,1575,1495,1576,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
37400177,37399617,38,nan,0,6183,0,0,1574,1417,1587,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
37911427,37910837,38,nan,0,6269,0,0,1587,1232,1613,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
38395157,38394598,38,nan,0,6350,0,0,1676,1258,1094,1470,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
