timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
8942781,4259850,4259850,2490378,0,0,0.21616942,0.21616936,0.0,0.0,4325386,4325386,2490378,0,0,0.0029745821,0.0029745824,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
8947755,4259850,4259850,2490378,0,0,0.21648403,0.21648397,0.0,0.0,4325386,4325386,2490378,0,0,0.003122468,0.0031224682,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
9147253,4259850,4259850,2490378,0,0,0.21420081,0.21420078,0.0,0.0,4325386,4325386,2490378,0,0,0.0037715212,0.003771521,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
9346757,4259850,4259850,2490378,0,0,0.2166573,0.21665731,0.0,0.0,4325386,4325386,2490378,0,0,0.0036094747,0.0036094745,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
9546243,4259850,4259850,2490378,0,0,0.20805687,0.20805687,0.0,0.0,4325386,4325386,2490378,0,0,0.0031618995,0.003161899,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
9745744,4259850,4259850,2490378,0,0,0.2128907,0.21289077,0.0,0.0,4325386,4325386,2490378,0,0,0.0032894406,0.0032894402,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
9945229,4259850,4259850,2490378,0,0,0.21108541,0.21108544,0.0,0.0,4325386,4325386,2490378,0,0,0.00304596,0.003045959,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
10144724,4259850,4259850,2490378,0,0,0.20817663,0.20817655,0.0,0.0,4325386,4325386,2490378,0,0,0.0033506548,0.0033506544,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
10344264,4259850,4259850,2490378,0,0,0.21409714,0.21409714,0.0,0.0,4325386,4325386,2490378,0,0,0.002786451,0.0027864508,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
10543722,4259850,4259850,2490378,0,0,0.20906153,0.2090614,0.0,0.0,4325386,4325386,2490378,0,0,0.0024785222,0.0024785232,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
