timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
8942553,-0.062342227,-0.0350399,0.027604517,4988,0,-2.2263756,0.11406776,-9.504225,4902,0,0,2,1
8947540,-0.05845252,-0.026649352,0.029032126,4987,0,-2.2301443,0.1009813,-9.513909,4902,0,0,2,1
8952527,-0.060908612,-0.034685127,0.02276187,4987,0,-2.220849,0.15227523,-9.626334,4903,0,0,2,1
8957515,-0.06436441,-0.027084667,0.029562356,4988,0,-2.1794493,0.15341482,-9.584796,4902,0,0,2,1
8962502,-0.061925747,-0.02756165,0.017725768,4987,0,-2.1286144,0.1084581,-9.508204,4902,0,0,2,1
8967490,-0.066446796,-0.027253056,0.024180792,4988,0,-2.1587808,0.14415105,-9.596323,4901,0,0,2,1
8972477,-0.069222115,-0.028522206,0.017767558,4987,0,-2.1700342,0.16260791,-9.569523,4902,0,0,2,1
8977464,-0.07577431,-0.02146898,0.016623639,4987,0,-2.2226324,0.1332055,-9.515221,4904,0,0,2,1
8982452,-0.06970992,-0.03177665,0.009292175,4988,0,-2.271549,0.12256412,-9.555047,4900,0,0,2,1
8987439,-0.06912186,-0.017009739,0.011691443,4987,0,-2.3430712,0.13172248,-9.641712,4902,0,0,2,1
8992427,-0.058790285,-0.026835576,0.010010973,4988,0,-2.3712032,0.20237374,-9.568607,4902,0,0,2,1
8997414,-0.056829896,-0.017911742,-0.00032424286,4987,0,-2.3279178,0.21845208,-9.515462,4903,0,0,2,1
9002401,-0.047244493,-0.018355865,-0.0022590132,4987,0,-2.2733815,0.19183517,-9.510321,4901,0,0,2,1
9007389,-0.038029183,-0.010793254,-0.002129405,4988,0,-2.2564769,0.2754685,-9.525823,4902,0,0,2,1
9012376,-0.031536553,-0.019855537,-0.0076808925,4987,0,-2.256494,0.23033114,-9.543648,4902,0,0,2,1
9017364,-0.01993054,-0.022731744,-0.0135509325,4988,0,-2.2496529,0.26216197,-9.592831,7352,0,0,2,1
9022352,-0.015732141,-0.015732989,-0.023442764,4988,0,-2.3354628,0.2285407,-9.549275,4903,0,0,2,1
9027339,-0.012112714,-0.021743907,-0.026858157,4987,0,-2.3466818,0.1706341,-9.489863,4902,0,0,2,1
