timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
9550520,2490378,2490378,0,0,0,0,0,0,0,0,406.03812,406.03812,8120.7617,8120.7617,0.077229254,0.0068196147,2.815132e-10,-2.9127307,-0.28699046,-9.342954,0.0362266,-0.018153505,0.007988132,0.03335102,0.0011526899,0.011261454,0.00039711499,0.0017904058,0.0003031329,9.328273,9.328273
10584906,2490378,2490378,0,0,0,0,0,0,0,0,406.03787,406.03787,8120.758,8120.758,0.051973294,0.0055588763,2.64789e-10,-2.7754548,-0.6320938,-9.399694,-0.013026001,-0.045965936,0.088127546,0.015087817,0.0010457725,0.0013705912,6.239217e-05,0.0005918177,1.51278045e-05,9.379457,9.379457
11515863,2490378,2490378,0,0,0,0,0,0,0,0,406.03763,406.03763,8120.7524,8120.7524,0.33485377,0.017120015,3.290402e-09,-2.8440793,-0.7037371,-9.205422,-0.3458288,0.06477025,0.015003357,0.59461915,0.68733984,0.9090106,0.03009029,0.0032518583,0.0008416968,9.419428,9.419428
12550254,2490378,2490378,0,0,0,0,0,0,0,0,406.03738,406.03738,8120.7476,8120.7476,0.86162424,0.03099469,3.2306755e-09,-0.7837223,-0.2259415,-8.863355,-0.13651483,0.1243612,0.13493234,0.57993007,0.42383268,0.61755544,0.00093811244,0.0053880294,0.0007909632,9.485707,9.485707
13584664,2490378,2490378,0,0,0,0,0,0,0,0,406.03714,406.03714,8120.743,8120.743,1.4972951,0.048963655,7.292518e-09,-0.3392666,-0.33165368,-10.073831,-0.23228401,0.14042458,-0.014335653,6.1916184,1.4366235,12.092756,0.0048048506,0.03258611,0.0014360393,9.535814,9.535814
14515606,2490378,2490378,0,0,0,0,0,0,0,0,406.0369,406.0369,8120.7383,8120.7383,2.0108685,0.06700025,1.1200912e-08,0.5316585,-0.1446073,-9.681597,-0.18335967,-0.26970062,0.16128927,2.6395946,1.6234615,2.9044461,0.0078018573,0.00221183,0.013167018,9.586569,9.586569
15550003,2490378,2490378,0,0,0,0,0,0,0,0,406.0367,406.0367,8120.734,8120.734,2.1777995,0.08885493,5.639333e-08,-1.4432741,-0.2715601,-9.253344,0.26593807,-1.1176581,0.060213648,5.821077,5.0712404,8.273877,0.0087767895,0.098967984,0.0009628901,9.615755,9.615755
16584417,2490378,2490378,0,0,0,0,0,0,0,0,406.03647,406.03647,8120.729,8120.729,1.6991004,0.08164096,1.0941351e-08,-1.1297888,-1.8343235,-10.089356,-0.021063035,0.9274167,-0.1893573,0.14429715,0.02748065,0.053649023,0.009473473,0.005124456,0.002217937,9.668736,9.668736
17515363,2490378,2490378,0,0,0,0,0,0,0,0,406.03622,406.03622,8120.7246,8120.7246,0.44553092,0.04376724,7.445313e-08,-3.5374587,-0.97440064,-7.609381,0.031810485,-2.2524724,0.068944335,0.4363741,0.326885,0.48914275,0.115551695,0.014290934,0.00071629754,9.693395,9.693395
18549767,2490378,2490378,0,0,0,0,0,0,0,0,406.03598,406.03598,8120.7197,8120.7197,0.5884529,0.041612852,2.4014282e-08,-9.415645,-1.880019,1.1837126,0.15130784,-0.85255075,-0.16922975,1.2230523,0.48482144,0.99785316,0.0032478997,0.00057688716,0.0024799737,9.744866,9.744866
