timestamp,nav_state,failure
8413869,15,0
8946156,15,0
9446981,15,0
9995421,15,0
10504275,15,0
11013019,15,0
11561486,15,0
12070316,15,0
12579009,15,0
13087996,15,0
13636362,15,0
14145074,15,0
14653985,15,0
15202474,15,0
15711209,15,0
16260090,15,0
16778414,15,0
17287194,15,0
17796470,15,0
18314498,15,0
18853272,15,0
19361962,15,0
19910476,15,0
20419273,15,0
20947979,15,0
21344001,0,0
21871727,0,0
22374347,0,0
22883023,0,0
23389729,0,0
23890503,0,0
24399289,0,0
24947995,0,0
25456548,0,0
25963730,0,0
26464034,0,0
26995270,0,0
27541414,0,0
28089944,0,0
28306943,15,0
28838082,15,0
29347070,15,0
29855560,15,0
30404170,15,0
30933205,15,0
31441592,15,0
31990261,15,0
32499016,15,0
33007761,15,0
33516346,15,0
34055113,15,0
34603705,15,0
35122394,15,0
35631168,15,0
36150179,15,0
36698421,15,0
37217121,15,0
37726420,15,0
38274564,15,0
