timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
9672373,9669415,4728849,190.9597,6.863703,0
10672321,10669364,4728849,193.06395,6.863703,0
11672323,11669365,4728849,190.9597,6.863703,0
12658683,12655709,4728849,185.6991,6.863703,0
13658736,13655766,4728849,193.06395,6.863703,0
14672348,14669391,4728849,174.12578,6.765999,0
15672378,15669421,4728849,176.23001,6.863703,0
16672322,16669365,4728849,172.02153,6.863703,0
17672321,17669364,4728849,153.08336,6.863703,0
18668703,18665743,4728849,160.44821,6.863703,1
19668671,19665701,4728849,166.76093,6.863703,1
20668680,20665723,4728849,162.55244,6.863703,1
21668705,21665747,4728849,164.6567,6.863703,1
22668670,22665703,4728849,160.44821,6.863703,1
23655502,23652531,4728849,162.55244,6.863703,1
24668735,24665777,4728849,164.6567,6.863703,1
25668670,25665697,4728849,169.9173,6.863703,1
26668720,26665760,4728849,174.12578,6.863703,1
27668715,27665754,4728849,181.49062,6.863703,1
28668916,28665700,4728849,181.49062,6.863703,1
29668920,29665727,4728849,183.59486,6.863703,1
30668910,30665791,4728849,166.76093,6.863703,1
31668731,31665726,4728849,237.25302,6.863703,1
32668679,32665722,4728849,132.04095,6.863703,1
33668730,33665773,4728849,141.51004,6.863703,1
34668725,34665766,4728849,176.23001,6.863703,1
35668682,35665724,4728849,110.998535,6.863703,1
36665507,36662526,4728849,187.80334,6.863703,2
37672350,37669376,4728849,138.35367,6.863703,4
