timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
9175779,3000.0,1.0,2386.5042,0.0,282,0,129.48479,21,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10430788,3000.0,1.0,2381.9453,0.0,354,0,113.997375,26,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100766,3000.0,1.0,2226.8796,0.0,398,0,20.998865,28,1,0,0,0,0.035714287,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256900,3000.0,1.0,2466.2083,0.0,468,0,67.92311,31,1,0,0,0,0.032258064,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13121797,3000.0,0.97096443,2379.5518,0.0,517,0,41.798904,33,1,0,0,0,0.030303031,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14102808,3000.0,0.97096443,2287.7605,0.0,573,0,41.958923,35,1,0,0,0,0.028571429,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15184804,3000.0,0.97096443,2528.4714,0.0,642,0,203.79619,47,1,0,0,0,0.021276595,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16127808,3000.0,0.97096443,2629.27,0.0,706,0,239.02454,61,1,0,0,0,0.016393442,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17112764,3000.0,0.97096443,2630.3845,0.0,776,0,309.92746,76,1,0,0,0,0.013157895,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18182841,3000.0,0.97096443,2685.4187,0.0,853,0,292.62903,89,1,0,0,0,0.011235955,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19193852,3000.0,0.97096443,3212.7197,0.0,928,0,326.66647,109,1,0,0,0,0.0091743115,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123791,3000.0,0.97096443,2164.1792,0.0,989,0,223.8806,122,1,0,0,0,0.008196721,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21195223,3000.0,0.97096443,2888.958,0.0,1073,0,275.7097,135,1,0,0,0,0.0074074073,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22095167,3000.0,0.97096443,2733.6692,0.0,1121,0,203.97533,146,1,0,0,0,0.006849315,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23119795,3000.0,0.97096443,2930.6108,0.0,1200,0,256.7394,160,1,0,0,0,0.00625,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24180289,3000.0,0.97096443,2662.7737,0.0,1272,0,185.98419,170,1,0,0,0,0.005882353,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25099765,3000.0,0.97096443,2846.162,0.0,1343,0,238.83878,184,1,0,0,0,0.0054347827,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26125808,3000.0,0.97096443,2786.2249,0.0,1415,0,236.76419,196,1,0,0,0,0.0051020407,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27170801,3000.0,0.97096443,3167.1611,0.0,1500,0,277.61166,211,1,0,0,0,0.0047393367,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28146916,3000.0,0.97096443,2794.2979,0.0,1571,0,327.68314,226,1,0,0,0,0.0044247787,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29127849,3000.0,0.97096443,3237.7236,0.0,1650,0,272.724,240,1,0,0,0,0.004166667,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30262762,3000.0,0.97096443,2873.712,0.0,1732,0,259.70874,255,1,0,0,0,0.003921569,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31118799,3000.0,0.97096443,3242.686,0.0,1806,0,239.75497,268,1,0,0,0,0.0037313432,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32083768,3000.0,0.97096443,2660.6965,0.0,1870,0,100.49751,272,1,0,0,0,0.0036764706,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33289809,3000.0,0.97096443,2770.2466,0.0,1951,0,126.87389,280,1,0,0,0,0.0035714286,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34150782,3000.0,0.97096443,3082.1042,0.0,2023,0,113.85609,289,1,0,0,0,0.0034602077,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135835,3000.0,0.97096443,3224.224,0.0,2112,0,400.0426,308,2,0,0,0,0.0064935065,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36201879,3000.0,0.97096443,3028.2834,0.0,2193,0,257.76877,322,2,0,0,0,0.0062111802,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37237808,3000.0,0.97096443,2999.028,0.0,2276,0,221.78021,338,2,0,0,0,0.00591716,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
