timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
9353319,9342042,527633,0.035067685,0.32877254,0.4130445,3
9873281,9832105,527633,0.026460294,0.33449867,0.40550914,3
10353319,10322046,527633,0.020959634,0.34101838,0.39883584,3
10852689,10831949,527633,0.03299669,0.33992475,0.40249932,3
11347605,11346645,527633,0.0343819,0.34062853,0.4023761,3
11827574,11826613,527633,0.00817223,0.3254391,0.41112584,3
12387573,12386613,527633,-0.025135437,0.34000403,0.40172186,3
12807571,12806612,527633,0.008602618,0.32645392,0.40666658,3
13367578,13366613,527633,-0.027248858,0.33560023,0.4020095,3
13787574,13786613,527633,-0.03619357,0.31310967,0.4214744,3
14347584,14346612,527633,-0.09681463,0.32231915,0.3984367,3
14787573,14786613,527633,-0.047495343,0.30080315,0.43060365,3
15347623,15346659,527633,-0.08727037,0.3258942,0.39767173,3
15767574,15766613,527633,-0.034239125,0.33867547,0.40001658,3
16347573,16346612,527633,-0.009053285,0.37106124,0.36751318,3
16887574,16836612,527633,-0.106651366,0.35777873,0.3628405,3
17327573,17326613,527633,-0.0314197,0.36732528,0.3745043,3
17867595,17816614,527633,0.30726302,0.37259024,0.2181902,3
18387573,18376612,527633,0.33027083,0.3967952,0.10679675,3
18807573,18796612,527633,0.30159158,0.40574652,-0.0019006751,3
19367573,19356613,527633,0.26139504,0.42170942,-0.09672872,3
19887658,19846612,527633,0.14950545,0.46257144,-0.12990451,3
20347573,20336612,527633,0.18806742,0.43549508,-0.1593532,3
20867573,20826612,527633,0.23962882,0.41530252,-0.1536129,3
21387572,21386612,527633,0.28968108,0.43917185,0.049054224,3
21827573,21806613,527633,0.3176233,0.39117348,0.094979934,3
22387574,22366612,527633,0.35001048,0.36307752,0.06982735,3
22887625,22856615,527633,0.4104562,0.30409455,0.06366256,3
23367572,23346612,527633,0.42345402,0.28553635,0.060963135,3
23867649,23836614,527633,0.43865788,0.26397607,0.05867336,3
24347572,24326612,527633,0.4465024,0.2307893,0.10747719,3
24827617,24806612,527633,0.4098742,0.23450711,0.22056429,3
25387578,25366615,527633,0.45578384,0.17921442,0.1712034,3
25887607,25856620,527633,0.43110913,0.1351171,0.26539618,3
26367573,26346612,527633,0.36486614,0.10224628,0.3702296,3
26867632,26836613,527633,0.34958738,0.111079305,0.37876314,3
27347573,27326612,527633,0.3446878,0.11117035,0.38587293,3
27807573,27806612,527633,0.30652377,0.08967661,0.42287335,3
28387574,28366612,527633,0.2692837,0.10027425,0.43671188,3
28887581,28856612,527633,0.30891576,0.120346874,0.42223376,3
29367578,29346613,527633,0.2987821,0.10110806,0.43019366,3
29867617,29836619,527633,0.31838965,0.03992681,0.4268221,3
30347572,30326612,527633,0.34653124,0.042856466,0.4213445,3
30847654,30816612,527633,0.31296903,0.037370488,0.44152272,3
31347590,31346612,527633,0.29084715,0.017104695,0.4441187,3
31887573,31836612,527633,0.259253,0.022561675,0.46958947,3
32327573,32326612,527633,0.23528494,0.004393375,0.4782199,3
32887601,32886612,527633,0.23444025,0.002729934,0.47859237,3
33307574,33306613,527633,0.2560292,0.009803734,0.4619687,3
33867587,33866612,527633,0.31469202,0.04261662,0.43147743,3
34347644,34346682,527633,0.22194323,0.03251499,0.4791847,3
34887596,34836612,527633,0.18608062,-0.04771292,0.494943,3
35327578,35326613,527633,0.1663426,-0.06418105,0.49631265,3
35884245,35883284,527633,-0.08761799,0.15090415,0.5012711,3
36323760,36322796,527633,-0.052430138,0.118754536,0.5106881,3
36883751,36882790,527633,0.013986143,0.14615639,0.50922513,3
37303752,37302792,527633,0.097073644,0.10820879,0.50387675,3
37883751,37872791,527633,0.06552519,0.00022228342,0.52444804,3
38303753,38292792,527633,-0.13892338,0.047552545,0.4999917,3
